,episode,speaker,lines
145,46,Magnus," Heigh-ho there, elf! It’s a pleasure to meet you on this fine day!"
146,46,Griffin," [crosstalk] You appear from the woods and yell “heigh-ho,” and as you do that you actually startle the woman that was shooting the crossbow at the bottles. She lets an arrow fly in your direction. [dice]"
147,46,Clint, Let me guess who it hits.
148,46,Travis, It’s aimed at me.
149,46,Griffin, 17 versus AC?
150,46,Travis," That misses. And I’ve got my Fletcher’s Mitt, so I’d like to imagine I catch it out of the air."
151,46,Griffin," Okay, yeah, you catch it inches in front of your face. And, uh, she panics and yells,"
152,46,Woman, Oh- oh my god!
153,46,Griffin, -and starts to nock another arrow in her crossbow.
154,46,Magnus," Sorry to startle you! Did not mean to at all. We’re just here looking for Redmond. We spoke with his brother Luca, who said that this is where we would find him. We were hoping that you might be able to point us in his direction."
155,46,Griffin," The elf has come down from the tree that they were picking stuff from and grabs a staff from the ground and holds it up. And, um… I think both of them kind of instinctively actually pull the kerchiefs over their faces. And they s- the elf says,"
156,46,Elf, Did Roswell send you? Are you here to stop us?
157,46,Magnus," No, we stole this horse from him. We’re not with him at all."
158,46,Griffin," Taako and Merle, what are you guys doing?"
159,46,Clint, I’m watching this delightful exchange!
160,46,Justin," Yeah, I feel no need to hop in here. I’m good."
161,46,Griffin, Okay. [crosstalk] And then they say-
162,46,Travis, [crosstalk] Have they seen Taako yet?
163,46,Griffin," No, they have not seen the other two. And Magnus, they say,"
164,46,Elf, Are you alone?
165,46,Magnus," Yep! Just me. Just here looking for Redmond. No big thing at all, just wanted to talk to him about fruit."
166,46,Griffin, The elf starts-
167,46,Magnus, Big fan of fruit!
168,46,Griffin," You see the elf start to swirl his staff around kind of menacingly, and there’s some sort of spark, some sort of accumulation starting at the top. He’s not casting anything, he’s just kind of trying to- he’s flexing, a little bit. And he says,"
169,46,Elf," Okay, drop your weapons. Right now."
170,46,Magnus," Uh… well, how about the old same-time maneuver? Where we both put our weapons down. You’ve got that swirly staff, which is quite impressive, that’s wonderful staff work."
171,46,Elf," No, no."
172,46,Magnus, What?
173,46,Elf," No, no, no. If you want to talk to Redmond, you’re going to do it unarmed."
174,46,Magnus," Okay, you’ve got it. Just don’t touch them. They are cursed and might kill you. [Griffin laughs] "
175,46,Elf," Oh, cursed weapons, I’ve heard of those."
176,46,Magnus, It happens.
177,46,Travis, So I put my Railsplitter and rapier on the ground.
178,46,Griffin," Mm’kay. Yeah, you set those down, and you start to walk toward them. Taako, Merle, are you guys just watching all this happen from the clearing?"
179,46,Clint, Just waiting for our moment.
180,46,Justin, Yeah. Just waiting - does it seem like everybody’s gonna head inside?
181,46,Griffin," Yeah, they all start to move. One of them actually comes over and frisks Magnus, looking for other weapons. I think you have a shortbow too, Magnus. [Travis Oh, yeah, I put that down-] [crosstalk] Yeah, you’re being like- you’re following orders, right? You don’t have some secret plan?"
182,46,Travis, Nope! I’m being rustically hospitable.
183,46,Griffin," Okay. Cool. And they are- they seem more at ease, actually, around you, Magnus. It seems like you’ve gained their trust."
184,46,Travis, They like my musk.
185,46,Griffin," Yeah. This is your rustic hospitality, I think, paying off. They start to walk with you back in. Taako and Merle, from behind you, you hear rustling. You hear people running, actually, and when you look behind you, you see two other guys wearing purple kerchiefs who you recognize as the drunk dudes who just- probably just got blasted out of the bar and are running back to home base. And they see you and they yell,"
186,46,Kerchief guy," Hey, these - we got some spies in the midst!"
187,46,Griffin, And this makes the other two people turn around and draw weapons. Let’s roll initiative.
188,46,Travis," Oh, I don’t get a surprise round or anything?"
189,46,Griffin, I think they would get a surprise round on you if anything. You are the surprised party by the backup that has come [several dice roll] to join them.
190,46,Travis," I got a 13. Sorry, plus 2. 15."
191,46,Clint, That was a 15… [rolls dice] and another 15.
192,46,Justin, Wow.
193,46,Griffin," Weird. You add to that, right, Dad?"
194,46,Clint," No, I got zero initiative."
195,46,Justin, I have a fif- I rolled a 15.
196,46,Griffin," Oh, Jesus Christ."
197,46,Clint, Did you really?
198,46,Justin," Yeah, this is weird. Cursed table."
199,46,Griffin, What’s everybody’s dex modifiers?
200,46,Travis, Mine’s plus two.
201,46,Clint, My dex?
202,46,Griffin, Taako?
203,46,Justin, Plus three.
204,46,Clint, Plus zero.
205,46,Griffin," All right, so, it’s gonna be Taako, Magnus, then Merle. And in fact, Taako, you go first. You got the two that are- basically have weapons drawn on a disarmed Magnus, and you have the two ruffians that are behind you and they are drunk and embarrassed because they just got DJ Jazzy Jeff-ed out of the bar, but otherwise they’re ready for a fight."
206,46,Clint, Are we still sitting on Garyl?
207,46,Justin, Yeah!
208,46,Griffin," Yeah, I think you would - that’s up to you. I think you would dismount not knowing what’s going to happen in the situation as you emerged out of the clearing but it’s up to you. Are you on- are you on the spectral horse?"
209,46,Justin, I think we’d probably dismount.
210,46,Clint, Aw.
211,46,Justin, I just don’t want to integrate him into a fight. I don’t know how to do it.
212,46,Clint, I was trying to work in some really dope rodeo stunts.
213,46,Griffin," If you did want to integrate- if you want to integrate him into a fight, I think go for it, that sounds like it’d be hysterical. But… yeah."
214,46,Justin," Yeah, Dad, if you want to ride him you can. You’re still on him. I hopped off."
215,46,Clint, Okay.
216,46,Justin, Cause I need to do my biz.
217,46,Travis," No, no. Dad was on my horse, which I’m calling Horsey."
218,46,Justin, That’s right. What’s Horsey’s deal?
219,46,Griffin," If Dad’s still on him, Dad’s still on him."
220,46,Clint, I’m still on Horsey.
221,46,Griffin, Okay.
222,46,Clint, It’s time for dope rodeo shit! [lets out a self-satisfied chuckle]
223,46,Justin," Yeah, I’m gonna cast on the magical one Otiluke's Resilient Sphere."
224,46,Griffin, You’re just making shit- you’re just Scat Man-ing over there making shit up.
225,46,Clint," Let me see the card, let me see the card."
226,46,Justin, Otiluke's Resilient Sphere.
227,46,Clint," Oh, no, he’s not."
228,46,Griffin, Okay.
229,46,Justin," A sphere of shimmering force encloses a creature or object of large size or smaller within range. An unwilling creature must make a dexterity saving throw. On a failed save the creature is enclosed for the duration, which is a minute."
230,46,Griffin, [rolls dice] That’s a 6. So he’s just floating around in a bubble now?
231,46,Justin," Nothing, not physical objects, energy or other spell effects, can pass through the barrier, in or out."
232,46,Griffin, Okay.
233,46,Justin, But he can breathe. I’ll let him breathe.
234,46,Griffin," I like the mental image of the bubble maybe floating around a little bit, like a literal soap bubble. And this elf is now just kind of helplessly flying around. Some of those sparks that were coming off the staff are now bouncing off the interior of the bubble, and he shuts the spell down. He looks kind of scared."
235,46,Taako," Yeah, be careful, you don’t want to burn off all your oxygen there, bubble boy."
236,46,Griffin," Magnus, you are up next. You are disarmed, you are right next to these two - or I guess next to this one now, who had a crossbow trained on you. And the other one is floating around in a bubble now. You’re about ten feet from your weapons."
237,46,Travis," Okay, I’m going to use my cunning action."
238,46,Griffin, Okay.
239,46,Travis," To use Dash and you gain extra movement for the current turn. The increase equals your speed, blah blah blah, well my speed is 60 for example-"
240,46,Griffin, Sure. You just get extra movement. I got you.
241,46,Travis," Yeah. To head for, you know, my weapons."
242,46,Griffin, Okay. The three of you were walking into the house when you- you weren’t inside of it yet but that was the direction you were heading. I just wanted…
243,46,Travis, And I was in front of them?
244,46,Griffin, They probably - you were probably side by side.
245,46,Travis, Okay.
246,46,Griffin," Because- but with the cunning action they don’t get an opportunity attack, right?"
247,46,Travis, Yes. Or maybe that’s disengage.
248,46,Griffin," No, that’s disengage, so they are going to get an opportunity attack if you run away from them."
249,46,Travis," Actually, hold on. We’re side by side?"
250,46,Griffin," Yeah, sure."
251,46,Travis," Okay. Before I go, I wanna just punch one of them."
252,46,Griffin," Well, there’s only one left that’s not in a bubble."
253,46,Travis," Okay. Yeah, I wanna punch her."
254,46,Griffin, Okay.
255,46,Clint," Oh, you bubbled one of the two that were near Travis?"
256,46,Justin," I bubbled the wizard, yeah."
257,46,Clint," Oh, okay."
258,46,Justin, I was worried that he would be the one who could cause the biggest damage.
259,46,Clint, Wow. That’s a good choice.
260,46,Griffin," You’re Phantom Fisting, I imagine?"
261,46,Travis, Phantom Fisting her.
262,46,Griffin, Go ahead and roll.
263,46,Travis," I rolled a 14 plus 8, 22."
264,46,Griffin," Yeah, that works. So that’s not very much damage."
265,46,Travis," No, but I get to push her away from me."
266,46,Griffin, Okay.
267,46,Travis," Yeah, I only did 1 plus 4, so I did 5 and I can push her back so that I can run and get my weapons."
268,46,Griffin," Okay, you Phantom Fist punch the woman with the crossbow and she goes flying backwards and actually hits the front door to the house, which causes quite a ruckus. She sort of slumps down under the- right on the doormat. The “welcome” doormat into the house."
269,46,Travis, Okay. I run and grab my weapons.
270,46,Griffin, Okay.
271,46,Travis, And then I use my second move action to charge right back at the door ‘cause I have a feeling there’s going to be a bunch of people coming out.
272,46,Griffin," Okay. Merle, you’re up next."
273,46,Clint," Okay, how far am I from the two guys that - the two drunks?"
274,46,Griffin, They got right up on you. I think they’re probably like five feet away.
275,46,Clint, Okay. I am going to charge one of them with Horsey.
276,46,Griffin, Okay.
277,46,Clint," I’m going to do that really cool… that, like, Little Bighorn move and hang off the side of the saddle, you know? [Justin laughs] And I’m gonna take the Arclight Spanner [previously referred to as the Adamant Spanner] and clobber one of the two purple guys."
278,46,Justin, So are you charging one and clobbering the other?
279,46,Clint," No, I think I’ll charge the one and clobber the one. The one on the right."
280,46,Griffin, Go ahead and make the attack roll.
281,46,Clint, Okay.
282,46,Griffin, It’s a d20.
283,46,Clint," [rolls dice, sighs] 4."
284,46,Griffin," Okay. I think you- I mean, you definitely miss."
285,46,Clint," Wait, don’t I add to it?"
286,46,Griffin," Yeah, but there’s- you’re not gonna-"
287,46,Clint, There’s no way.
288,46,Griffin," You ain’t clearing this AC, bud. You hang off the side of the horse with this wrench and bring it down and try to clobber them and try to polo them as you go, I guess?"
289,46,Clint, Yeah.
290,46,Griffin," But I don’t think - I think you fail spectacularly, and I think- make a, uh, make a dexterity saving throw for me."
291,46,Clint, All right. [rolls dice] Se-[laughs] 7!
292,46,Griffin, You definitely-
293,46,Clint," I’m falling off the horse, aren’t I?"
294,46,Griffin," Yeah, you definitely fell off the horse."
295,46,Clint, That’s what I thought.
296,46,Griffin, And the horse goes running off into town.
297,46,Justin," Did he fall off the horse or did he do that thing where he, like, turned all the way around so he’s hanging upside-down off the horse?"
298,46,Clint," Oh, and my head’s bouncing against the ground?"
299,46,Griffin," No, yeah, that- that happens, and you hit your head on a tree trunk, and then you fall off the horse and the horse runs away. The ruffians are up next. The crossbow one is gonna just stand up and start banging on the door, saying,"
300,46,Woman," We got trouble! We got trouble! Roswell found out! We got trouble, get out here!"
301,46,Griffin," And the two ruffians are going to- I think they’re both gonna whale on Merle, who is sort of laying at their feet right now. And I think because you’re prone you have- they have advantage on the attack."
302,46,Clint, Sure.
303,46,Griffin, So this is gonna be not great.
304,46,Justin," Nobody’s trying to get their friend out of the bubble? Seems like that’s what I would do, I’d try to get my buddy out of the bubble."
305,46,Clint," Nah, let- let them whale on me."
306,46,Griffin," Yeah, they’re not really near the bubble buddy."
307,46,Justin," Yeah, but I’d try to get over there. They’re not gonna get closer, you know? Seems like somebody…"
308,46,Griffin," The first one, the best roll they got was a 14, which I don’t think is gonna beat your AC."
309,46,Clint, No.
310,46,Griffin, [rolls dice] The second one crits.
311,46,Clint, Oof!
312,46,Justin, Ouch.
313,46,Griffin," [rolls dice] Wait, that’s the wrong dice. [rolls dice] Oh, man. Uh, 29 damage."
314,46,Clint, Jiminy Christmas!
315,46,Justin, [crosstalk] Holy shit.
316,46,Griffin," They have a big ol’ hammer, and they just bring it right down on your tummy and you cough up some stuff and it’s gross. Back to the top of the order- actually, before- before anything else happens, the door, Magnus, that you have positioned yourselves in- uh, in front of, the door opens up. You have your weapons, right?"
317,46,Travis, Yep.
318,46,Griffin," Yeah. The door opens up, and the only thing you see is a guy, and he’s dressed in fairly humble farmer’s clothing. He’s got a big bushy brown beard. He looks kind of soft, for lack of a better term, although he’s a bigger dude. Kind of an imposing frame. And he yells, with a booming voice,"
319,46,Bearded man," Everybody, calm down. Put your weapons down. There’s no need for us to fight over this."
320,46,Magnus, Redmond...?
321,46,Griffin," And the people - these farmers and the drunk people from behind you, they all drop their weapon. Bubble boy also drops his staff, and it’s just kind of floating around in the bubble with him. And as you say his name, Redmond, he says,"
322,46,Redmond, Oh. I see my reputation precedes me.
323,46,Griffin, And he kind of laughs.
324,46,Magnus, Your brother Luca sent us?
325,46,Redmond, You… you met Luca?
326,46,Magnus, Yeah.
327,46,Merle, Sorta.
328,46,Taako, Sort of. It’s…
329,46,Merle, He’s lost a lot of weight.
330,46,Magnus," We met most of him, yeah."
331,46,Redmond," The skeleton, yes."
332,46,Magnus," Yeah. Oh, okay."
333,46,Redmond," I’m- I know. Yeah, I know all about it."
334,46,Magnus, Wasn’t sure if you guys had kept in touch re skeletoning.
335,46,Redmond," You might- you might as well come inside, my little- my little wood nymphs!"
336,46,Griffin," -he yells to the woods, towards everybody in the woods. Woods party. The two drunk guys kind of sulk in."
337,46,Drunk guys, Such a-[mumbles] this is a- big mistake. These guys are gonna ruin everything.
338,46,Griffin, And they sort of slump inside.
339,46,Justin, I kick the bubble as I’m going in.
340,46,Griffin," Yeah, the bubble guy is trying to hamster- hamster-wheel his way inside. [laughter] And everybody retreats inside and Redmond motions you in and he’s like,"
341,46,Redmond, May as well come inside. I’ve got a stew going.
342,46,Magnus, Ooh!
343,46,Justin," The bubble moved half of his movement range, by the way, when I kicked it, so. In case you’re curious how far it went. It looked awesome. Kicked it like fifteen feet."
344,46,Griffin," Okay. He says,"
345,46,Redmond, Would you-- Would you mind unbubbling my friend there? He’s actually kinda-
346,46,Taako, Just wait. It’s not a good spell.
347,46,Redmond, He’s kind of claustrophobic and I can’t imagine-
348,46,Taako," Oh, wait. Five, four, three, two… one."
349,46,Griffin," [Clint makes a bubble-popping sound effect] Oh, yeah, the bubble pops, and he falls to the ground. He hits his butt. [second pop]"
350,46,Justin," [Clint laughs] Dad did a great bubble sound effect, can we just get isolate that?"
351,46,Griffin," Yeah, just isola- give it to me one more time? [crosstalk]"
352,46,Clint," One more time, all right. [makes bubble noise]"
353,46,Griffin, [laughing] Great!
354,46,Travis," That was good, that was great. We’ll plug that in there and a couple other places."
355,46,Griffin," Okay, let’s move on. You’ve made your way inside and this is a fairly humble little home, but it’s very cozy. You see pictures of Redmond with his arm around a slightly smaller, almost identical person who is actually clean-shaven, but you can- you can tell this is Redmond’s brother. This is what Luca looked like in life. They’re both wearing robes with the sigil of Istus. There’s some of the - like, there’s like a banner of Istus hanging up on the wall but there’s not a lot of it. There’s not a lot of stuff. There’s an office with a bunch of plots sort of laid out, designs for how the orchard would be laid out. "
356,46,Griffin," But you are all in the kitchen now, which has one interesting feature, and that is that like, a corner of it is just gone. It’s just bubble. You can reach over to the side of the kitchen and touch the bubble, which Redmond actually recommends that you don’t. And Redmond has served you all up, and, uh, the four ruffians in his sort of party, some stew. And Redmond says, uh,"
357,46,Redmond," Okay. Now it’s time to tell the truth, boys. What are you doing here?"
358,46,Taako, I forgot.
359,46,        [Clint snickering],
360,46,Magnus," Yeah. Um, uhhh… So let me see. I think we need Istus’s help according to Paloma, you know, that- that witch lady in the woods?"
361,46,Redmond," Oh, I love Paloma. Have you tried her scones yet?"
362,46,Magnus," I’ve heard they’re great. I have not had them, Taako’s had them."
363,46,Taako, They were off the chain.
364,46,Magnus, Yeah. And so we went to the temple only to find it demolished.
365,46,Redmond," Yeah, that happened."
366,46,Magnus," Yeah, you probably know. Um, and then we found your skeleton bro in a cave, [Taako Cool dude.] and he sai- he said he could probably, like, get us Istus’ help, but he needed your help to do that."
367,46,Redmond," I mean, [sighs] the two of us could maybe raise the temple, if Istus wants that. It’s kind of a long shot, but it would only be raised if she deems it so. She’s not really one to interfere in our machinations, but I could certainly -- I could certainly help out."
368,46,Magnus, I’m pretty sur- I’m pretty sure she’d be on board because I think time and fate has kind of been fucked with.
369,46,Redmond," Oh, it’s all goofed up, yeah."
370,46,Magnus," Yeah, it’s real messed up."
371,46,Redmond, The problem is-
372,46,Taako," If it helps, we have a member of our party who’s very strong in faith, and he may be able to help with this- with this endeavor. He’s a very faithful man, very powerful with gods and what have you."
373,46,Magnus, Literally has a hand of god.
374,46,Merle, [not in character voice] I’m willing to convert to Is-
375,46,Justin," Nope. No wait, up-bp-bp. Nope. You don’t sound like that."
376,46,Clint, Oh.
377,46,Merle, [in character voice] And I am willing to convert to Ismusism.
378,46,Justin," I got fucking swept away for a second there. Just from that, I did."
379,46,Griffin," Yeah, I felt it too. Wow, the- you’re so quick to abandon - I think actually when you say that, Merle-"
380,46,Justin," [crosstalk] You’re deeply religious, but he’ll flip on a dime-"
