,episode,speaker,lines
85,94,Griffin," Let's get back to Duck. Duck you are— it's been about a minute and you have, eh, maybe a minute and a half. You have made your way to the door of the general store. You side step the crates that he has set up outside that he sort of displays the fresh produce in every morning, and do a hop over this toppled over pile of bags of fertilizer as you make your way into the front door. "
86,94,Duck," Ah shit. Everybody out! Clear the place. You're about to get squished by a Pizza Hut sign. Nobody wants to go out like that, come on. "
87,94,[Clint laughing] ,
88,94,Griffin," You barge in the door just already saying this, and you have definitely been in Leo's, like, a ton. I think it is sort of the place that most folks go to get their groceries and sundries. And you would kind of have to be familiar with is to, like, know where to find anything here. It's like, a decent sized store, but its aisles are like cramped and towering, and they are stocked with just like everything you could ever need. What Leo has kind of invested in his inventory though, he has kind of scrimped on maintenance. There's, like— it's got this rustic sort of Alpine charm that a lot of the buildings in Kepler have, but there's like some bending beams sort of supporting the ceiling. There's some rusting metal supports for the air ducts kind of above. And knowing what you know, you just see disaster fucking all over this room. And as you sort of run in, sort of shouting for folks to get out, you see two people. You see Leo behind the counter— behind the register— and he is sort of talking idly with Janice, the town mail carrier. She's got her mail bag, and it's empty. She has finished up her day's route. The call on the line said there were two customers in here. You do not see a second customer. And Leo, as you barge in and start shouting, says,"
89,94,Leo," Hey, okay hold up. Hold up. Calm down, there, a second Duck. What's— "
90,94,Duck," There's no time, man. Come on. Get out of here. Trust me. "
91,94,Leo," Duck, I don't— You gotta tell me what's going on. [crosstalk] You're freaking me out a little bit."
92,94,Duck, [crosstalk] I don't have— 
93,94,Justin, I pull out my badge 
94,94,[Justin and Clint laughing],
95,94,Griffin, Your—
96,94,Justin, [laughing] My forest ranger badge.
97,94,Griffin, Okay. 
98,94,Duck," I'm a— I'm an officer of the law, in a sense, and I need you to get out of here now! Everybody! This place is about to get crushed. We can talk about it outside. Let's go. "
99,94,Griffin," Janice says,"
100,94,Janice, Oh— Okay Duck. You seem mighty spooked. I'll— I'll follow along. 
101,94,Griffin, [crosstalk] and she—
102,94,Duck," Thank you, Janice."
103,94,Griffin," She goes out the door. Leo comes out from behind the counter and says, like"
104,94,Leo," Okay now you— you're scaring off my customers now [crosstalk] Duck, and I don't know what you're playing at. "
105,94,Duck, [Crosstalk] Alright Leo. Listen man. Do you want to remain three dimensional?
106,94,[laughing],
107,94,Leo," That would be ideal, yeah."
108,94,Duck," Then get the hell out of your store. It's about to be destroyed, okay. I can't explain how I know, but I know. "
109,94,Griffin, Let's get back to— Let's go to Aubrey.
110,94,Travis, So look— Is this like a single pillar base of the sign?
111,94,Griffin," No. It's on one huge pole, and now it is— it looks like it could go at any second."
112,94,Travis," Rather than try to stop it, I'm gonna see if I can, like, melt one specific— like so that it timbers in the right direction."
113,94,Griffin, Oh interesting.
114,94,Travis," Yeah, so like rather than try— is there an area that it could go..."
115,94,Clint, The street?
116,94,Griffin," I mean, you could— Dad was right, like the street direction is definitely— it would be safer. Yeah, I mean you could probably angle it towards Dave's Dehumidifier Depot [Travis gasps], which is kind of on the other side of the Pizza Hut. "
117,94,Justin," Christ, hit that. I would hit that."
118,94,Travis, I would never!
119,94,Griffin," You can't guarantee that Dave's not in there, and you can't guarantee that, you know, dehumidifier shoppers— people in desperate need for less, sort of, moisture in the air— aren't in there, and do they deserve to die? More than the people in Leo's general store? I don't know. These are the kinds of hard moral decisions I want to put in front of you."
120,94,Travis," What I'm gonna do is just put a little english on it so that it hits, like, the back of the store instead of the middle, right? So there's significantly less damage, so maybe it like clips the back instead of just, like, splitting Leo's in the middle. "
121,94,Griffin," Okay, I think— I mean I think this would be, like, an attack roll, right? I don't think that this would be— I don't think this fits anything that is in Use Magic. So—"
122,94,Travis," Yes, I agree."
123,94,Griffin, —so this would be a Kick Some Ass. 
124,94,Clint, Are you attacking the pole itself?
125,94,Travis," Yes I am, Father, and I did not do a good job."
126,94,Griffin," Yeah, you did a bad job. "
127,94,Travis, I rolled a three. Plus—
128,94,Griffin, [crosstalk] Two is five.
129,94,Travis, —two. Five.
130,94,Clint, How 'bout if I help out?
131,94,Griffin," If you help out you can get it to a six, which is still a hard fail. "
132,94,Clint, Okay.
133,94,Travis, Yeeep.
134,94,Griffin," Go ahead and mark experience there, Aubrey. "
135,94,Travis, [rapidly] Yeeeeep yep yep yep.  Yeeeeeeeep yep yep yep.
136,94,Griffin," What does it look like as you're trying to, like—"
137,94,Travis," A ball of— more like a ball of fire. Like, I'm just trying to, like, you know... aim. Byoo, you know? Aahhh!"
138,94,Griffin," I think you're hyped up in this moment. I think you are— I think your nerves are getting the best of you, and because we've kind of touched on— like that is where your— the power of— the um—"
139,94,Travis, Yeah.
140,94,Griffin," —the strength of your magic comes from, I think you are surprised when you cut clean through the pole."
141,94,Aubrey, Whoops.
142,94,Griffin," And with that, the wind finally catches the Pizza Hut sign like a sail, and it falls over into the store and, Duck, you hear a horrible horrible noise, Duck. And it's coming from directly in front of you. Suddenly, the lights are just gone, and you can sense, I think with whatever— wherever your powers are coming from, Duck, they're telling you, like, “Uh-oh.”, and you know that you need to get the fuck out of the way. What do you do? "
143,94,Justin," I'm gonna tackle Leo, so like— and knock him to the ground so I'm on top of him. "
144,94,Griffin, Okay. Roll to Act Under Pressure. 
145,94,Justin, [Griffin chuckling] Seven plus—
146,94,Griffin, That is Cool. 
147,94,Justin, —Cool. That's a nine. 
148,94,Griffin," Okay. On a seven to nine I give you a worse outcome, hard choice, or price to pay. "
149,94,Clint, Could I help him out?
150,94,Griffin," You're pretty far away, right?"
151,94,Clint, I was just gonna yell out—
152,94,Justin, Now he— now I could make— you could make a very good argument that Ned is like—
153,94,Griffin, Timber.
154,94,Justin, Yeah exactly. 
155,94,Griffin," Okay, yeah I think so. Go ahead and roll to Help Out. This is you sort of shouting to warn Duck and giving him a heads up. "
156,94,Clint, And that's... a seven plus—
157,94,Griffin, Plus cool.
158,94,Clint, —plus cool. So that's eight. 
159,94,Griffin," Okay. Your help grants them plus one to their role, but you also expose yourself to trouble or danger. Okay, I'll have to think of a way that I can do that. "
160,94,Ned, Look out for the big ass sign!
161,94,Griffin," And I think that's what inspires you to leap onto Leo, and you do so, that is now a ten. On a ten you do what you set out to do. Here's what happens"
162,94,"You hear Ned's voice. You hear the groaning of metal outside, and you leap forward and just tackle Leo. And then the Pizza Hut sign crashes into the room. I think for a second the lights go out as the sign sort of severs whatever electrical hookups they had here in the store, and there's no light in the room, and then there is light in the room. There's like a soft red and a soft white and a soft yellow light. I think you see, like, ‘Pizz’ from the sign. ‘Pizz Hu’ from the sign and a little bit of that red hat. [Justin laughing] and the huge thick wood beams that are in the ceiling of this room, a few of them have just given out completely. Right where it sort of smashed in it has given out completely, but a few of them kept. A few of them stayed strong and caught the sign. But you can— you hear things just falling apart in this room, sort of in a horrible cascade.",
163,94,"A few of the shelves have fallen over. One has fallen over, like, at an angle and landed right above you, showering you with, like, the goods that were on it. You have some cans of soup and some canned vegetables that sort of landed and pelted you as you landed on top of Leo. But it caught itself on another set of shelves and sort of saved you from some of the stuff that was falling from the ceiling, and now here's where you're at— and you get the impression that this— the rest of the building is not going to hold up for very long. ",
164,94,Justin, Okay. I gotta drag him out. 
165,94,Griffin," Let's jump to— Before we get to that— Aubrey, you have just Pizza Hut-ed this store and seemingly probably killed Duck and—"
166,94,Travis, Yeah.
167,94,Griffin, —everybody inside. Just curious what you're doing right now. 
168,94,Travis," So, I would say— It's like you said. From her point of view, right, like she has just... caused the building to collapse and kill Duck. "
169,94,Griffin, Right.
170,94,Travis," The wind is knocked out of her for a second, and not like in a magical way, but, like, something unlocks? Something she hasn't thought about for a very long time. Something she has pushed away from the front of her mind, and like, I would say she starts crying in that way that if someone pointed it out she probably wouldn't even notice. "
171,94,Griffin, Mmhmm.
172,94,Travis," And just, like— And, uh, collapses. "
173,94,Griffin, Unconscious? 
174,94,Travis, Yeah.
175,94,Griffin," Okay. That— Usually I'm the one that knocks you guys unconscious, but you're just making it easier for me."
176,94,Travis," I know. I'm gonna say, not like unconscious uncon— but like,"
177,94,Griffin," Yeah. No, she's in shock. She's—"
178,94,Travis, Yes. Yes yes. 
179,94,Griffin," Yeah. Okay. Cool. I guess we'll unpack that... in a bit. And I think let's get back to Duck. I think we have to sort of keep the tension going here. You are under a shelf, covered in cans, on top of Leo. There is— You got Janice out. There's maybe somebody else in here and the building's about to collapse. What do you do?"
180,94,Justin," So basically, like, the building is— nobody's like—"
181,94,Griffin," The sign is not done falling. It got caught by a couple beams in the ceiling. It had this— It had these, like, thick beams, and it didn't quite get through all of them, but whatever is holding the sign up is giving way quickly. And it's only a matter of time. "
182,94,Justin, And it's still partially out of my— it's still partially out of the building? Like the top of the building? 
183,94,Griffin, Yes. 
184,94,[Justin sighs],
185,94,Duck, Ned! In the trunk!
186,94,Ned, What?
187,94,Duck, Get the Flymaster!
188,94,Ned, The rocket thing?! 
189,94,Duck," The— yeah. Unless I missed my guess, the tags on that bad boy are 'fragile' [laughing] 'volatile' and 'quick' so I feel like maybe you got one shot to rocketeer that motherfucking sign off my dome, man. "
190,94,Ned," Awww shit. Are you sure? You don't want me to, like, bring it to you?"
191,94,Duck," No, I'm not fucking sure, but this is the best shot I got! Come on!"
192,94,Ned, Alright. How— Okay. 
193,94,Clint, So he— he throws it on. He buckles it up in the front.
194,94,[Griffin laughing]. ,
195,94,Travis, Now Ned is good with vehicles— [crosstalk]
196,94,Ned, Is there a helmet?
197,94,Travis, —Just to establish. 
198,94,Clint," Oh, that's right. Yeah. Vehicles. "
199,94,Ned, Alright! How do I turn it on?
200,94,Duck, Umm. Shit. That's actually a real good question. 
201,94,Ned, The dial on the front?
202,94,Duck," Is there a dial? Yeah, yeah. Try that. "
203,94,Ned, Okay.
204,94,Clint, And the— and a radio comes on. 
205,94,Duck," Nah, nah nah. Turn that off that's annoying. No. Ummm [clicks tongue]... Oh! Oh! Reach to the sides! there's like little handles there. See the tubes? "
206,94,Ned, Oh. Yeah. Oh those are nice. 
207,94,Duck," [crosstalk] Yeah, that's nice. "
208,94,Ned, And they're contoured. They fit my hands. 
209,94,Duck, Come on! 
210,94,Ned, And there's a red button on the— [Ned screams off into the distance]
211,94,[laughing],
212,94,Griffin," Describe to me exactly— okay, alright. Ned’s now— okay, great."
213,94,Travis, Ned’s dead.
214,94,Griffin," Ned has died. So, dad, start working on another character, and Duck, we’ll see if you need to start working on another— no, okay. What are you— what’s the plan here? You are— I need to know how well— I need to know what you’re doing before we can decide how well it goes."
215,94,Clint," Alright, uh… well, I mean the only thing that I can see— There’s no way that we can get inside the building, so the only thing I can do is— he said “jetpack into the motherfucking sign,” so I’m gonna jetpack into the motherfucking sign!"
216,94,Griffin," Alright, you’re just trying to collide with it really hard or are you trying to— "
217,94,Clint," Well I think that if I move it, if I hit it hard enough, you know… maybe it’ll flatten out and not come through the hole?"
218,94,Justin," Yeah, or he catches it and pulls it away."
219,94,Griffin," Yeah, I mean if you just shoot into it with your human body, you’re gonna get extremely hurt. You know that, right? If you put on— [Justin laughing] I gotta talk to you about it for a second, daddy, that if you launch yourself with a jetpack into a sign and you hit it going really fast that your body dies—"
220,94,Clint," I have a large, striped—"
221,94,Griffin," No, no, no—"
222,94,Clint, I have my parka on!
223,94,Travis, Uh huh.
224,94,Clint, That’ll cushion it some!
225,94,Griffin, Let’s just think with our human— Let’s think about what our human bodies can do and what it can survive—
226,94,Justin," To bring everybody inside the bit, I was planning on doing this before Aubrey tried to kill me with a Pizza Hut sign, and I was thinking about how it would work pretty good ‘cause I’m so tough. And I kinda forgot about— when I suggested that Ned use his flesh to— "
227,94,Clint," Now wait a minute, wait a minute… I’m not— If Ned zooms towards it, we’re talking about a large, roughly rectangular shaped sign, right?"
228,94,Griffin," Uhh, yeah, I mean it’s in the shape of the Pizza Hut—"
229,94,Clint," Alright, if we use leverage— if he zooms at it, hits the top part of it, and knocks it back, flattens it out, it’s not gonna come through the roof, ‘cause there’s more area [crosstalk] over the roof."
230,94,Griffin, Okay.
231,94,Justin, I’m loving this! Yes! Absolutely!
232,94,Griffin," I’m loving this! This is good— this is good science! Alright, go— I guess Act Under Pressure."
233,94,Clint, Okay.
234,94,Justin," Literal air pressure in this case, eh?"
235,94,Clint, Act Under Pressure… what do I add to that?
236,94,Griffin, Cool.
237,94,Clint," Seven plus one, that’s eight."
238,94,Travis, Well.
239,94,Griffin," Alright. Yeah. I mean, I'm gonna give you a Worse Outcome, Hard Choice, or a Price to Pay. "
240,94,Clint, Price to Pay. 
241,94,Travis, You don't get to pick. 
242,94,[laughing],
243,94,Travis, [crosstalk] That's not how life works ever.
244,94,Clint, [crosstalk] Oh okay. I thought you were being Monty Hall for a minute. 
245,94,Travis," But you're not— Like, it doesn't work in life. If you get hit by a car, God's not like ""so what do you want?"" [Travis laughing] ""What way do you want to go with this, Clint?"""
246,94,Griffin," Yeah, uh, I'm gonna hurt you really bad. "
247,94,Clint," Okay. I can live with that. Listen, just for the moment of zooming along in a rocket pack is worth any price. "
248,94,Griffin, Okay.
249,94,Travis," It's a fun choice of words to say ""I can live with that."""
250,94,Griffin," Yeah. That— that remains to be seen. But you— boy. What's this look like? You tell me now. This is your— This is your last act on this earth, and I want you to tell me how it looks."
251,94,Clint," The rocket pack fires up when he hits the red button, and while it would be really cool to envision him as, you know, sleek and aerodynamic, I think he's waving his arms and legs like crazy [laughing] and just flailing around for the first couple of seconds, and then maybe stretches his arms out to act like wings, and then stretches his legs out and tries to angle towards the upper part of the sign. "
252,94,Griffin," Okay. You achieve that. And it is— it is clumsy, It does not look very smooth. It does not look very cool. I think that Janice, the mail carrier, sees you from her spot, she is just taking off running, especially as the sign fell in through the— in through the building. And she just sees this sort of column of smoke do a curly-Q in the air, and I think by the time— when you actually make contact with the sign, I think you flipped around so that the jetpack itself catches the brunt of the damage because you get the sense if your skull had been the recipient of it you would have just— you would die. You would have been dead very very quickly. "
253,94,Clint, Yeah. [crosstalk]
254,94,Travis, But instead you died slowly.
255,94,Justin, Yeah instead it's kind of a slow death kind of thing. 
256,94,Griffin," Well, instead, Duck, from you— you're looking up from your position, and you see just sparks shoot into the air— shoot through the air. And Ned, you just— you are instantly unconscious. You are instantly unconscious from this huge amount of blunt force trauma you experience. Your body sails 20 feet past the sign and rolls to a stop sort of smoking in the snow. And the Flymaster, I think it keeps on going. I think it comes unlatched from you, and it skitters to a stop, like, 50 feet past you. It sort of dances across the snow, sort of flying past your unconscious form. And you take four harm. "
257,94,Travis, I'm sure we'll find that again later.
258,94,Griffin," Ned, I need you to mark Unstable. On your harm tracker."
259,94,Clint, Oooooo.
260,94,Griffin," If you do not get medical attention now, you are... going to die. "
261,94,Clint, Alright. Unstable. And then mark four harm?
262,94,Griffin," Yes. With that, though, the sign— it teeters on the edge of the building and sort of slides off. You blast into this motherfucker so hard that you completely push it just... off. Off the building. And it slides harmlessly off the back. And with that, Duck you— Leo is— Leo's kind of scr— you know, he was screaming for a second as his store was destroyed, and he's calmed down, and he says,"
263,94,Leo," Okay, uh, next time I will listen up. [fumbling] Can we— you got— we gotta get out of here. I-I-I— I don't want— I— we— we gotta get Denny from the bathroom. He was— he was in the bathroom. We gotta get him. We gotta get—"
264,94,Duck," Calm down, alright? Listen. I got a plus two cool. So we're— I'm gonna get you through this. Alright? You get out, I'll get Denny off the can... and— and then we'll— I don't know, we'll call the... the sheriff down here and start the insurance stuff. But get out now. I'll go get Denny. Don't worry. "
265,94,Griffin," You can already hear sirens in the distance. I think that this is, you know, happening on the main drag, and folks definitely saw a Pizza Hut sign, you know, teeter and fall into a business. I think that you definitely hear sirens on the way. I also don't think, like— I think the danger has passed. The sign is now off the building. It's not going to fall in and collapse, and I think Denny and Leo and you are able to get out of the store without any danger, and you see Aubrey on the ground by the sign where it fell. And I don't know if you see Ned. "
266,94,Duck, Aubrey! Hey! Hey! Aubrey!
267,94,Justin," I rush over to her first, I think. She's right there. "
268,94,Griffin, Sure. 
269,94,Duck," Aubrey, did— did you knock over the sign? Aubrey?"
270,94,Aubrey," [quietly, to herself] I killed Duck..."
271,94,Duck, No— What? 
272,94,Aubrey, [quietly] killed Duck.
273,94,Duck," Aaahh no. This is a ghost thing, isn't it? Hey Leo! Can you see me? "
274,94,Leo," [confused] Yeah I can see you. You— you look a little shaken up, and you got some soup on you—"
275,94,Duck," Alright nevermind that's fine. Hey, Aubrey, I'm not dead. Look. "
276,94,Aubrey," [quietly] Not again, no. No. "
277,94,Duck," No no no, Aubrey, look look look. I'm not dead. "
278,94,Justin," God, hold on. Duck probably travels with a first aid kit of some sort, right? Like, doesn't that— [crosstalk] does that track for you?"
279,94,Travis," [crosstalk] Like a cool, like, fanny pack."
280,94,Justin," Like, as a ranger? It seems like he would have, like, some [crosstalk] bare necessities... first aid stuff"
281,94,Griffin," [crosstalk] Yeah, in his pack, I think he definitely has— Yeah, I mean this is not your primary job, but I think if you're on the trail doing your sort of forest tending and you come across somebody who's injured themselves, you definitely want to be prepared. So yeah, I think in your sort of all day carry you've got some supplies for first aid. "
282,94,Justin, Alright. I'll grab that up and get out the space blanket that I keep in there. 
283,94,Griffin, Okay.
284,94,Justin, And pull out— 'cause I can recognize— I think I probably recognize shock. 
285,94,Griffin," Alright. Yeah. You get that all wrapped around Aubrey, and I think at this point an ambulance from St. Francis has pulled up, as have a couple of squad cars from the sheriff's station. You see Sheriff Zeke and Deputy Dewey step out of those. And immediately some EMTs rush out of the ambulance and towards the building, looking for anybody who has gotten injured. And they do a— quickly poke their head inside and they kind of get waved off by the sheriff, who doesn't want them to, you know... doesn't want the building to collapse on them. And one of the EMTs points off in the distance, and Duck, you see two EMTs rush over with their supplies and start tending to Ned, who you now see face down in the snow. "
286,94,Justin," Alright, I would rush over there next."
287,94,Griffin," Alright. He looks very bad. Whatever coat he was wearing now just has a big burn mark on the back of it. And you don’t see any- it’s not gruesome; it’s not like there’s bones jutting out of Ned, but he looks bad. The EMTs are working on him, and one of them says"
288,94,EMT, Do you know what happened to him?
289,94,Duck," Um… oh boy… do you want the truth or a more convincing lie? Um, nah so, okay, right… so the Pizza Hut sign started to fall, ‘cause of the weather, and he ran up there on… a fire escape… and tried to push it? …With a bat? Damn it. Nah, he just pushed it, and it fell, and then he fell ‘cause he got shocked. I bet… I didn’t see. Ah, shit! Alright, hey guys, rewind. I was inside, I didn’t see anything! I don’t know… this man. I do know this man. Fuck!"
290,94,[Griffin laughs],
291,94,Duck," Alright, so this man’s name is Ned, and he’s a friend of mine, and I don’t know what the hell happened to him, but you know this guy. He’s always getting into something. I don’t know, I was in the building, I almost got killed by a Pizza Hut sign. I might be in shock!"
292,94,Travis," [laughing] This is where we find out that Duck got his nickname because one time, he tried to explain something to someone, and it just kept autocorrecting “fuck” over and over again!"
293,94,[Commercial break 32,04-3718]
294,94,Griffin," It’s been a few hours since the accident. It was a few very stressful hours, maybe especially for you, Duck, because you were the only one fully cognizant during all of this… you rode in the ambulance with Aubrey and Ned to the hospital. Leo came, too, he just felt bad about abandoning you all after you went to such great lengths to help try and save his store and the people inside of it. And it’s been a few hours, you’re in a recovery room with Aubrey—and I think, Aubrey, at this point, you have recovered from the state that you were in, right in the immediate aftermath of the sign falling over—and Ned is there, also. He is in bed, and he’s hooked up to machines and an IV, and… I think you’re in and out, Ned. I think you’re doing better; they’ve stabilized you, and go ahead and remove 1 Harm, to get yourself back up to 3 Harm."
295,94,Justin, Okay.
296,94,Griffin," That is for Ned, not for Duck."
297,94,Justin, Just listening.
298,94,[Clint laughs],
299,94,Justin, ...Active listener.
300,94,Griffin," You all are in the room together, Leo is waiting out in the hallway, and Mama showed up a few minutes ago after she heard what happened. And that is the scene, you—Duck—and Aubrey and Mama are debriefing about what just happened. And Mama’s kind of got her hand on Ned’s knee, and just pats it a couple of times, making sure he knows, like, “hang in there, bud”, and she says"
301,94,Mama," Alright, so, walk me through all this again. You all saw some sort of hooded, hooved figure out in the snow, whipped up a snowstorm, y’all couldn’t see, car stalled out, and then… you got a heads-up that the Pizza Hut sign was about to fall on Leo’s general store."
302,94,Duck," Yeah, that’s correct."
303,94,Mama, And they knew it was you who was gonna answer the phone.
304,94,Duck, Right.
305,94,Mama," What did they sound like? Did you get any idea of who it might’ve been? Was it somebody you knew, was is a voice you recognized?"
306,94,Duck," [sarcastic] Uh… it was a few weeks ago, so I’m havin’ trouble remembering if I recognized the voice. Let me think about it, hold on."
307,94,[Griffin laughs],
308,94,Justin, And I pray.
309,94,Griffin, [laughing] Why?
310,94,Justin, [laughing] I pray to Griffin to remind me if I recognized the voice or not.
311,94,Griffin, You didn’t. You definitely didn’t.
312,94,Duck," Nah, Mama, I didn’t recognize the voice at all."
313,94,Mama," Well shit, man, I dunno. I guess we can wait and see if they reach out again. Did it seem like they were friend or foe? I mean, obviously, they gave you a heads-up, but who’s to say they weren’t the ones—"
