,episode,speaker,lines
59,61,So each reality up to this point has been as diverse and kind of fantastic as that animal kingdom you encountered first up. And here in the eighth cycle you encounter possibly the strangest world yet.,
60,61,"Your flyover reveals a world where 80% of the land is covered in these gigantic bioluminescent mushrooms, that glow in bright neon hues at night.  Um-",
61,61,[Background music starts],
62,61,Travis, Important question.
63,61,Griffin," Yes, please."
64,61,Travis, Is it- is it a lot of little mushrooms or just a couple giant ones?
65,61,Griffin, I mean it’s- I mean it’s millions of very big ones. Covering like 80% of the land on this planet. Um…
66,61,Travis, Okay.
67,61,Griffin," It’s almost always raining in this- in this world which kind of gives the lights cast by these mushrooms a sort of hazy effect. Lucretia is particularly taken by these mushrooms. She’s always sketching these vivid illustrations of them in her journals, which again she was-"
68,61,Travis, With dancing teddy bears around them and-
69,61,Griffin," Yeah. Uh, again the little Ziggy cartoons."
70,61,"Um, and these towering mushrooms are also emitting this thick cloud of spores that Davenport is hesitant to kind of bring the ship down into, but you swear you can occasionally see through the smog. You can see the world below and you see these figures moving through the spores. The rest of the land - the land not occupied by mushrooms - there are a few settlements in that land.",
71,61,"And they are entirely occupied by the smaller races like Halflings, and Dwarves, and Gnomes, who eke out, like kind of a harrowing existence in this world. They have these staggered fences of these bonfires that surround their tightly packed villages. Most of them wear these makeshift masks to keep from breathing in the spores, which you learn are - without exception - fatal when inhaled.",
72,61,"They have these scorch teams that go out every night just hoping to burn back the forest to stave off being overrun, but it’s an uphill battle because the forest is always producing more spores. And you learn that this fungus is being cultivated by living human-sized mushroom beings that wander the forest during the day.",
73,61,"So you’ve kind of been accepted into one of these small settlements, and outfitted with the - all seven of you are outfitted with these masks. And after a few days, after arriving, the Light of Creation falls so far away you just barely see its trail over the southern horizon. And wherever it landed it is far, far beyond the border of the mushrooms. And then a few days after that, the Hunger’s scout finds you. So you have a year. What do you do?",
74,61,Travis," So, I was thinking about it, and I think… Magnus, as far as like, process of elimination and kind of having experienced this, I—I would be waiting on the ship for the Light of Creation, and as soon as I saw it, go."
75,61,Griffin, Okay.
76,61,[crosstalk],
77,61,Griffin," Yes. The problem with that—the only problem with that—you tried it probably a couple of times at this point? Um, because of, like, the curvature of the earth, there’s no guarantee that you’ll see it, right? Like if it falls on the other hemisphere, you just might not see it. And that’s kind of what happened this time."
78,61,"Like, you know kind of, it’s to the South? But it fell, like, so fast that it’s like, basically all you know? Also, the like—the spore, like, thickness is so thick that it’s not one of those things where you can just, like, fly around and eyeball it. You get the impression that, like, if you wanna find this thing, you’re gonna have to, like, get in there, but that expedition is going to be kind of—kind of difficult.",
79,61,Travis, I see.
80,61,Griffin," If you wanna go looking for it, I’m—absolutely do it, I’m just telling you like… flying, flying and, like, trying to catch it out of midair is, like, not, um…"
81,61,Travis," No-no-no, not catch it, but I figure head that direction, at least. To save some time, you know what I mean?"
82,61,Griffin, Yeah. Um…
83,61,Clint," I think Merle is going to stay this time, in the settlement. If these—these poor creatures have such a harrowing, awful life, he’s going to stay there and try to bring them some… some spiritual enlightenment. Not really specific, but just kinda like, to be a beacon of hope and to, you know… kinda teach them some kind of life lessons and give them some confidence and…"
84,61,Griffin, Okay.
85,61,Clint," You know? More like—more like vacation Bible school, than like… church."
86,61,Griffin, They don’t—so they… This settlement doesn’t have— Give me a name for this city.
87,61,Clint, Uh… F-F-Fungus… ton. Funguston!
88,61,Justin, Mushroom Kingdom.
89,61,Griffin," How about just Fungston? I don’t know that they would, like, celebrate the fungus, but I-I think that they definitely don’t have, like… church? So like, you would have to—This would be you building a church, I think, and like starting a congregation—"
90,61,Clint, Right!
91,61,Griffin," Which, like, I’m curious like, why Merle would do that in a world that he knows, in a year, he will not… be in? Anymore? Not that I’m saying, like, don’t do it, but like I’m curious like what Merle’s thinking."
92,61,Clint," Well, if he starts so—If he starts something— You know, these people don’t know they’re gonna be obliterated in a year, right?"
93,61,Griffin," Okay, um—"
94,61,Clint, Why not give ‘em some hope for the time they’re here?
95,61,Justin, That’s nice.
96,61,Griffin," Okay, let’s say like, you start this— this— this church, by like growing a congregation. I think this is just you like in the town square, like, fuckin’… doing your thing, right? Like, proselytizing? Standing on a soapbox and like, doing your stuff. So maybe roll plus Heart, and… we’ll see like, generally how well you do at that."
97,61,Clint," …’Kay, so that’s rolling the two? Correct?"
98,61,Griffin," Yeah, 2d6 plus two."
99,61,Clint," Okay. [dice roll] 5, and 3… that’s 8, plus 2 is 10."
100,61,Griffin," 10, so remember, 6 or below is a failure, 7 to 9 is a mixed success, and a 10 plus is a complete success, so like… Yeah, I think everybody kind of gets in— on board. Yeah, they actually build, like, a church… building? That is… I- I think that they haven’t been so interested in expanding their town as much as they have been, like, just… “man, we just gotta fuckin’ survive,” but you kinda give ‘em a bit of hope, in the form of this church."
101,61,"So they actually build this big, grand, wooden cathedral, that I think probably repurposes some of the… the less sporous mushroom meat? So there’s like a little bioluminescent thing going on there. And sure enough, like you get this settlement of Fungston real, real into Pan. And…",
102,61,Clint, So this is the First Church of Fungston.
103,61,Griffin," This is the First Church of Fungston. I mean, maybe they had church before, like, this fungus took over the world. Um, so… I’m gonna say take plus 2 bond? Just to represent your, like— you’re probably an unofficial leader of this town now. And I will also say, like, if anybody does anything about, like, going into the forest or whatever, or anything that you might need these townsfolk’s like help with? They will— they will go with you, because they are like— they are feelin’ the seven of you now."
104,61,Travis," I think I’m sticking— I think, for Magnus, if finding the Light of Creation protects the plane, that’s what I’m doing. Plus, it gives me something to do that feels—"
105,61,Griffin," Yeah, sure."
106,61,Travis," —like, adventure quest-y, that feels actionable."
107,61,Griffin," Okay. How do you want to go about that? And Taako, if you have something you want to do to this effect, like, there’s no reason y’all can’t, like, work together? Um."
108,61,Justin," Yeah, well, let him— let Trav go ahead and start— he’s not- I got a plan…"
109,61,Griffin," [crosstalk] Okay, cool."
110,61,Travis," Um, I think that… taking the ship in that general direction at least to cut down the time is good. I would need someone with me, to stay with the ship, because that seems like— making sure the ship is available for when the Hunger shows up, like, it needs to clear the plane for any of this to continue. So if I die on the quest…"
111,61,Griffin, Yeah.
112,61,Travis, …The ship still has to get back there.
113,61,Griffin," Yeah, I mean, that’s a strategy you guys have probably employed, like taking turns just being like, “alright, for a year, you live in the fucking ship. And if the Hunger shows up, you have to keep us alive,” basically."
114,61,Travis," Have— Also, Griffin, have we in these cycles been able to, like, figure out any way to like, magically or scientifically track the Light? In any kind of effective way other than just, like, wandering around?"
115,61,Griffin," I mean that’s up to… It hasn’t happened yet, but like, if one of y’all wanna spend your turn— I don’t think that you would be the best candidate for that., but if— [Justin Mhm.] If you wanna spend your turn on one of these things, working on that, then- then yeah, for sure."
116,61,Travis," [pause] Uh, like you said, I don’t think that’s really Magnus’ deal. I mean, I might ask Barry to work on it later, but— um. I think… I’m gonna see who wants to pilot the ship with me, and I’m going looking for the— I’m going looking for the Light."
117,61,Griffin," Okay. Um, I’m gonna ask Taako what he wants to do, because that feels like kind of, like, maybe one of the later things that should happen? I kind of envisioned this round being like folks working together to like prop up the expedition before it sets off, and it sounds like you wanna go on this expedition. So, um, Taako. Can I ask what you wanna do with this year?"
118,61,Justin," Yeah, I’ve got a fuckin’ genius plan, an’ I’m gonna fix everything."
119,61,Griffin, Okay.
120,61,Clint, Yeah!
121,61,Justin," Come close, Griffin."
122,61,Griffin, I’m—
123,61,Justin, ‘Cause I’m about to blow your game wide open.
124,61,Griffin," [monotone] Oh, no."
125,61,Justin, I’m gonna make… a fake Light of Creation.
126,61,Griffin, Okay.
127,61,Justin," I’m gonna spend this year like, uh- like a Survivor contestant on their last legs, crafting a false hidden immunity idol. I’m going to craft, to the best of my ability, a fake Light of Creation. A decoy, if you will."
128,61,Griffin," Alright, now that I know what you wanna do, I actually think Magnus’ thing should go first? Because the way, I think, we rectify this is… you can do that, if you have, like, the Light of Creation on hand right now? Which you— which you don’t, but if Magnus can get it back, then— yeah, go- go for it. Otherwise, I think you’ll be at kind of a disadvantage working on this."
129,61,Justin," I can start work on the— getting the papier-mâché [Griffin starts laughing] and some of the chicken wire in place. Well, maybe not get all the details right away, but like— I think I can definitely get that far."
130,61,{16,37}
131,61,Griffin," Okay. Um, do you enlist anybody’s help on this? Or is this a solo project?"
132,61,Justin, This doesn’t seem like it would be Lup’s jam? But I feel like she would probably hang around… and- and help-
133,61,Griffin," [crosstalk] Yeah, she’ll- she’ll hang out. She’ll hang out and just sort of keep you company."
134,61,Travis," I feel like I would love Cap’n’port and Barry’s help on this. I think, like, science and, like, pilot is going to help me track this thing?"
135,61,Griffin," Um… Yeah, Lucretia wants to come too. Just because, like— This expedition seems like it could be worth telling a story about? Like, she wants to come into the forest with you, and not be the one that stays behind on the ship."
136,61,Justin," Would- would- Can I ask, Griffin, would Lup… would Lup wanna go with them?"
137,61,Griffin, Um…
138,61,Justin," It seems like— I mean, I dunno, like…"
139,61,Griffin," It’s up to— It’s up to you. Do you want— Do you wanna ask Lup to stay with you, or no? Like that’s the way I—"
140,61,Travis," [crosstalk] I will say— Okay, I as Magnus will say I would ask Lup to come with me if Taako’s staying behind. Because it- if- I think— Here’s the thing, if- It doesn’t sound like Taako needs help on this thing, and we know that getting the Light is kind of the end-all-be-all important mish? So it feels like all hands defend the ship, all hands find Light, unless otherwise required—"
141,61,Justin," [crosstalk] I wanna- I wanna ask— Oh, you were gonna say—"
142,61,Clint," No, I was just gonna say that she also has shown the tendency to be able to track things, and… you know."
143,61,Griffin," Well, and also she’s an evocation specialist, so like burning shit is her whole jam. [Justin I also-] Like, she’s the best at burning shit ever."
144,61,Justin," I would ask her to go mainly because if they’re… if they’re not able to get it back, if I wanna try this again, I would rather her—somebody who I know and trust—go, and get like a really good look at the thing, and get a sense of the magical energies and stuff like that."
145,61,Griffin," Okay. Um, so— Magnus, you are basically taking everybody with you except for Taako and Merle. And the townfolk want to help out too? There’s like a scorch team that’s like, particularly badass. They have, like, sort of these… low-fi, medieval flamethrower situations?"
146,61,Travis, Do they- Do they have an extra one?
147,61,Griffin," Yeah, sure. They can definitely- [Travis Hell, yeeeaaah!] They can definitely hook one of those up for you. So yeah, do you wanna take a—"
148,61,Travis, [crosstalk] I want two! One on each arm!
149,61,Griffin," Um, they say no to that, it’s too-"
150,61,Travis, Fuck.
151,61,Griffin," —They say,"
152,61,Scorch Team, It’s too heavy! It’s too heavy!
153,61,Magnus," Oh, is it?"
154,61,Travis, And then I pick up two of them.
155,61,Griffin," Okay, they are— they are blown away."
156,61,Scorch Team, It’s not too heavy! Wow!
157,61,[Justin and Travis laugh],
158,61,Clint, How are you gonna pee?
159,61,Griffin, They say—
160,61,Scorch Team," [A la Angus MacDonald] How are you gonna pee, sir?"
161,61,Magnus, Very carefully. [laughing] Just watch!
162,61,Travis," And then— wait, hold on— I- [laughing] I rolled an eleven!"
163,61,Griffin, [resigned] Alright.
164,61,[Justin starts wheezing and laughing],
165,61,Griffin, You pee while shooting two flamethrowers in the air.
166,61,{19,10}
167,61,[Clint and Justin laugh],
168,61,Griffin," It’s a- It’s absolutely amazing. Okay, so I think this expedition’s ready to start. And Magnus, you say you just, like, wanna fly South and then, like, once you… How did— How are you feeling this out? Like, I think this may be a couple of rolls. So like, the first one is like ‘how do you, um… I think roll plus— Roll plus Mind, just as like a… a stage-setter of like, how close you s—"
169,61,Travis," Can I count that eleven, or was that struck with—"
170,61,Griffin," [crosstalk] No, that was piss. That was definitely the plus Piss roll."
171,61,Travis," Okay. Ah, man. Okay, well, it’s not ba— Well. Mm, it was an 8. I got 4 plus 5 minus 1."
172,61,Griffin," …Uh, okay, yeah. So that was a mixed, a mixed success. I think you- I think you land like kind of, kind of far away from it. And you know, you know it’s still South. Are you just, like, walking on foot or— do you think that this trip is gonna take, like— it’s a pretty big planet that you’re on? It would probably take, like, the rest of the year to- to get there, and get back. Are you like— What’s this trip through this deadly mushroom forest look like?"
173,61,Travis," [pause] Um, well, like- okay, so here’s what would make the most sense to me. What would make the most sense to me is having Barry and Lup work together… Barry, Lup, and Davenport work together as far as tracking and triangulation goes? ‘Cause we may not be able to pinpoint it, but if we make short hops… It seems like what we’d wanna do is land, clear a spot, triangulate what we know about the Light to see if we can get kind of a bead on it, and then head in that direction. Short hop, check, short hop, check, rather than just going on foot? So I guess the first thing would be to see if we can get any kind of read…"
174,61,Griffin," Yeah, sure."
175,61,Travis, …on- on the- on the Light.
176,61,Griffin," Um, so with that mixed success you got earlier- I’mna- I’mna use that. And also I got kind of a hard time from folks listening, who said that I wasn’t hard enough on you guys on mixed successes? Um—"
177,61,Clint, [high-pitched] What?!
178,61,Griffin," Yeah, I mean- It’s a good point, and it’s a fair criticism, like this is supposed to be like you give something up in exchange for accomplishing the thing that you want to do? As opposed to a complete success being just you get to do the thing you want to do, which I was kind of doing for you last time, and a failure being you give something up and you don’t get to do the thing you want to do."
179,61,"Um, so… I think that either everybody that you brought with you from the town dies, or one of the teammates that you brought with you dies. And you’re not- you’re not killing them, I’m asking you to make, like, a narrative decision here.",
180,61,Travis," Oh, then it’s going to be everybody I brought from town. I don’t know their names. Why do I care?"
181,61,Griffin, Okay. Um—
182,61,Travis," [interrupting, loudly] Oh, no, but now I feel bad ‘cause there’s gonna be people who say “but you guys regenerate! And the people from town won’t!” Oh no, Griffin. You’ve really put me in a bind."
183,61,Griffin, Yeah.
184,61,Travis, Uhhhhhhhh…
185,61,Griffin," Or! Or, or, or, or, I’ll give you this third option. You… By accident, you inhale some of the spores, and it’ll put you at a disadvantage for whatever the resolution is at the end of this."
186,61,Travis, Then I’m gonna take that.
187,61,Griffin, Okay.
188,61,Travis," Yeah, I’ll take that."
189,61,Griffin," Yeah, you just like- um- you like- it’s like one of those Survivor challenges where it’s just like “hold up a paint can for- until you die”. And it’s like easy to do, until you lose your concentration for a second. And I think like, one day you’re just like, getting ready for bed, and you lay down for bed, and you take your mask off. And you’re like, “what the f— why— what the fuck?” And you breathe in some spores, and from that point on—"
190,61,Travis," Oh, I took it off to eat some hard candy. What was I thinking?!"
191,61,Griffin," [amused] Yeah, it’s a very Boyland way to go."
192,61,Travis," Hard candy, how could you do this to me!"
193,61,Griffin, But for the rest of the—
194,61,Travis, I’ll never eat hard candy again.
195,61,Griffin," For the rest of your trip, though, like, you are feeling shittier and shittier and shittier and shittier. And everybody else is like— The, um, the townsfolk actually like know some ways to like keep you going, but you are definitely much weaker, so you are not going to have your plus two Body thing. Which is a shame, because I’m gonna make you a-for your final thing, to represent your traipsing through this forest, roll plus Body to see if you make it to the Light."
196,61,"Um, I think the triangulation method you’re using works, like they notice the mushrooms are getting bigger, and so they just think like"," “Well, that's probably the right direction to go, like the Light would probably make these mushrooms grow more and more, so let’s just follow the path of the bigger bigger bigger mushrooms.”"
197,61,But let’s see how you do.,
198,61,Travis," C’mon baby, [Roll] Uhhm. And I don’t have the +2?"
199,61,Griffin, You do not.
200,61,Travis," Eugh, it’s a six. Gueeeuuugh."
201,61,Griffin," Mmkay. And nobody else came with you, right? Now this is gonna be tricky for me, because I don't know how to, um, hmm…"
202,61,Travis, Well I mean I brought—I brought help.
203,61,Griffin, You did bring help.
204,61,Travis," So it’s one thing if I fail, but I don’t know why everyone else would automatically fail."
205,61,Griffin," Um, okay, here’s how we’ll do it. Either… you recover the Light, but you, Magnus, die, and you don’t get any, like, score improvements this round at all, or- uh - you don't get the Light and you do get score improvements."
206,61,Travis," Oh, I’ll die then. That's fine."
207,61,Griffin," Okay. So, yeah, you don't get any EXP this round, or anything like that, that’s the only way I can think to punish you, because you got really close, and I don't see any way that like the rest of your team doesn't get there."
208,61,"So you, Magnus, like, one morning, they're really close to the Light, and they go to wake you up, and you’re just, you’re gone? And you were like up and about the previous night, and seemed to be actually like kind of on the mend? But they come and get you one morning, and you are just gone, and so I guess from the point of view of the rest of your party, who like, take some time, like this has happened a few times now, and it’s tough every time, like you're dead.",
209,61,"They know you're coming back, um, hopefully, but it’s still really tough, but the rest of your party and the remaining townsfolk make it to basically the center of the forest. And there they see the Light.",
210,61,{25,04}
211,61,"And while the Light itself is beautiful, the scene that your party finds it in is kind of grotesque. The mushrooms around this spot have grown huge and nearly blinding, with all of their, like, neon tones, it’s like lighting this place up like Tokyo.",
212,61,"And, laying prostrate in a circle around this light are hundreds of those mushroom beings, who you've seen like here and there, in the forest, but usually they just kinda run away from you whenever they see you.",
213,61,"[ominous ambience plays] Here they're all just, like, lying here like they died while worshipping this thing, they just laid down and gave up, and they're all kind of withered, and it's almost like they fell before the Light, but were unable to figure out how to wield it, so they just kinda bathed in its splendor, completely malnourishing themselves in the process.",
214,61,"So there’s no struggle as the rest of your party does collect the Light of Creation, and gets back to the ship and brings it back to this town that you were in. And Taako, I think this is like, there’s not much time left? but you do have the Light, so if you want to-",
215,61,Justin, Yeah. Yes.
216,61,Griffin," -want to roll plus Mind, and tell me how this works, you like trying to recreate- you goofed about paper mâché, I imagine it’s more sophisticated than that."
217,61,Justin," With what I have access to? I would be thrilled to have paper mâché. [Griffin Okay.] And chicken wire, that would be amazing. I mean it’s basically-I mean I was using chunks of-well yeah. Let’s do this I was using - carving - chunks of mushroom into the shapes that I needed-"
218,61,Griffin, Okay.
219,61,Justin, -and then using transmutation- what is the- what’s the Light look like?
220,61,Griffin," It looks like, like a ball of the most beautiful light you’ve ever seen, and it doesn’t hurt to look at it; like it actually feels really good to look at it, but it’s not like- [Justin Perfect] it is tangible in that it’s light you can touch, but it’s not like an orb - it’s not like a crystal orb illuminated from within or whatever."
221,61,Clint, And you are talking about bioluminescent-
222,61,Griffin," Yeah, sure sure."
223,61,Justin," Yeah, exactly. That was my thinking. So, they’re bioluminescent. And I’m using, like, my magics to make ‘em more impressive-"
224,61,Griffin, Okay.
225,61,Justin," Uhm, so… "
226,61,Griffin," Okay… roll, uh- roll plus Mind."
227,61,Justin, [Dice roll] So that is a… eight.
228,61,Griffin," Okay. Uhm, so that’s a mixed success. Uhm, uh, take… let me think. Take plus one asset. Right, like you made a thing… and, so you have plus one asset. But, again, like remember assets are abstract, so, like, you can spend it later to be anything."
229,61,"Uhm, here’s how I think this resolves with the mixed success. You make it, and it’s, uh, you can tell - because you spent some time with both of these things, and also you know that it’s a fake - but it’s kind of, uh, clearly a forgery if you know what you’re looking for.",
230,61,"But, working with the Light in this way made you appreciate something about the Light that’s kind of unique and stands out in your mind, and that is that this Light, it really - it really wants to be... wanted, if that makes sense. Like, this Light is giving off this, like… this Light is giving off this energy that, like, you can tell like it wants to be used. [crosstalk] And it wants-",
231,61,Justin,  It’s needy.
232,61,Griffin," It’s needy. Yeah, but, this, it’s… imagine that it’s, like, projecting out, like uh, like a beacon of sorts. It’s why like everybody is kind of entranced by it. It’s not just because it’s like beautiful and powerful, it’s because it is putting out this… this like, these waves of just like, desire. It wants to be desired, and so, like, you make this mushroom ball… look a lot like it, right, and you used your magic to make a pretty good forgery, but you can’t… you don’t even know how the fuck to make that happen."
233,61,Justin, Yeah.
234,61,Griffin," So when the Hunger comes, let’s do - get to the resolution - when the Hunger comes you all have the Light and you escape. What do you do with your forgery?"
235,61,{28,59}
236,61,Justin," So, I, uhm… it’s not a guarantee that we escape, right? Like, if we have the Light, do we always escape?"
237,61,Griffin," Uhm, yeah, you’re never gonna have to - Davenport is like a dope ass pilot, so like he gets you- if you’re on the ship and the year is up, you get away."
238,61,Justin," I feel like the best, highest use of my decoy - is there a way that I could use the decoy in such a way that I could limit the amount of damage that is done to this plane? Like… as in-"
239,61,Griffin, Sure…
240,61,Justin," -because, I left it where they - I mean, I could send it to where - somewhere near where they found it initially, and hopefully by doing that I like bought this plane some time-"
241,61,Griffin, Okay-
242,61,Justin," -so it couldn’t ravage it this badly, like, cause it was you know, tripped up."
243,61,[crosstalk],
244,61,Griffin," -sure, here’s where your mixed success comes in. This is how I’ll resolve that. While you’re flying away, you go over that mushroom forest, and one of the survivors points out, like, one of the - I should say one of the surviving, like, Lup and, uh, Lucretia, and Barry and Cap’n Port - they point out, like, about where they found it in the forest and you just, like, drop your forgery off the side of the ship-"
245,61,Justin," Oh, great yeah."
246,61,Griffin," -and when you do, you see the Hunger kind of shift its position and drop one of those big, like, inky columns down, like, basically - literally - exactly where it lands. It drops a ton of columns, right? This thing’s the size of a billion planets, so it definitely has, like - it can do more than one attack, so to speak. So I think this planet does get hit a lot, right?"
247,61,"But you specifically see the Hunger go for the Light. And from that you intuit two things. One, it’s like, chasing this Light down. The Hunger is, like, pursuing the Light, in a way. And the other thing is that, pretty quickly, like, it retracts that column and you also sort of figure this trick is not going to work again. It didn’t, really - it fell for it temporarily, but it’s not going to - this dog won’t hunt twice. So that’s sort of the-",
248,61,Justin, Are you sure? Because - wouldn’t it be pretty fun to listen to me do that every time… [laughter] …are you sure you don’t want to - [crosstalk]
249,61,Griffin, So that was a cycle. Taako-
250,61,Clint," Wait a minute, wait a minute, can I - I think Merle would stay-"
251,61,Griffin," Oh, okay."
252,61,Clint," -with the congregation. I really do, I think that there’s no way that he could justify leaving them with the darkness descending-"
253,61,Griffin," Okay, so-"
254,61,Clint, -after spending a year-
255,61,Griffin," -yeah, definitely-"
256,61,Clint," -trying to build up their faith that there was life, you know, that there was an afterlife and everything else. So I think he would gather them, as many as he could, in the big wood cathedral. The big shroom cathedral, and sing ‘Nearer my Pan to thee’."
257,61,Griffin," [crosstalk] Yeah, uhm. I mean, you’re goofing - but this is a pretty incredible scene."
258,61,Clint," No, I’m serious, I’m serious!"
259,61,Griffin," Yeah. You built this… you built this church, right? And you knew the Hunger was gonna attack, and if you got the Light, then they’ll survive it… but, like, the Hunger is still going to attack, so as long as they survive that attack… So you probably built it pretty fuckin’ sturdy, so I think the whole town is in this church when the Light comes and you decide to stay, to stay behind."
260,61,"So you’re standing in front of this congregation, uhm, knowing like in a minute you’re gonna be taken away. You’re gonna be like pulled away and back onto the ship as it leaves this reality, uhm, so like do you wanna break me off a piece of, like, what you say?",
261,61,Clint," Uhm, yeah. I think I would say “Brothers and sisters-”"
262,61,Justin," Hold on one second, you wanna try a character voice? Just-"
263,61,Clint, Yeah.
264,61,Justin," -you know, we don’t have that many episodes left. [Clint S’right] I’m just gonna put Dad’s Christopher Lloyd toy in front of him, [Clint Thank you] so he can visualize the fact that he has to do a character voice for our podcast."
265,61,Merle Highchurch," Dearly beloveds, we are gathered here as one. Facing the future as one. Whether that future be darkness or light, we do not know. Just like we do not know, in our lives, if we’re going to head into darkness or light."
266,61,Griffin," There’s a loud, loud boom from somewhere outside, and overhead."
267,61,Merle Highchurch," But that’s what faith is all about. Cause even though we don’t know what we’re headed into, we believe that we are headed into something, and so we share that today, and this is the only place I would like to be… is here with you. Pan bless you."
