,episode,speaker,lines
29,27,Griffin," And the three of you are nearing the finish line, you can uh, you can see it a few hundred metres in the distance, you see these two big black pylons at the end of the race track, uh, that..."
30,27,Travis," And what’s the press kind of situation, and paparazzi at the finish line?"
31,27,Griffin," There’s actually a lot of activity going on around these two big black pylons. The only sort of familiar sight you see are the Goldcliff militia battle wagons that you saw when you first rolled up into town and shit was going south at that bank. You see a few of those, and you see, you see a bunch of people standing around and you can make them out better and better because you’re getting closer to them very, very quickly, and don’t forget that finish line! You got that finish line, and you got, uh, not a lot of distance until the cliff. You’re also pretty close-"
32,27,Travis, That seems poorly planned to me.
33,27,Griffin," Well it’s like a game of chicken, you know? It’s like-"
34,27,Travis," Oh, I see."
35,27,Griffin," Yeah. You’re also getting, you’re pretty close to Goldcliff itself, because this is basically on the outskirts of the city. Umm, you can hear Hurley and Sloane under their masks, you can hear them just like, straight up laughing. Like, they are having a very, very good time in this race."
36,27,Justin, [snorts] Well good for them.
37,27,Griffin," And they’re sort of, they’re trading paint, a little bit."
38,27,Taako," I’m just gonna fix this for everybody, nobody needs to worry, okay?"
39,27,Travis," Real quick. So, time out. Just like, OOC me asking Justin and Dad this thing - and Griffin too I guess, if you want to chime in, you can be a part of this show… Aside from beat-Sloane-to-stop-her-from-using-whatever-the- sash-was, and she’s bad, was there-"
40,27,Griffin, The Gaia Sash.
41,27,Travis, What?
42,27,Griffin & Travis, [in unison] The Gaia Sash.
43,27,Griffin, The sash that gives you power over all of nature.
44,27,Travis," Were we ever told like, this is why you have to beat her, or… anything? Is it just like… if we win the race…"
45,27,Clint," I thought... the goal was to keep Sloane from winning the race, not necessarily that we had to win…"
46,27,Griffin," Yeah, Hurley suggested, during your training montage, that just like, proving to Sloane that she could be beaten, that her - the power that the sash has given her, is- is fallible in some way, would be enough to convince her to get rid of it."
47,27,Travis, Okay-
48,27,Clint, So we’re gonna save her soul?
49,27,Griffin," Kind of, yeah-"
50,27,Travis, Well-
51,27,[silence],
52,27,Taako," Okay, we good?"
53,27,Travis," Yeah, go for it Taako."
54,27,Taako, Okay!
55,27,Griffin," Uhh, the- the problem with that plan, though, is that she’s actually pulling ahead of you guys a little bit. She- she is- she is- it’s unclear what she’s doing to get this extra boost of speed, but she is starting to inch ahead of you guys."
56,27,Travis," Is she within jumping distance, just out of curiosity?"
57,27,Griffin," She is within jumping distance, yeah."
58,27,Clint," Isn’t everything within your jumping distance, Trav?"
59,27,Travis," Well, listen, Taako talked first so Justin, do what you want."
60,27,Justin," Okay, uhh. I put away my wand - put away my Umbra Staff. I throw the emergency brake on the bike, and just as I do that, I pull out the Wand of Switcheroo. And I point it at Sloane-"
61,27,Griffin," Holy shit, you remembered."
62,27,Justin, -and fire it.
63,27,Griffin, (amused) Okay...
64,27,[Clint laughs],
65,27,Griffin," Okay, you fired the Wand of Switcheroo, is there any sort of resistance on the Wand of Switcheroo?"
66,27,Justin," Uhh, constitution of 17."
67,27,Griffin," Okay. [rolls] I rolled a 2, I don’t know what kind of constitution I would add to that but that’s not gonna do it. OKAY! Suddenly, Taako, you are in this winged canoe that is floating off the ground-"
68,27,[Clint laughs],
69,27,Griffin," -and, she is on this motorcycle, and she starts to lose her balance a little bit, and starts to actually drop to the back of the pack."
70,27,Justin," And um, and again, the brake."
71,27,Griffin," Oh and the brake, okay! The-"
72,27,Justin," Yeah, I didn’t want her catching up."
73,27,Griffin," The motorcycle’s emergency brake was on, so that disrupted her even more and she is uh… yeah. She takes a real… she takes a tumble."
74,27,Travis," She also takes a real hard look at her life, her decisions."
75,27,Griffin," Yeah and thinks about what got her to that place. And that was enough. You, on this sleek battlewagon are fired through the air like an arrow."
76,27,Travis," I jump onto the canoe, I want to win too."
77,27,[Clint laughs],
78,27,Griffin," Okay, you also jump onto the canoe-"
79,27,Clint," I floor it! The vehicle, because I want to beat them!"
80,27,Justin," I cast Gust of Wind, with my- to blow him back onto his, so only I win."
81,27,[Travis laughs],
82,27,Griffin," Okay, so just as you see him start to move forward, you use - do you use your magic fan? To do so?"
83,27,Justin," Yeah, I use my magic fan to do so."
84,27,Griffin, You’re just bustin’ out all those items-
85,27,Travis, I shoot the harpoon into the canoe!
86,27,[Griffin laughs],
87,27,Justin, I use my last level 3 spell slot to cast fireball on the harpoon to melt it so he can’t attach to it!
88,27,Travis, I shake my fist!
89,27,Clint, I ram the canoe!
90,27,Griffin," Okay, the two of you- the two wagons are now just trading blows in a jovial manner-"
91,27,[Travis laughs],
92,27,Justin, Nothin’ jovial about this!
93,27,Clint," How about if I remind us all, that we’re all together in this, by yelling out"
94,27,Merle, We’re a team!
95,27,Justin, No way-
96,27,Merle, -So let me win!
97,27,Justin," Okay, so I cross the finish line while they’re talking about it."
98,27,Taako, Wooo! Somebody give me some milk! To drink! Like in the shows!
99,27,Griffin," Uhh okay! You… yeah! Taako, you cross the finish line in- in this uh, this battle wagon. As you do, like a metric-ton of confetti comes shooting out of the top of those two pylons."
100,27,Travis," Magnus yells,"
101,27,Magnus, BRAKES!
102,27,Griffin," And, and the uhh - oh yeah that’s not a bad idea…"
103,27,Justin," Yeah, I brake."
104,27,Griffin," Uhh, you can’t really find the brake in this battle wagon? You’re not really accu- no I’m just kidding."
105,27,[Laughter],
106,27,Griffin, Yeah you find the lever quickly and yank on it and come to a stop before you go off the edge. The horns from the pylons actually play like a little jovial victory song-
107,27,[Jovial victory song plays],
108,27,Griffin," -and the crowd around you is- is roaring with applause! And, yeah! You’re really close to those wagons now, those militia battle wagons. You see Captain Bane there, and he’s applauding! He looks actually like really, very, genuinely proud. Uhh… I don’t know how he knows your identities under those masks, but he does. And he gives you a wink."
109,27,Bane, Shh--
110,27,Griffin," --he says,"
111,27,Bane, I’ll never tell!
112,27,[Travis laughs],
113,27,Clint, It’s the name tags.
114,27,Griffin," And, uh yeah! You have won the battle wagon race! And..."
115,27,Travis, We’ve solved the battle wagon puzzle!
116,27,Griffin," You did! And Merle, and Magnus, and Hurley, you guys came in second."
117,27,Taako," Congratulations, I guess."
118,27,Griffin, A smaller spout of confetti comes out for you guys.
119,27,Travis," Weeeelll, you know, the way I see it, we all were on the same team so as soon as ONE of us crossed, I feel like we all won. It’s not really based on the vehicle. If you look in the battlewagon rule book, which I have right here-"
120,27,[Justin snorts],
121,27,Griffin," And as you’re celebrating, you almost don’t notice as Sloane appears. In the distance, you see like a trail of dust that she’s kicking up, and the roar of- of this giant motorcycle. And-"
122,27,[The music stops],
123,27,Griffin," She doesn’t look okay. She’s actually- she’s actually like, shuddering a little bit. And, she’s holding her chest. And, you actually see these giant blue streaks of lightning start to sort of shoot off of her body and, as those lightning bolts hit the ground these giant vines, like, really quickly, violently shoot out of the ground and that calamity is getting closer and closer to you. And suddenly, the ground beneath you is starting to shake, and some smaller pieces of the cliff near the edge are breaking off and falling to their… [chuckle] their bouldery death."
124,27,Travis," Ahh, nerts."
125,27,Griffin," Her motorcycle runs right through the crowd, and you hear Hurley yell"
126,27,        Hurley," Sloane, NO!"
127,27,Griffin, -but she goes flying off the edge of the cliff.
128,27,Travis, Sloane does?
129,27,Griffin, Yeah. On the motorcycle.
130,27,[Justin whimpers sadly],
131,27,Travis, ...mmhm?
132,27,Griffin," There’s suddenly, though, a blast of wind that comes up from the edge of the cliff, knocking back the few, uh, people who looked over the edge to sort of witness, uh, her demise. Umm… and as those people are-"
133,27,Travis," Can I just jump in and say, those people are sick."
134,27,[Clint laughs],
135,27,Griffin," Yeah. As they’re blown back, the sky around you, like somebody just flipped a switch, just turns pitch black. And a giant tornado like a mile wide is just a few dozen feet away from the cliff. From the cliff’s edge, and away from Goldcliff, the city itself. And surrounding it- surrounding that tornado, you see thousands and thousands of ravens."
136,27,Travis," I turn to Hurley, uh-"
137,27,Magnus," So, how is-"
138,27,Travis, Let me do my voice. Ah hem hem...
139,27,Magnus," [in his character voice] So, uh, how’s the whole Beating Her and She’ll Give Us The Sash thing going?"
140,27,[Clint laughs],
141,27,Griffin," She looks devastated. She looks really, really - she actually just took off her mask, and as she did, as she took off her ram’s mask, and sort of tucked it away in her sack, you hear the crowd around you gasp. As she does-"
142,27,Travis, I take off my mask.
143,27,Magnus, I’ve been Magnus the whole time!
144,27,Griffin," There’s... not as big of a gasp. Like, you aren’t like a, uh, like you aren’t a lieutenant in the militia in this town?"
145,27,Travis," Uh huh, fair."
146,27,Griffin," But people are just like, you hear some chatter, like"
147,27,NPC, Oh..yeah… oh yeah it’s him.
148,27,Clint, And I take my mask off and say
149,27,Merle, And I’m Bruce Wayne!
150,27,Griffin," Okay, they all, uh- you hear a"
151,27,NPC," Oh, okay Mr. Wayne. Cool."
152,27,Taako, I’m actually a mongoose... Meeooowww.
153,27,[Laughter],
154,27,[Clint’s extended laughter],
155,27,Griffin, She climbs into the driver’s seat and straps herself in.
156,27,Magnus, Woah!
157,27, Griffin, And she leans out the window and says
158,27,Hurley," I’ve asked you boys for too much already, I can’t- I can’t ask you to risk your lives again, but…"
159,27,Travis, Magnus hops onto the car.
160,27,Clint, I leave!
161,27,[Travis laughs],
162,27,Griffin," Ok. She looks up at you, Magnus, and smiles and says"
163,27,Hurley," We gotta try and save her, right?"
164,27,Magnus," Oh, no, I left my wallet. Sorry… that was confusing. Oh, but yes. Yes, yes. We will."
165,27,Justin, And I walk over and say 
166,27,Taako, No adventure would be complete without Weaselman!
167,27,[Laughter from everyone],
168,27,        Hurley, Thank you Wea-
169,27,Clint, Moooooo! 
170,27,Griffin," She’s-she’s like, laugh-crying now, like you’re cheering her up. She’s like"
171,27,Hurley," Thank you, Weaselman."
172,27,[Justin laughs],
173,27,Griffin," [laughing] Then the three of you are suddenly just, uncomfortably looking at Merle, as he doesn’t get into the car."
174,27,Merle," All right, all right, all right. I’ll get in the car. I’ll fix some shit with the big wrench."
175,27,Griffin," Okay, you uh, you clang around on the body of the car with the wrench. It had some pretty gnarly damage to it, the uh-"
176,27,Merle, [tire changing noises] I just changed one of the tires!
177,27,Griffin," [laughs] Yeah, you just changed one of the tires. You pry the shark tank’s harpoon out of the back of the wagon, and the hole that it created just sort of closes up. So yeah the battle wagon is more or less good as new. And you guys assume your positions on t- Magnus are you staying on top of the car?"
178,27,Travis, Yeah.
179,27,Griffin," Okay, god bless you [laughs]. She throws the car in reverse-"
180,27,Magnus," Oh! Real quick, before we go Maybe a new harness for Taako."
181,27,Hurley, We don’t have one. We-
182,27,Magnus, Okay! Let’s go!
183,27,Hurley, We only have the ones we got!
184,27,Magnus, Okay cool-
185,27,Merle," Wait a minute, I’m not even driving? [exasperated huff]"
186,27,Travis, I pass-
187,27,Magnus," Taako, take my harness."
188,27,Taako," No, don’t worry about, I’ll finagle me some mongoose wings. I just extend them, at any point and it’s no problem."
189,27,Magnus, Oh… cool.
190,27,Merle, Are you sure you know what a mongoose is?
191,27,Griffin," She’s- she’s like- she’s like, laugh-crying again. You guys are really… really lifting her spirits."
192,27,Clint," Yeah, like that’s our intent."
193,27,Griffin," She throws the car in reverse, and backs up quickly, uh, a good- a good couple hundred feet. And does that thing that people do in cars where it’s really cool where they have like the brake on and they run the accelerator at the same time, and make real loud noises and the tires are squealin’. And then she releases the brake and the car flies forward. And, you hear Captain Bane yell like"
194,27,Bane, (fast and gradually getting distant) What the hell are you doing-!
195,27,Griffin, -as you go flying past the crowd-
196,27,[Laughter],
197,27,Griffin," And you are free-falling. The car has flown off of the edge of the cliff, umm, and Hurley is yelling but you can’t tell if it’s out of fear or if she’s just like psyched because of how sick this stunt is. Uhh… and you’re falling down, but you got a pretty good horizontal velocity too as you enter into the edge of the tornado."
198,27,[Foreboding music],
199,27,Griffin," And as you are sort of caught up in this tornado, you feel yourself being lifted and spun around pretty violently. And you can actually see into the tornado now. You can sort of see into the heart of it. And you see a pretty horrific sight inside. You see this… this giant pillar, like ten stories tall made out of hundreds of these thick vines. And at the top of this pillar, these vines form sort of a natural platform at their crest. And on that platform, you can barely make out Sloane, who is semi-encased in these vines. Basically, her legs are sort of absorbed in this giant pillar of vines. And her mask is off, and her skin is a mottled gray, and her eyes are just completely glossed over. She has just been- she has just been completely taken over by the power of the Sash."
200,27,Clint, Wow. I just thank God it wasn’t Almira Gulch on a bicycle. Cause that would have been really scary.
201,27,Griffin," Now who and what is that, the things that you said?"
202,27,Clint, [unison] From Wizard of Oz!
203,27,Justin, [unison] Wizard of Oz! That’s not a deep cut.
204,27,Clint," Inside the tornado! Come on, get an education!"
205,27,Justin, Read a book.
206,27,Griffin," I guess if I had read the Wizard of Oz, maybe?"
207,27,Clint, Or seen the movie!?
208,27,Griffin, I’ve only seen Return to Oz.
209,27,Clint, Well...[laughs] … okay. Then imagine Tik-Tok-
210,27,Justin, Imagine Tik-Tok-
211,27,Griffin, It was really confusing for me-
212,27,Justin," -my, like, Oz reference point two. Imagine Tik-Tok or nothing. I have nothing else."
213,27,[Laughter],
214,27,Clint," [Sings] Ease on down, ease on down the road!"
215,27,Travis," Ok yeah, that’s The Wiz-"
216,27,Clint," Oh, right, right."
217,27,[Justin laughs],
218,27,Travis, So what is our car doing at this point?
219,27,Griffin," It’s in this tornado, and it’s just kind of-"
220,27,Justin, [crosstalk] Hell yes.
221,27,Griffin," -spinning around. You’re just sort of going around and around and around and around this big, giant column of vines. And you’re spinning around it. And Hurley’s still just screaming, but now it’s like definitely, like completely a psyched scream."
222,27,Clint, And it’s a little irritating.
223,27,Griffin, Maybe a little bit.
224,27,Justin, Yeah it’s getting on my nerves too.
225,27,Travis," Yeah, we get it. We’ve all been in tornadoes."
226,27,Griffin, She yells
227,27,Hurley, We gotta get over there! We gotta get to the pillar!
228,27,Magnus," Okay, you’re driving."
229,27,Hurley," I can’t- it’s in the air! What do you want, I can’t- There’s not a sky road!"
230,27,Griffin, She yells.
231,27,Magnus, Well what do you want me to do?
232,27,Hurley," I don’t know, I didn’t think this through! I just drove off the cliff!"
233,27,Magnus, Could we harpoon it?
234,27,Merle, What?!
235,27,Taako," If we need to get somewhere in a hurry, and we can’t be bound by roads… there’s only one place we can turn…"
236,27,Clint," Duuun, duuun, duuun."
237,27,Griffin," Ah, she actually yells"
238,27,Hurley, Magnus that’s a great idea!
239,27,Justin," ...Oh, harpoon it. Yeah, that’s good too."
240,27,Griffin," Uh, Taako, you’re in the gunner compartment. So you’re the one who could take a shot at this thing."
241,27,Justin, Okay.
242,27,Griffin," Okay, do you want to roll - I guess make a ranged attack roll on the pillar of vines?"
243,27,Justin," Uh, sure, yeah. It’s not… uh. I’ll put this charitably, it’s not my strong suit. Making ranged attacks… [rolls]. Oh, 18!"
244,27,Clint, Maybe it is your strong suit!
245,27,Justin, Hachi machi!
246,27,Griffin," That’ll do it! The uh, the harpoon, uh blasts out of the, uh, blasts out of the cannon, uh, that you have mounted on top of Hurley’s battlewagon and a big thick rope comes out, tied to it, uh, comes out after it, and you gave it the exact proper amount of lead time which is pretty impressive considering you were encircling your target from a tornado."
247,27,Taako, Pretty sweet.
248,27,Griffin," But you see the harpoon sort of dig its way into the- to this vine-beanstalk close to the top of the platform, and the car is suddenly sort of jostled as the rope is pulled taut and now every time you encircle this central platform of vines, you’re getting a little bit closer to it, and a little bit closer to it-"
249,27,Travis, Like tetherball!
250,27,Griffin," Kind of like tetherball, yeah! You’re getting closer to it, and closer to it, and another lap around and now you’re very, very, very, very close to it. Suddenly, your wagon just… kinda… crashes onto the side of it and is bound to it by this rope near the top. It sort of landed on its wheels on the side of the wagon, so Merle, you’re actually kind of pressed up against the door, and through the window behind you, you just see a gooey death waiting for you below. And the left side of the car is facing up towards the top of the platform. And you can almost see it, like you’re right up almost flush against it."
251,27,Travis, I want to climb up to the platform?
252,27,Griffin," Yeah you can actually do that pretty easily. You, by the way, Magnus, had a pretty bad time during that whole-"
253,27,Travis, I was hooked in!
254,27,Griffin," You were hooked in, but damn son. Like, they don’t hook- they don’t like hook astronauts onto the sides of spaceships when they blast them off."
255,27,[Clint laughs],
256,27,Travis, … Fair enough.
257,27,Griffin," But yeah, fortunately, you actually have a pretty easy time climbing up on top of the platform. And you can see a completely enthralled Sloane encased in vines."
258,27,Clint, Alright. I uh… clamber. I clamber out of the car. Is there a clamber…
259,27,Travis, Do you have a proficiency in clambering?
260,27,Clint, I have a clamber proficiency of 22.
261,27,[Justin snorts],
262,27,Griffin," Uh, yeah, there- I can’t actually think of what the check will be. Which usually means you probably don’t have to do a check. In fact, Hurley, you’re all snapped in your seat belts, you’re not in danger of falling out of the car. Hurley, actually, helps you out through her window."
263,27,Clint, I don’t need no help!
264,27,Griffin," Well, she helps you anyway. ‘Cause that’s the kind of person she is. And Taako, you can actually get out pretty easily too, because the gunner compartment has a big hole in the roof."
265,27,Taako," Oh, great."
266,27,Griffin," So yeah, all of you are standing on this platform and you see Sloane encased in these vines and she is… she looks bad. It is very reminiscent- obviously she’s not on fire or anything, but it is very reminiscent of when Gundren Rockseeker was completely taken over by that gauntlet and just lost control."
267,27,Clint, We call that the Zuul effect.
268,27,Griffin," Yeah, she is-"
269,27,Travis," I look at Hurley,"
270,27,Magnus," Hurley, what- what- what do we do. You know her."
271,27,Hurley, I don’t… I don’t know her like this.
272,27,Griffin, She looks really upset.
273,27, Hurley, Maybe I never… maybe I never really knew her.
274,27,Clint, I cast Zone of Truth!
275,27,[Griffin laughs],
276,27,Clint," Zone of Truth has been cast, my friends!"
277,27,Griffin, Okay… on what?
278,27,Clint," Oh.. on… it’s on all of us! It’s a big ol’ radius of us all, so everybody has to tell the truth."
279,27,Griffin, If they fail a wisdom saving throw.
280,27,Clint, Yeah… okay… alright… where’s the-
281,27,Travis, I rolled a twelve.
282,27,Griffin," Okay, you’re tellin’ the truth. Okay, Hurley rolled a seventeen."
283,27,Justin, I did not beat it.
284,27,Clint, I rolled a 20.
285,27,Griffin, Sloane got a 14.
286,27,Clint," Okay, so this is the second part of my plan…"
287,27,Merle, Sloane? How do we free you from the Sash’s possession?
288,27,Gaia Sash," [speaking through Sloane in a raspy, echoing voice] You cannot free your friend."
289,27,Griffin," She says. This, by the way, is not her normal voice if you recall."
290,27,[Someone snorts with laughter],
291,27,Gaia Sash, There is no power greater than the power I possess now. I am absolute.
292,27,Magnus, What about the power of love?
293,27,Merle, What about Jesus?
294,27,Taako," What about Jesus, where is that guy?"
295,27,Magnus, [laughs] We haven’t seen him in a dog’s age!
296,27,Merle, [laughs] We could use some help right now.
297,27,Griffin, I’m gonna need all three of you to make reflex saving throws -- or dexterity saving throws.
298,27,[Rolls all around],
299,27,Travis," I rolled a 15. Well, 13 plus 2."
300,27,Justin," Uh, a 10."
301,27,Clint," Uh, 8."
302,27,Griffin, All-
303,27,Clint, Wait! With a 0 modifier!
304,27,[laughter],
305,27,Griffin," [laughs] Okay. She points her finger, and from her arm this big, sickly green vine extends. And it’s covered in even sicklier green thorns that she just rakes across the three of you, and knocks you on your butts. And all three of you take [rolls] 9 points of vine damage. Hurley, very narrowly avoids it, using her monk-like agility. And with that, why don’t we get into initiative."
306,27,[Rolls abound],
307,27,Travis, I roll- I got a 16.
308,27,Justin, 19 for me.
309,27,Clint, 18.
310,27,Justin," Sorry, 22 for me."
311,27,Griffin, Damn. Not good for a God-like plant deity.
312,27,[Clint laughs],
313,27,Griffin," I’m just saying, in fiction, that roll doesn’t make any sense at all! She [Hurley] did not do very good either… With a 22, Taako, you go first. As she retracts that vine that she just whipped the three of you with, and it pulls back into her body, what you could see of her body- like her torso and arms and head - are now completely enveloped in even more vines. And, from her position in the center of this platform extends a- just basically a much much larger torso and two really scary looking arms and head, completely made out of vines. This thing is about twenty feet tall and it is... fucking terrifying. And it is your turn."
314,27,Justin, What are we on exactly? Just for like...
315,27,Griffin," You’re on a platform made out of vines. Don’t worry about the consistency of it, it’s a solid. Solid platform. Y’know how sometimes there’s like a boss fight in a video game, and you’re like just standing on a bunch of vines for some reason?"
316,27,Justin, Yeah. It’s like that?
317,27,Griffin," Yeah, this could be considered one of those boss fights."
318,27,Travis," And Griffin, is this also one of those boss fights where like you’re supposed to lose and you all wake up and it’s like, “Oh, we’ll get ‘em next time!”"
319,27,Griffin," There’s only one way to find out! You’re saying, is this a dream? Have you been inside of Bart’s nightmare this entire time? Bart’s-"
320,27,Travis," I don’t know, have we?"
321,27,Griffin, Bart’s nightmare was known for its failstate boss battles.
322,27,[Travis laughs],
323,27,Justin, Free action to talk to Hurley…
324,27,Griffin, ‘Kay.
325,27,Taako," Hey li-listen. We’re gonna have to blast the hell out of this thing, you understand that, right? Like no hard feelings?"
326,27,Hurley, Can you blast around her?
327,27,Merle," We tried to do it your way, it didn’t work."
328,27,Magnus, Does anybody have any like Weed-B-Gone or anything?
329,27,Merle, I am Weed-B-Gone!
330,27,Hurley, That wasn’t as-
331,27,Magnus, -doesn’t make any sense.
332,27,Hurley, That was not as menacing as you thought it was gonna sound.
333,27,Taako, I thought it was pretty cool!
334,27,Merle, [menacingly] I. Am. WEED-B-GONE!
335,27,Hurley," Yeah, there we go."
336,27,Merle," That still… still doesn’t work, does it?"
337,27,Taako, I liked it.
338,27,Hurley, It was okay.
339,27,Taako," Okay, you saw us use all kinds of powers right?"
340,27,Hurley, Yeah!
341,27,Taako," Did you happen to see us rest after that? ...No. Okay, so, we’re at limited options territory, my dude."
342,27,Justin, Um… I cast fireball on whatever part of the plant that is furthest from Sloane I suppose. Where the Sloane-shaped object would be.
343,27,Griffin, Yeah that would probably be the head of the thing-
344,27,Justin, Sweet.
345,27,Griffin," -because it’s way high up. And Sloane was sort of inside of the platform, partially."
346,27,Justin, Sweet.
347,27,Griffin," Oh, I make a dexterity saving throw, okay."
348,27,Justin, Yep. [pops ‘p’]
349,27,Griffin, I just realized you guys are kinda fighting like a wacky inflatable tube person. But it’s made out of vines and looks scary [rolls dice].
350,27,Travis, It’s a scary inflatable tube man!
351,27,Griffin, Uhhhhhhhh-
352,27,Travis, A very dramatic inflatable tube man.
353,27,Griffin, 13. Not gonna do it. You’ve set the head of this thing ablaze.
354,27,Justin, [rolls] 6. [rolls] 13. [rolls] 16. [rolls] 20- 23. [rolls] 28. [rolls] 29. [rolls]
355,27,Griffin, Fuck me! Wow!
356,27,Justin, 33.
357,27,Griffin," 33. Okay, and it’s fire damage which plants don’t love. So go ahead and double that."
358,27,Justin," Uh, 66. And as I fire I scream in one of my patented, cool lines"
359,27,Taako, That was my last speeelllllll!
360,27,[Laughter],
361,27,Griffin," Okay, yeah, the head of this thing just disappears- [woosh sound]- as you burn it up and- and uh, little grey ashy chunks get swirled up and caught in the tornado and just kinda fly- fly away as this thing’s head just disappears. And sort of the areas around its neck and shoulders are still on fire. So it’ll take some damage from that as well on their turn! That was… is that the hardest hit of the show so far? It’s gotta be, right?"
362,27,Clint, Yeah it has to be.
363,27,Justin," Uh, yeah."
364,27,Griffin, ‘Kay. Next in the order with 18 is Merle!
365,27,Clint, I’m casting Prayer of Healing on the four of us!
366,27,Griffin," Oh my! That’s a good spell, what’s it do?"
367,27,Clint, Up to six creatures of my choice regain hit points equal to 2d8 plus my spellcasting ability. Which is three.
368,27,Griffin, [crosstalk] That’s a fucking heal and a half!
369,27,Travis, [crosstalk] And I needed that real bad.
370,27,Clint," All right. Here we go. [rolls] 7. So it’s, 2? I’m sorry?"
371,27,Travis," Oh, we don’t each roll. Sorry, that’s okay."
372,27,Clint," No, I give you 14 plus-"
373,27,Griffin," No, you have to roll the d8 twice."
374,27,Clint, …Ohh. 7 and 4. So that’s 11. Plus 3 is 14.
375,27,Griffin, Okay!
376,27,Clint," I mean,"
377,27,Merle, I cast Prayer of Healing. Ooooooohhhhhh Extreme Teen Bible!
378,27,Griffin," Yeah. You hear the faint sound of a chorus of angels as the four of you are encircled in a brilliant white light and you recover fourteen hit points. Hurley is actually a little worse for wear, she took a little bit of damage in the crash, and she stands up and says,"
379,27,Hurley," Thanks, guys!"
380,27,Merle, You’re welcome.
381,27,Griffin, Next in the order with 16 is Magnus.
382,27,Travis," Um, can I see Sloane or is she like, covered by vines?"
383,27,Griffin," She’s gone. Yeah, you can’t see her."
384,27,Travis," ...Okay. So there’s just like a pillar of vines, right?"
385,27,Griffin, Mmhm.
386,27,Travis," ‘Kay. Well, I want to run up to it."
387,27,Griffin, ‘Kay.
388,27,Travis, Uhhhmmmm… [sigh]. I guess I want to hack at it?
389,27,Griffin, ‘Kay.
390,27,Travis," What I- what I want to do is try to like, pull it open to see if I can see Sloane inside."
391,27,Griffin," Uhh, pulling it open would be kind of dangerous cause these vines are surrounded in-in-in thorns, uhm, that are like, the size of your forearm. Uhm-"
392,27,Travis, Mmhm…
393,27,Griffin," -so that might be kind of tricky, you could try it but you would- I would make you do probably Sleight of Hand to avoid taking damage from that?"
394,27,Travis, Even with Fletcher’s Mitt and Phantom Fist?
395,27,Griffin," Well, that means nothing, but yes."
396,27,Travis," I’ve got gloves on, Griffin."
397,27,Griffin, Yeah.
398,27,Clint, Is it possible that this thing is so big it has become tree-like?
399,27,Griffin, No.
400,27,Travis," Okay. I do want to try and pull it open cause if we can save Sloane, the fact that we couldn’t save, uhh… Gundren has really been eating at me over the last two seasons."
401,27,Griffin," Yeah, sure."
402,27,Travis," So, I’m gonna see if I can pull-"
403,27,Griffin," Run on up and make a sleight of hand check, I’ll say you have to beat a… 15 to get around the-"
404,27,Travis, Well I rolled a 17.
405,27,Griffin, Okay!
406,27,[Clint laughs triumphantly],
