,episode,speaker,lines
100,73,Griffin," Oh, that’s right! So this is the best thing, we learned about this in the demo session we did, [Clint Right.] combat order is, you— you pick who goes next, but you, if I just pick, you know, Justin, and then Justin picks Travis, then the enemy gets to go, what, three times in a row, which could be bad. "
101,73,Clint, Yeah. 
102,73,Griffin," Uh, I feel like Salome would go next. "
103,73,Clint," Okay. Well, I think that, uh, what she does is she, uh, lets go of that, uh, rumal, and, uh, spins again. She’s got another one unwinding. [Griffin Aw, man.] She’s sending it back towards you again. "
104,73,Griffin," [crosstalk] Shit, I’m already hurting. "
105,73,Clint," [crosstalk] Um, this time the, uh, the weight at the end of the rumal has a small blade on it. "
106,73,Griffin," Aw, that’s mean. "
107,73,Clint," She throws that bladed rumal at you, and she got a negative three. "
108,73,Griffin, Oh. 
109,73,Clint, So combined with that—
110,73,Travis, [crosstalk] So it accidentally gives you a really great haircut. 
111,73,Clint, It goes [laughs] [Griffin Well.] it goes sailing— it goes sailing right over your prone form and maybe snips off a little bit of your hair. 
112,73,Remy," No, no no noooo! "
113,73,Travis," But in a good way! No, but in a good way! [Griffin Ohh!] That’s even better than before. "
114,73,Griffin," Okay, fantastic. "
115,73,Clint," I’m going to have, uh, Nadiya go next. "
116,73,Travis," Great. I’m going to uh, turn my right hand into a whip, and attempt to clip one of, uh, whichever one’s closest to me’s wings. "
117,73,Clint," It would be… this one, right here. "
118,73,Travis," Yeah, the— yeah, okay. You don’t have to— please don’t move it. "
119,73,[Clint laughing],
120,73,Griffin," It’s very, very upsetting. "
121,73,Travis," Uh, so—"
122,73,Griffin," Jesus, what’s with the negative twos? The negative two squad’s here!"
123,73,Travis," [crosstalk] Yeah, well, so, the idea is like, [makes a whipping sound] rrrrpsh! You know, try to clip the, the end of one wing, try to like, shear off, so that it’s like flying all wonky. Um, that’s a will attack. Uh… doot doot doot doot doo… [dissatisfied] Hmm. Now, I want everyone to know, I could make a solid case here for why aerodynamics are science-based, but we don’t have time for that. "
124,73,Griffin," Well, is there anything you can do? I mean, you got a bad roll—"
125,73,Travis," [crosstalk] Yeah, I— I have—"
126,73,Griffin," [crosstalk] You can, uh, use one of your Aspects. "
127,73,Travis," Yeah, with human polymer it’s, uh, Will plus two for the attack, so it’s a three."
128,73,Clint," I would say that, that smacks into the cherubim’s left wing, and it starts fluttering in kind of a weird way, so the cherubim kinda— he hasn’t gone down yet, it’s still functioning, but he kind of flies off to the side and flies back a little bit out of the way. "
129,73,Travis," ‘Kay. I’m gonna put down cherubim one, Aspect wonky wing. "
130,73,Clint," Ok. Who goes next, Nadiya? "
131,73,Travis," Um, I’m gonna let Kar— no, the u— no, oh god, choices. Unicorn."
132,73,Clint," Well, the unicorn’s just gonna charge right at Kardala. "
133,73,Kardala," Yes! Yes, excellent! "
134,73,Clint," Now, it is not using its horn. It’s just gonna use—"
135,73,Travis, It’s using its butt! 
136,73,Clint, It’s just going to use the impact of running into Kardala to drive Kardala back. 
137,73,Justin," So if you’re attacking, then I get to oppose you [Clint Right.] with my fight skill. That is a one, plus—"
138,73,Griffin, [crosstalk] The first positives of the game. 
139,73,Justin," Four, that’s a five. "
140,73,Clint, The unicorn also rolled a five.
141,73,Griffin," So on a tie, the attack misses, but the attacker gets a Boost that they can invoke next time, basically. "
142,73,Clint," Okay, so the unicorn goes thundering over the turf, slams into Kardala, but she had had time to brace herself, and doesn’t move. "
143,73,Justin, [crosstalk] All right. 
144,73,Griffin," [crosstalk] What is the unicorn’s Boost? It needs like an Aspect that it can invoke next time for free if it wants to. Like “very angry,” or “charging,” or, I guess, I don’t know, it could be anything. "
145,73,Clint,"  I think that it would, it, maybe it, uh, it now knows a little bit more about Kardala and knows brute force isn’t going to work, how’s that for a Boost? "
146,73,Griffin," Yeah, that’s good. "
147,73,Justin, Yeah. 
148,73,Travis, [crosstalk] Understanding. 
149,73,Griffin," [crosstalk] Okay, inf— informed. "
150,73,Clint," Alright, I say Kardala goes next. "
151,73,Kardala," Yes! Excellent! Excellent try, little horse. Very precious. I will have a trophy from this unicorn. "
152,73,Justin," And, uh, I’m gonna grab its horn and tear it off [Travis Oh, snapple.] which, I guess would be… Fight? "
153,73,Griffin, I think that might be Physique. [crosstalk] Cause you’re just doing a—
154,73,Travis, [crosstalk] I think that might be mean! 
155,73,Griffin," It’s very— definitely mean, but it’s a feat of strength, and not really an attack, right? "
156,73,Justin," Um, yeah we can call it Physique, because it— I guess— I wouldn’t necessarily be fighting, technically. "
157,73,Clint, So you got a plus one? 
158,73,Justin, Yes. 
159,73,Clint, [chuckles] Okay. The unicorn has a minus two [Travis Yaaaaay!] So describe it.
160,73,Justin," Uh, so Kardala grabs the horn and, uh… sort of like, spins while grabbing the horn, and just like, rips it off. It is, uh, just obvious, like raw strength. Um, and it is clear she is also enjoying herself very much. "
161,73,[Travis laughs],
162,73,Clint, All right. Um—
163,73,Travis," And everyone kind of stops and goes, “Damn, whoa.”"
164,73,{12,36}
165,73,Justin," What happens r.e. the unicorn? Like, when the horn is removed?"
166,73,Travis, It weeps.
167,73,Clint," Uh, it, sparks shoot out of its nose [Justin Cool.] uh, and it shakes its head violently back and forth and it kinda stumbles a couple of steps away, but it hasn’t stopped, it hasn’t shut down completely. Um, okay, so, the cherubim are next. But before the cherubim move, John the Baptist’s head says "
168,73,John the Baptist," Why doth thou abideth— Ohhh, god, forget it, that wasn’t the voice. It was more like Charlton Heston. Ah, screw it. Why don’t you leave me alone, you assholes?"
169,73,Travis, Huh?
170,73,Remy," Uh, hey, Mary? Are you all these robots? Right? Yes?"
171,73,Mary," [In John the Baptist’s voice] I d— [sighs, in a normal voice] Yeah, now shut up."
172,73,Remy," Okay, can you stop attacking us with all these— we’re here to help, I promise, there’s really no reason—"
173,73,Kardala," Noo, are you— No! Continue your assault, ghost!"
174,73,Mary," Riiight, what else would you say?"
175,73,Clint," And the two cherubim that are not, uh, not messed up go flying straight at Kardala. They’re gonna attack—"
176,73,Kardala," [crosstalk] Yess! Come to me, babies!"
177,73,Clint," They're gonna— I'm sorry, Nadiya, I apologize."
178,73,Kardala, Dammit.
179,73,Clint, I'm sorry. They fly right at Nadiya and wield their flaming swords. A plus three overall.
180,73,Griffin," Ahh, Jesus!"
181,73,Travis," Um…? Sooo, that’s a one. I’m gonna invoke Rapid Analytical Mind, um, to give me the opportunity to jump out of the way. How about that? My reflexes are heightened because of my rapid analytical mind."
182,73,Clint," Okay, I like that."
183,73,Justin," Wait, can you just invoke—"
184,73,Griffin, [crosstalk] You wouldn’t just do it.
185,73,[crosstalk],
186,73,Travis," So, well no, so that would be a plus two, right? So then that would give me three."
187,73,Justin, Okay.
188,73,Clint, And the cherubim I think— I said had a two?
189,73,Justin, Mmhm.
190,73,Clint," So, describe it."
191,73,Travis," Um, so the cherubim start heading in and Nadiya begins to form her left hand into a shield, and then realizes it’s not going to finish in time, and processes the information quickly enough to instead kind of just throw herself to the right."
192,73,Clint, And the flaming swords go whistling through the air and miss Nadiya completely.
193,73,Griffin," So spend a Fate Point, Trav."
194,73,Travis, Yes.
195,73,Clint, We’re back to Remy.
196,73,Griffin, Alright. I feel like— so the cherubim are still flying up in the air?
197,73,Clint, Yep.
198,73,Griffin," Okay, I turn to Nadiya and I say,"
199,73,Remy," Hey, can we trade? ‘Cause I feel like I can do pretty good against in the air things."
200,73,Nadiya, You got it.
201,73,Travis," Wait, that’s not her voice at all. "
202,73,[laughter],
203,73,Justin, [High pitched] You got it!
204,73,[crosstalk],
205,73,Travis," [high pitched] You got it, mister!"
206,73,Griffin," [In a messed up British accent] Yeah, absolutely! [In a normal voice] Uh, alright."
207,73,Justin, Can I sell ya a newspaper?
208,73,Nadiya," Yes, please, if you’re ready to fight the babies now, and you’re not afraid of robot babies anymore, by all means. I’ll take dance lady, and you can fight the little babies. Sure. "
209,73,Remy," No, the babies are terrible now. I’ve learned a lot about the babies in the last few minutes. I’m not a big fan anymore."
210,73,Griffin," I start running towards the, uh, the babies, and— We haven’t established what my hands can do yet, right?"
211,73,Clint, That’s right.
212,73,Griffin, I think I just wanna—
213,73,Travis," [crosstalk] Well, they can grab things, they can wave…"
214,73,Griffin," No, I’ve watched Sesame Street, I know what’s up. I wanna jump up and just try to, uh, just like, I guess punch one of the robot babies in midair. And just kind of [Clint Awwww!] see what happens. They have flaming swords, I dunno— Is there something else I could do? Hm."
215,73,Clint, No!
216,73,Travis," No, punch the babies."
217,73,Clint, [crosstalk] You haven’t done this—
218,73,Travis," By all means, punch a baby."
219,73,Clint, Let’s see it.
220,73,Griffin," Alright, yeah, I’m just gonna do it. And then I imagine there’s some sort of energy around my hand when I go in for this attack, right?"
221,73,Clint," Okay, yeah, like Iron Fist."
222,73,Griffin," Uh, I don’t know that I need to roll for the jump because my basic super agility lets me jump like two stories high."
223,73,Clint, Okay.
224,73,Griffin," And, so, let’s just roll for fight."
225,73,Travis, Let’s hear it for a positive number!
226,73,Griffin," Ayy a zero! That ain’t nothing, but I have a three in Fight and a power called Basic Natural Weapon. You have some sort of built-in weaponry which gives you plus two to Fight when brawling unarmed in close quarters. So that’s a five."
227,73,Clint, And you wanna be punching the one that was already kinda beat up?
228,73,Griffin," Nah, I think I’d punch a fresh one, right?"
229,73,Clint," Okay. Punch a fresh one, where do you punch ‘im?"
230,73,Griffin, In the baby? It’s not a lot. And it’s— I’m really uncomfortable with how much we’re talking about punching a robot baby.
231,73,Clint," It's gotta be— what, head? Body? What’re you doing?"
232,73,Griffin, I mean body I guess.
233,73,Clint," Okay, right in the gut. [Justin giggling] And when you do, there’s this gigantic explosion of sparks."
234,73,Griffin," Can I establish something else? ‘Cause we’ve kind of talked about what this power is. I feel like my fists just have the same sort of kinetic power that powers my jumps? And so I feel like the baby would just go blasting off into the sun, almost. Like it would, it’s like I made it jump very very far away when I punched it."
235,73,Clint," Alright, bash it then. Boom!"
236,73,Griffin," Yeah, I think it’s fun to make things explode, but I think it’s very fun to make things go like flying away. Yeah, okay."
237,73,Clint," It goes flying away, into the woods."
238,73,Griffin, Alright.
239,73,Clint," [singing] Into the woods, into— okay. Alright, so, Salome takes advantage of this situation. She has that other rumal that's been spinning, she has another one that's spinning and when Remy goes sailing past, she throws the rumal in his direction. [Remy Stop hitting me!] Salome’s not trying to hit you with the rumal this time. She throws it to make it wrap around your arms and legs."
240,73,Griffin," Alright, I get to evade this though, right?"
241,73,Clint, Right. 
242,73,Griffin," I'm really good at this, so. [rolls] Jesus. PLEASUS. Alright, that’s a minus two but I have plus four and an additional plus two to avoid dodging— to avoid ranged attacks, so, uh, I guess that’s a four total."
243,73,Clint," Well, she has a six total."
244,73,Griffin, Beans.
245,73,Clint," The rumal wraps around Remy, pinning his arms to his sides, and pinning his legs so they can’t move. As soon as he comes to the ground, he hits the ground really hard, which kinda stuns him. Salome jumps on the unicorn and, dragging Remy behind her, goes plowing back up into the trees."
246,73,Remy, [Getting farther away] Byyyeee!
247,73,Clint," And almost as soon as she’s out of sight, the two remaining cherubim collapse to the ground, Nadiya’s powers fade [Griffin Oh, shit.] and Kardala turns back into Irene."
248,73,Irene, What. is. happening?
249,73,Nadiya," Oh, where to start, where to start. Um, you know what? Actually no, just, let’s follow him. I don’t feel like explaining it."
250,73,Irene," Okay, can you give me just, like, a summation? Like a quick overview of where we are?"
251,73,Nadiya," [crosstalk] Yeah, it— Keep up, I’ll explain while we walk. How much do you remember?"
252,73,Justin," Okay, yadda yadda yadda, we don’t actually need to recap the events of the last—"
253,73,Travis," [crosstalk] Yeah, and then the propeller spins— "
254,73,Justin," Yeah, right, the red line crosses the Atlantic, and [Travis Yeah.] the—"
255,73,Irene, It sounds like we gotta go after him.
256,73,Nadiya, Yes.
257,73,Griffin," You can probably follow the sound of my yelling. Cuz I’m definitely, definitely yelling."
258,73,Travis," I’m gonna do— Investigate roll to like, follow the path and the yelling and stuff?"
259,73,Clint, Alright.
260,73,Travis, NOPE. That’s a negative three!
261,73,Griffin, Ohh my god. 
262,73,Clint, [crosstalk] Okay.
263,73,Travis," [crosstalk] My investigate is plus three, so I’m like, “Who’s Remy?”"
264,73,Griffin," It’s good that this is gonna be such a short arc, because we’re all gonna die."
265,73,Clint," So what happens is, uh, Remy’s shouts fade in the denseness of the trees, but you kinda already know the direction to go in."
266,73,Travis," Oh wait, I have an idea! I shall use… Science! And reprogram one of the cherubim to lead us there!"
267,73,Justin, Okay… 
268,73,Travis," Okay, well that’s a negative two, but my Science is four so I get a two. To cherubim reprogramming."
269,73,Clint," The li’l cherubim’s eyes open up, and he says"
270,73,Cherubim, I wuv woo!
271,73,Justin, Oh god.
272,73,Travis, [crosstalk] Alright.
273,73,Clint," And then he stops. Alright, change of scene real quick, before you guys move."
274,73,Griffin," Well— how— hey, can I ask how’s Remy doin’?"
275,73,Clint, That’s where we’re going right now.
276,73,Griffin," Alright, good."
277,73,Clint, We now go to…
278,73,Travis," Oh, goodness gracious."
279,73,Clint," The next scene. Basically it’s a giant recreation of an ancient tabernacle. It’s overgrown with weeds, there’s whole chunks of plaster that’ve fallen away, to kinda reveal the infrastructure. There’s this big arena in the middle of it, with four entryways from the four points of the compass. And standing up on a raised area at the very northern part of this, stands Mary. She’s got a head full of curly red hair, it’s tangled and matted, just not very much hair maintenance there going at all. She’s still wearing her Fellowship vest, but the rest of her clothes are torn and dirty."
280,73,Travis," Aw man, that’s right, our vests were supposed to give us plus to defense. Aww beans."
281,73,Griffin," Well, I think they’re bulletproof, but anyway."
282,73,Clint," And Salome and the unicorn, once they got here. Remy lays in the middle of all that, on the ground in that arena thing, still bound by the rumal. But, once they got to a certain point, the unicorn and Salome— I guess it’s just a horse now, it’s not a unicorn anymore [Justin Yeah.] The horse and Salome—"
283,73,Travis," [crosstalk] Well, I mean, it’s still genetically a unicorn. You know what I mean? Like—"
284,73,Griffin," Yeah, sure."
285,73,Justin," The horn does not make the unicorn, Dad."
286,73,Travis, Right.
287,73,Clint," That’s a good point. Mary looks down at you and says, um"
288,73,Mary," Well what are you looking at? You try living on Pronto Pups and Mountain Dew for six weeks, see how you look."
289,73,Remy, I would be the happiest boy in the world! Are you kidding me?
290,73,[Travis laughs],
291,73, nnnnasRemy," I love those little corny dogs! And a Dew to— a Dew for dippin’? Don’t mind if I do, come on! It's like a 24/7 LAN party up in here, I’m into it!"
292,73,Mary," Yeah, it is pretty sweet."
293,73,Remy," See? That’s— why are you so bummed out? I promise we’re not here to hurt you, we came here to try to get some help for you."
294,73,Mary," Listen, I appreciate it, but horseshit. I know why you’re here, you and your buddies are here from the [mockingly] “Do-Good Fellowship” to kill me, and that’s not gonna happen."
295,73,Remy," Listen, I’ve been a superhero for like 20 minutes, but I'm pretty sure we've— there's like an unspoken sort of Batman, no lethal situation. I’m— I don’t wanna KILL anybody, Jesus!"
296,73,Mary," No, listen. Everybody’s out to get me, I know they are. Everybody wants to hurt Space Cadet. That’s the way it is, that’s— and look! Look, I appreciate you giving me my powers back, but I’m not gonna let you, and your two monster girlfriends, kill me. And let me guess, those two backstabbers Addison and Flanagan are with you too, aren’t they?"
297,73,Remy," Uh, nope, just the three of us. They are complete dipshits though, I’m so glad we’re on the same page there."
298,73,Mary," It’s tough when they give you shitty partners, isn’t it?"
299,73,Remy, I know! It’s- and- and I know exactly what you’re talk—
300,73,Griffin," Can I roll Empathy, to try to literally empathize with her right now?"
301,73,Clint, Yeah. [crosstalk] Yeah.
302,73,Griffin," [crosstalk] Okay. Ah! Yes! [laughter] I rolled a 2 [Justin Griffin rolled a two], and I have a plus two in Empathy, and I’m like"
303,73,Remy," Yeah, y’know, it seems like there should be a better process, y’know, it’s not like we’re really simpatico, like fully locked into the drift. Uh, that was Pacific Rim. You like that one? That was a good flick."
304,73,Mary," That was good. Oh, I love that movie, love it, love it, love it. [crosstalk]"
305,73,Remy," [crosstalk] It was good. No, I know, it’s out of your control, but I— listen, I know things are rough, but I really don’t mean you any harm."
306,73,Griffin," I’m just trying to like, use empathy to like, get her to stop attacking us with robots all the time."
307,73,Mary," [sighs] Gah. I don’t know. Y’know, it’s just the whole joke. That the Do-Good Fellowship with their 24 dumbass questions, and, and all the screening—"
308,73,Remy, Did they do all 24 when you were there for the initiation? ‘Cause I thought it went a little bit long.
309,73,Mary," Ohhhh, God. It was a pain in the ass. Whoever came— I guess Ben Franklin, I guess, we can thank Ben Franklin—"
310,73,Remy, Old pervert.
311,73,Mary," [laughs] Oh, absolute— see, you don’t believe in what they’re doing either, do ya?"
312,73,Remy," Absolutely not. But I do— I’m worried about you, is my main thing right now. "
313,73,Mary," Oh, no, don’t worry about me I’m gettin’ what I wanted. See, here’s the thing. I had no interest in being a Do-Gooder. All their little tests, and all their little screening, I fooled them all. I want powers. Cause I’m gonna get back at the government for what they did to my mom and dad. My mom and dad were true believers. [Trembling] I— they were— you want to talk about doing good? They were doing good! And then the government hounded them, with a bunch of trumped up charges, and they— and destroyed their ministry and sent them to prison, took all of this away from ‘em! [Laughs] When I— when I went there to get my powers it was just to get revenge on the government. I’m gonna show them a thing or two."
314,73,Remy, All right. Well. Um… 
315,73,[Travis laughs],
316,73,Remy," Yeah. I mean, they make bad choices sometimes, this is um, I’m sorry about your folks, that’s a real shame to hear about it, but um… you understand I didn’t do that to you but you’ve been attacking me with robots since we got here so can we call a truce on that and figure out, you know, a way forward here?  "
317,73,Clint," Just then, Mary and Remy both feel that surge of warmth going through them. And Mary says"
318,73,Mary," Ohhhhh, there’s that old sweet feeling, your super significant others must be getting closer!"
319,73,Clint, And we cut back to Nadiya and Kardala.
320,73,{26,52}
321,73,Griffin," Did Irene— hold on, did Irene just turn back into Kardala as soon as that warmth…?"
322,73,Clint, Not yet. Cutting to that moment when the power is surging through them so she’s still Irene for now.
323,73,Irene," Nadiya, listen."
324,73,Nadiya, Yes?
325,73,Irene, You need to stay outside. I think I can talk to her.
326,73,Nadiya, Uh huh…?
327,73,Irene," Listen, if you hear me yelling, you rush in and… I don’t know, turn your hand— what were you doing? Like, like putty—?"
328,73,Nadiya," [crosstalk] Don’t worry about that, rushing in isn’t really my thing? "
329,73,Griffin, Hah.
330,73,Irene, Mmhmm.
331,73,Nadiya," Um… yeah you know what, Nadiya’s good out here."
332,73,[Clint laughing],
333,73,Irene," Great. Okay, um. Okay."
334,73,Nadiya," In fact, you know what I’m gonna do? I’m gonna kinda walk around the building. [Irene Yeah—] See if maybe I can, yeah see if I can find— "
335,73,Irene, [indistinguishable crosstalk] —science out here.
336,73,Nadiya," No, see if I can find another entrance, ya dingus. "
337,73,Irene," Yeah that’s— that’s good too, yeah. Try to find another entrance!"
338,73,Justin, Irene walks into the arena. 
339,73,Clint," Irene comes in, makes an entrance into the arena. "
340,73,Griffin, I see Irene and I’m like—
341,73,Remy, Hey Irene! You’re back! 
342,73,W,
343,73,Clint," And Irene, that warm glow of energy starts kicking in, and Irene can feel herself starting to change as she sees Remy."
344,73,Irene," Well shit, this isn’t what Iiiii… [voice deepens]"
345,73,Kardala, …iii have come to return your horn!
346,73,Remy, Oh no.
347,73,Kardala, I am going to put it in your chest!
348,73,Remy," Kardala, wait, we’re good here, we’re really making progress—"
349,73,Justin," Kardala’s already storming towards Mary with the horn in hand, brandished like a dagger."
350,73,Clint," Aaaand the unicorn charges in between, and intercepts."
351,73,Justin," Okay, good. Then, uh, Kardala buries the horn in the unicorn’s head. "
352,73,Clint, Awrgh!
353,73,Griffin, Now this is a fight. 
354,73,Justin," I’m putting it on, point down,"
355,73,Kardala, I’m putting it in backwards! [Clint laughing] It’s a joke!
356,73,Clint, Alright!
357,73,Justin, That’s a… four.
358,73,Clint, Oh yeah. That’s a zero. That puppy… describe it.
359,73,Justin," Uh, Kardala flips up in the air, grabs it point down, jams it in the part where the sparks go."
360,73,Clint, And the head just absolutely goes kablooey and down goes the unicorn.
361,73,Griffin, Does Nadiya— Does Nadiya hear this happening from outside? I don’t want Travis to be left out. [Clint Yes.] Does Nadiya hear this from outside.
362,73,Clint," Yeah. Nadiya, what do you do?"
363,73,Travis, I’m investigating for another entrance.
364,73,Griffin, Can we roll for that now then? For- [Travis Yup.] looking for another entrance?
365,73,Clint," Alright, do it!"
366,73,Travis, Damn it! [Griffin [chuckling] That’s another minus two.] She can’t even find the first entrance!
367,73,Griffin," Alright, uh, I get this—"
368,73,Travis, [crosstalk] Ah— It’s a one- it’s a one total. Um…
