,episode,speaker,lines
49,26,Griffin," Um, Klaarg’s eyes look- kind of glossed over? They look uh, a bit like, opaque? Kind of how he looked after you cast that uh, charm spell on him, the very first time that you met him in his secret hideout, um… So he is motoring right along. Um, next in the order is, I believe the boar, who is just, uh, going to- actually he’s gonna make, uh, an attack on you, Merle/Garyl. Um. And we established that you share- he shares stats with you, Taako, right?"
50,26,Justin, Yeah.
51,26,Travis," Now, Griffin is this something where I can contest against the boar cause I’m holding the reins?"
52,26,Griffin," Uh... Yeah make a strength check? And if you- we’ll do a strength contest and if you beat me in a strength contest, then I’ll give him disadvantage on the attack."
53,26,Travis, Great. I rolled a 20.
54,26,Griffin," Okay, you beat me. "
55,26,[laughter],
56,26,Griffin," Alright, so he’s got disadvantage on this attack. First roll, is a 19, which I believe is a hit on both of you, um, but the second attack that I roll, is a ten, which is not gonna do it on either of you. Okay yeah, this- this boar rears back its head and tries to slam its tusks into Garyl/Merle, but Magnus, you grab the reins and just sorta yank his neck back and uh- keep him from making contact. Next in the order is you, Magnus.        "
57,26,Travis," Um, I wanna steer the- the cart- or the chariot towards the flatbed truck with the crickets."
58,26,Griffin," Okay you got uh, Hurley’s battlewagon between the two of you-"
59,26,Travis," Oh, okay I see."
60,26,Griffin," Uh, and that would be- that would be a pretty long trip cause you’re about 30 yards off? To the left? And the crate is about 30 yards off to the right with the- with the wagon in the middle."
61,26,Travis," Um, and when last I checked, the boar was pretty well injured, right? Cause Merle like set fire to him."
62,26,Griffin," [crosstalk] Oh yeah! It’s really, really bad off. Taako actually hit him with a fireball, Merle uh, uh cast a spell on the joint between- that sorta connects the boar to the chariot you’re on."
63,26,Clint, Wasting a spell.
64,26,Griffin," [laughing] Wasting a spell, yeah, a turn, an action, the listener’s time, my time."
65,26,Clint," Hey, I [inaudible] "
66,26,Travis," And the shark tank is right behind us, right?"
67,26,Griffin," Shark Tank is actually pretty far behind you still. It’s gaining some speed, it’s closing in. It’s got uh this big, pronged spear in its- in its open mouth, starting to sort of rotate and look like it’s about to...get busy."
68,26,Travis," Great! I wanna get over closer to the Ram, then, and- and jump onto it. "
69,26,Griffin, Okay. uh-
70,26,Travis, So I can stop the crickets that are on there.
71,26,Griffin," Okay, yeah. You- you pull up to the, uh, the Ram battle wagon. Uh, yeah. You see these two cricket riders and they are taking these handaxes and they are just going to town on the hood of the car. And Hurley’s like sorta drifting left and right to try and get rid of them but not too much cause she doesn’t wanna - wanna lose too much speed, uh, and- and fall behind the Raven. So you’re- you’re pulling over to the right? To get close to-"
72,26,Travis, Right yeah. I want to- I will tell you what I want to do and you tell me how I do it.
73,26,Griffin," [amused] Okay, yeah, uh-"
74,26,Travis, I want to get over close enough to- to jump on and fight the cricket dudes.
75,26,Griffin," Okay, I’m gonna need you to make another Strength contest against this boar, uh, if you wanna like control him and tell him where to go. Uh, I rolled a 21."
76,26,Travis," Aw man, you did really good. Um, I rolled a 17 so not good enough- I rolled a 10 plus 7."
77,26,Clint, Don’t forget your Red Bull.
78,26,Travis," Oh yeah! [Rerolls the dice] Oh that’s way better, that’s a 20-"
79,26,Griffin, That still didn’t beat him.
80,26,Travis," -plus 7. 20 plus 7, 27."
81,26,Griffin," Oh, that will do it. Okay. Yeah, you uh- you- the boar is like trying to do its own thing but you very, um, uh, dramatically yank on it and again, and start to pull it off over to the right. I guess I could have given you an animal handling check on that too but this thing is like super fucking angry and probably would not--"
82,26,Travis, Well I’m proficient in that too. 
83,26,Griffin," Yeah, okay. God, you’re so great."
84,26,Travis," It’s important to know the character you want to play and build that character around--”Hi, I’m Travis McElroy--”"
85,26,Griffin," “Hi, I’m Travis McElroy. I’m like, uh, Cesar Millan, only unkillable.” "
86,26,[laughter],
87,26,Justin, Did you know he did a follow-up series called “The Unkillable Cesar Millan”?
88,26,Griffin, I didn’t actually--
89,26,Travis, It was good.
90,26,Griffin," Okay, you just whispered- you just whispered this boar and led it over to the right. Go ahead and make an athletics check if you want to jump up onto the uh, onto the wagon. Merle, I’m guessing you and Garyl just sort of slow down a little bit to let him pass? "
91,26,Clint, Oh yeah!
92,26,Griffin, Okay. 
93,26,Travis, I got 18. 
94,26,Griffin," Okay, yeah,"
95,26,Clint, Whew!
96,26,Griffin," You leap up, uh, on top of the hood, and the two cricket riders look up at you with disdain. [makes a sound of disgust]"
97,26,Travis," And the leaping is my action, right? I can’t also attack?"
98,26,Griffin, Right.
99,26,Travis, Okay.
100,26,Griffin," Next in the order is actually Hurley, and what Hurley’s gonna do is ghost ride the whip. She uh -- you see her put two hands on the top of the window of the battlewagon and do a skillful flip onto the roof, right next to you Magnus. And she looks at you and says,"
101,26,Hurley, Where’ve ya been? 
102,26,Griffin, And then--
103,26,Magnus, [crosstalk] I - I was in the chariot.
104,26,Griffin," She runs up to one of the cricket riders and uses his knee as like, a platform to jump up to the other one. And she plants, uh, her knee into the face of the other cricket rider, and the two of them start to go sailing off the side of the car, uh, but Hurley plants her feet into his chest mid-air and does like, an Ong-bak spring leap off his chest and--"
105,26,Travis, [crosstalk] I had no idea we could just describe the stuff we wanted to do --
106,26,Griffin, [crosstalk] and brings her--
107,26,Travis," [crosstalk] I thought we had to like, roll.  "
108,26,Griffin," Brings her -- okay here, [sound of dice rolling] Oh yeah, she did great. [Clint, Travis, and Justin guffaw] "
109,26,Griffin," And she brings her uh, her ram skull, uh, she brings her ram skull into the face of the other one, who goes sailing off, and she lands on the hood on one knee."
110,26,Magnus," Well, lucky I was here!"
111,26,Hurley," Ye-yeah, it’s cool, I got this. I’m like a- I’m like, a very very good monk,"
112,26,Griffin," She says. [Clint snorts] Um, "
113,26,Magnus," Should I get back on my chariot, or,"
114,26,Hurley," Uh, no, if you’d like to like - hang out here, on the car and like, help protect me, like -- oh shit!"
115,26,Griffin," She says, (chuckles) and she flips back down into the driver’s seat of the car, and begins to- to speed up again. Um. She says,"
116,26,Hurley," I could use ya here, if ya- if ya feel like sticking around. Or if you wanna keep you know, satelliting that’s- that’s cool too. That’s your prerogative."
117,26,Magnus, I’ll stay. 
118,26,Griffin," Next in the order is the tank. The spear that has been spinning up in this- in the shark tank’s mouth, you hear a loud, loud boom come from this hole in the shark. And this gigantic spear, almost the size of - of the battlewagon you guys started out in, before you got scattered to the winds, uh, just comes firing out of its mouth. And Taako, it very narrowly actually misses yours and Klaarg’s bike."
119,26,Taako, Whew!
120,26,Griffin," And it gets stuck in the back of Hurley’s battle wagon, with a loud chunk, and it goes deep into the wagon. It’s secured with this thick metal cable, that is pulled a little bit taut. And Magnus, you feel the battlewagon underneath you sort of get yanked back a little bit, and the tires underneath the car are sort of squealing as they’re trying to go just a little bit faster than this cable is going to allow it to. And in fact, either the shark tank behind you is picking up speed or you’re losing speed, because the gap between Hurley’s wagon and the shark tank has begun to close a little bit."
121,26,Travis, Got it.
122,26,Griffin," Next in the order is Taako, you are in uh, the uh, the sidecar of Klaarg’s motorcycle. Before you start your turn, Klaarg passes by one of those black pylons that the spectators have been watching this race from, and you hear a horn come from that pylon, but it’s not like the ones you’ve heard every time that one of the contestants in this race has gotten beaten out. It actually sounds like kind of an alarm, almost? "
123,26,Justin, [crosstalk] Ssshit okay.
124,26,Griffin," And the top of this pylon glows bright red, and a fiery beam shoots out at the motorcycle that you and Klaarg are in. Um. And Klaarg very, very narrowly avoids this beam, it cuts off the radio antenna - no, it cuts off the flag that is sort of --"
125,26,Justin, [crosstalk] It cuts off his- his Garfield that he had stuck to the windshield. 
126,26,Griffin," Of his motorcycle, yes. [laughter] No one - it was just sort of floating in front of the car. "
127,26,Justin, It cuts off his Taako On Board sign. [laughter]
128,26,Griffin," Yeah. The Taako On Board sign goes- goes flying behind, and he goes,"
129,26,Klaarg," Woah! That seemed, uh - that was rude. I wonder what caused that? "
130,26,Taako, Hey Klaarg!
131,26,Justin, Can I take a free action to talk to Klaarg right quick?
132,26,Griffin, Please.
133,26,Taako," Klaarg, are you supposed to be in this race? "
134,26,Klaarg," Well, no! I just - I thought it might be dangerous, and I thought it would be hospitable if I just sort of kept an eye on you, Taako! You’re my very good friend, I don’t want anything bad happening to- to Taako. If you’re asking if I signed up and paid my fees? The answer is - the answer is no. But this is, you know, it’s just land? I don’t see why they get to say who can be where doing what."
135,26,Taako," Yeah, I mean, I mean-"
136,26,Clint, [crosstalk] Klaarg’s an anarchist!
137,26,Taako," I’m with ya’ Ron Paul, [laughter], let’s do this but um, I need to get back into the- the action there! Into the fray!"
138,26,Klaarg," Okay! I- just tell me where you want me to go, and I’ll uh-- I can get you there in one piece, I just wanna make sure you’re doing just fine. "
139,26,Justin," Can I do uh, I guess arcane check? "
140,26,Griffin, Okay. 
141,26,Justin, To see if I can figure out what’s going on with Klaarg.
142,26,Griffin," Yeah, sure! [sound of dice rolling]"
143,26,Justin, That’s a 17. 
144,26,Griffin," Uh, yeah, it-it’s, it would actually be Detect Magic? The spell Detect Magic? Well that was good enough, whatever--"
145,26,Justin, [crosstalk] Well I don’t wanna burn a spell on it--
146,26,Griffin," [crosstalk] Yeah, sure."
147,26,Justin, [crosstalk] So I’m just using my knowledge of the arcane arts. That’s--
148,26,Griffin, [crosstalk] He’s- He--
149,26,Justin," [crosstalk] That’s actually a 20, ‘cuz I gotta add 3."
150,26,Griffin," Sure, um. He’s absolutely under some sort of spell, um, and- and it’s definitely-- it is definitely a, um, it’s definitely like a mind control charm spell, and- and based on, sort of, your studies of that type of magic, you know that the- the caster of the spell is the one who sort of receives the affection of a charm spell. So you deduce that, is in fact a charm spell that you cast on him."
151,26,Justin, But - but how is that--
152,26,Clint, [crosstalk] Still lasting?
153,26,Justin, -- possible?
154,26,Griffin," I dunno, dude. "
155,26,Travis, You’re very charming. 
156,26,Justin," I guess it’s like, good at magic, I guess."
157,26,Travis," Is it just, um, is it Justin’s - or I should say Taako’s, just, natural people fall in love with him?"
158,26,Griffin," [crosstalk] No, it’s definitely not that. Um, yeah it’s - with that same arcana check, you know that, like, that spell lasts an hour. There’s no reason why it should still be working on him."
159,26,Justin," Okay, alright. Um."
160,26,Clint," Uh, love, maybe?"
161,26,Taako," Maybe it’s a little thing called, cha-risma? [the ‘cha’ is pronounced like in cha-cha, the rest is pronounced normally]"
162,26,[laughter],
163,26,Griffin, What is your cha-risma modifier? 
164,26,Clint, A little thing called chorizo? [laughter]
165,26,Griffin, What’s your chorizo modifier?
166,26,Justin, [crosstalk] Maybe he loves my chorizo!
167,26,[laughter] ,
168,26,Justin, [imitating Klaarg] The spices! The zest! I don’t know how you do it!
169,26,Justin," Uh, yeah, I- I uh--"
170,26,Travis, There are people listening right now going ‘Chorizo! Come on Taako!’
171,26,Justin," Nah, I said it - um, the- I just checked my cha-risma, and it is not that. [laughter] I can guarantee you, it is not my cha-risma. "
172,26,Griffin," What are you gonna do with your turn, you got uh, a very weak angry boar, sort of right up against Hurley’s battlewagon, uh, you got the crate to your right, with the mind control guy that just tried to make you, uh seppuku yourself off the back of a car..."
173,26,Clint," [crosstalk, throatily] Revenge…"
174,26,Justin, Mhmm… 
175,26,Griffin," You got the shark tank behind you with its open gnarly mouth, and a, uh, a cable connecting that to--"
176,26,Justin, [crosstalk] How far is the cycle from Hurley’s car?
177,26,Griffin," Um, you’re about, pfffffmm, twenty feet? Behind?"
178,26,Taako," Klaarg, uh, in the interim, try to get as close to her as you can, okay--"
179,26,Klaarg," [crosstalk] You got it, dude!"
180,26,Taako," --to Hurley. Great, dude. "
181,26,Justin," I’m gonna, uh, uh, blast the boar with Magic Missile!"
182,26,Griffin," Okay! Yeah, you pull up uh, behind the car, sort of getting off to the left a little bit, so you’re behind the boar and not directly underneath this cable, um and you fire a volley of Magic Miss-aisles at him."
183,26,Justin, Mhm.
184,26,Griffin, Go ahead and roll damage on that.
185,26,Justin," They use um, Magic Missile as like, the example a lot in the player's handbook, so it makes it hard to find if you’re looking at the index - okay, here we go! Magic Missile! [silence] I’m gonna fire three darts--"
186,26,Griffin," [crosstalk] Yep, we’re all - we all love Magic Missile and know it and love it. "
187,26,Justin," [sound of dice rolling] 5 [sound of dice rolling], 2 [sound of dice rolling], and 3."
188,26,Griffin," Okay yeah, this- this boar finally gives up the ghost--"
189,26,Clint, [crosstalk] Aww….
190,26,Griffin," Uh, and you see him, uh, your- you- your shots sort of give a wide arc out to the left, and then just sort of blast it on its left side, and it almost like, uh, collides with Hurley’s battlewagon one last time and then sort of slumps off. Um, and Klaarg actually has to do a pretty deft maneuver to get out of the way of the- the boar and the chariot, as they both sort of, uh, fall backwards. And the shark tank behind you runs over the chariot and just absolutely demolishes it, but the boar avoids that same fate. Uh, and then you hear another horn--"
191,26,Travis," [crosstalk] I-I just wanna say, I’m really sad about the boar. "
192,26,Griffin," Yeah. Why, do you wanna-"
193,26,Taako, [crosstalk] Noted!
194,26,Griffin," -- did you wanna adopt it or, whats up? You got a foster program?"
195,26,Travis," Well, no, it’s dead now! I can’t do shit now, except luau."
196,26,Griffin, Yeah it’s -- what? You hear a-- [laughter] 
197,26,Taako, Night luau! 
198,26,Clint, Make an apple in the mouth check!
199,26,Griffin," You hear a horn come from [horn sound] the pylon that took a blast at you earlier, uh, Taako. And, yeah! We are down to the tank, the crate truck, Hurley, and the Raven. Four combatants remaining. Ne-"
200,26,Justin," The crate truck was what Klaarg was in, I thought. "
201,26,Griffin, Nonono. The crate tru-
202,26,Travis, [crosstalk] The crate truck is the crickets.
203,26,Griffin," The crickets. That took control of your brain. Next in the order is Merle. You are on Garyl, you’re to the left of the action, um, you’re pretty close to Hurley’s battlewagon now, there’s nothing really in between you guys anymore now that the boar’s down. And it is your turn!"
204,26,Clint," Gosh, I don’t wanna leave Garyl!"
205,26,Griffin, Don’t!
206,26,Travis," Stay with him, through the night. [laughter]"
207,26,Garyl," Nah, dude, I’ve got like an hour. Hell, like fifty five now."
208,26,Clint," [singing] Hold me closer, tiny Garrrryll. "
209,26,Garyl," [crosstalk] Fuck, 5430! Clock’s ticking my dude. "
210,26,Clint, Alright! Let’s… I’m gonna attack the shark--
211,26,Justin, [crosstalk] You gotta - you gotta bring down…
212,26,Clint, [crosstalk] The tank shark! The shark tank! The shank tark!
213,26,Griffin, Okay!
214,26,Clint, With Garyl’s horn.
215,26,Griffin," I will say if you’re trying to attack the shark tank with Garyl’s horn, I’m pretty sure he is semi-physical? Right, Justin?"
216,26,Justin," He has no damage. Like, he can’t like - it-- it-- it would be like attacking with a horse. It would not be very--"
217,26,Griffin," [crosstalk] Which, I, that’s very on-brand, but um, yeah."
218,26,Clint," I mean, I have a battle - I have a hammer. I have the - but I don’t have a battle axe. Or--"
219,26,Travis, [crosstalk] Do you still have the--
220,26,Clint," [crosstalk] Wait, wait! I have choppy! Don’t I still have choppy?"
221,26,Griffin," Choppy is nothing, what are you saying?"
222,26,Clint," Choppy that’s - Yeah, I do, I have an axe!"
223,26,Griffin," [crosstalk] Is that like, an axe that tells you if you’re making grammatical errors on a piece of parchment? [laughter] "
224,26,Travis," Oh, I see you’re trying to chop something! "
225,26,Clint," Alright, I’ll tell ya what. I will attack the cable!"
226,26,Griffin, Mmkay.
227,26,Clint," No, wait a minute, wait a minute, that’s not going to make any sense. That will give--"
228,26,Justin," [crosstalk] Okay, what if--"
229,26,Clint, [crosstalk] Is there a crew on the shark tank? 
230,26,Griffin," Uh, so you - looking at the shark tank, there doesn’t appear to be any sort of visible point of entry, there doesn’t to appear to be any kind of weak point, you can’t see the drivers of this tank, um, you can’t see inside of it, it is heavily armored to the - it’s literally a tank. It is, it is- imagine like a, what, a howitzer, is that a type of tank? It is a tank."
231,26,Travis," [crosstalk] No, that’s a gun. "
232,26,Griffin, Well. It’s a tank ass tank. 
233,26,Travis, And how many people are still in the cricket truck? 
234,26,Griffin," Uh, you got one driver, in a- a sort of, uh, pilot’s compartment on the front of it, and then you got the cricket holding his scrying orb, that he used to dominate Taako."
235,26,Clint," Alright, and I’m off to the left, right?"
236,26,Griffin," Uh, yeah. You, I mean - you’re pretty much flush with Hurley’s battlewagon now. "
237,26,Clint, Could Garyl reach the cricket--
238,26,Griffin," [crosstalk] Yeah, sure!"
239,26,Clint, -- crate. 
240,26,Travis, Garyl can do anything! 
241,26,Merle, Garyl?
242,26,Garyl, Believe… [Travis guffaws]
243,26,Merle, Get me to the cricket crate. 
244,26,Garyl, Yeaah. Like that.
245,26,Clint," I believe in Garyl, I believe in Garyl, come on kids, clap your hands if you believe in Garyl!"
246,26,Griffin," Garyl sprouts wings - no, fuck that, um-"
247,26,Clint, [crosstalk] Awww!
248,26,Justin, [crosstalk] That would be sweet. 
249,26,Griffin," He does - he does do a uh, a dextrous leap over Hurley’s battlewagon to get you over, uh, right next to the flatbed truck, with the cricket, um, mind guy, mind control guy, and the cricket driver, um, in his little compartment. "
250,26,Clint," Okay. So I’m close enough to the mind guy, I could attack? "
251,26,Griffin," Uh, yeah. He was sort of right on the edge of this truck, um, so you could--"
252,26,Taako, [yelling] Smash that dipshit!
253,26,Clint, I’m gonna hit him with a big ass awesome wrench!
254,26,Justin, [crosstalk] That sounds good.
255,26,Clint, The B-A-A-W. 
256,26,Griffin, Okay.
257,26,Justin, That sounds good.
258,26,Clint, Okay! First I roll this. [pause] Right? Wait a minute. 
259,26,Griffin," The one with 20 - if it has a 20 on it, you know that the dice goes to 20. It has a maximum number of 20. [Sound of Justin and Clint searching through dice.]"
260,26,Justin," [crosstalk] No, not that one."
261,26,Clint," [crosstalk] That doesn’t, that doesn’t have a 20--"
262,26,Justin, [crosstalk] That one. 
263,26,Clint, [crosstalk] That has a 20 on it!
264,26,Justin, There we go.
265,26,Clint, Alright! [sound of dice rolling]
266,26,Griffin, I feel like--
267,26,Travis, [crosstalk] It’s exciting - it’s exciting to be a part of dad’s first roll on the show. [laughter]
268,26,Clint, Seven - it’s a seventeen!
269,26,Griffin," Alright, yeah, that’s uh, that’s gonna be a hit on this - you’re attacking the- the mind control guy? "
270,26,Clint, How about if I specifically hit the orb?
271,26,Griffin," Yeah, you could do that."
272,26,Justin, Sweet!
273,26,Clint," I think I will, I think I’ll hit the orb."
274,26,Griffin, Okay. Uh--
275,26,Clint, [crosstalk] With the wrench. 
276,26,Griffin," Okay, there’s no need--"
277,26,Clint, [crosstalk] In the conservatory! [laughter] With Professor Plum!
278,26,Griffin," There is uh-- there is no need to roll damage then. You sort of, like a t-ball approach, just wail on this, uh, scrying orb--"
279,26,Clint," [crosstalk] Hey, batter batter! Hey, batter batter!"
280,26,Griffin," Which, which direction are you aiming this orb?"
281,26,Clint, Uh… you mean the- the wrench? 
282,26,Griffin," Yeah yeah, like, which direction are you hitting it? "
283,26,Taako, [far away] Towards Taako!
284,26,Clint," I think I would hit it up in the air, so it heads towards Taako--"
285,26,Taako, [far away] Yeah!
286,26,Griffin," [crosstalk] Well no, that - that’s preposterous. [laughter] I’m willing to allow for a lot things but that, that’s insanity. "
287,26,Clint, I’m just gonna knock it up in the air so it flies away!
288,26,Griffin," Okay. You uh, you sort of do an upward upper-cut, uh--"
289,26,Clint, [crosstalk] Oh yeah.
290,26,Griffin," -- and you knock the scrying orb, uh, high high into the air, with a --"
291,26,Clint," [crosstalk] And I call out,"
292,26,Merle, Foooore! 
293,26,Griffin," -- a satisfying clunk, kind of mixing our sports metaphors a little bit, and uh, it goes flying up into the air, uh, and. You don’t see it again after that. And you hear the cricket guy go, "
294,26,Mind Control Cricket, Awwwh! 
295,26,Travis, That was my grandmother’s orb!
296,26,Griffin," So the orb is now gone. Next in the order is the cricket, um, who--"
297,26,Travis, [crosstalk] Who spends his turn crying!
298,26,Clint," And rubbing his legs together, which is the same thing."
299,26,Griffin," It’s actually both crickets’ turns; the- the driver, uh, is actually going to try and side swipe Garyl. "
300,26,Clint, [gasps]
301,26,Griffin, And he --
302,26,Clint, [crosstalk] You bastard! 
303,26,Griffin," And he - god, I don’t even know how I would do that. Uh, Garyl, Taako? Since you are- you are sort of controlling Garyl, "
304,26,Justin, [crosstalk] Yea.
305,26,Griffin, -- why don’t you make a dexterity saving throw.
306,26,Justin, Okay. [sound of dice rolling] Uhhhhhhhhh… that’s a 1.
307,26,Griffin, [crosstalk] Ohhh shiiiiiit.
308,26,Justin," You see Garyl- Garyl talks a big game, but, [laughter]"
309,26,Travis, [loud laughter]
310,26,Clint, [crosstalk] He is not dextrous. 
311,26,Justin, He is not dextrous.
312,26,Clint, [crosstalk] Yeah.
313,26,Travis, He has never seen Dexter.
314,26,Justin," Now, I would, I- I guess I would modify that, right? So I’d, I would-"
315,26,Griffin," Yeah, I mean, you rolled a critical miss, right?"
316,26,Justin, It would be a four-
317,26,Griffin," Well, there’s no - there’s no-- uh, a one is always a failure. You can’t-"
318,26,Justin," Okay, yeah. "
319,26,Griffin, You can never salvage a one. 
320,26,Justin, A critical miss.
321,26,Griffin," I gotta - man, critical miss, I gotta… [pause] I got...Garyl’s-"
322,26,Clint," Griffin, do what you have to do."
323,26,Griffin," I have to, it’s a critical miss, people get on me for being too easy. [softly, sad] Garyl’s pulled under the tires of the car."
324,26,Travis," Well, hold on-"
325,26,Clint, [laughter]
326,26,Justin," Hold on, hold on, hold on- [crosstalk]"
327,26,Clint, That’s really critical!
328,26,Travis, He gets sideswiped and it just kills him in one?
329,26,Griffin," ...he rolled a critical miss. Uh, Merle, as you, uh, the flatbed truck was sort of at your height, the bed of it, so as- as Garyl vanishes underneath the wheels of this uh, "
330,26,Clint, [softly] Oh.
331,26,Griffin," … truck, you land on the bed, uh, on your back, right underneath the, uh, cricket who did the mind-control stuff, who pulls out a dagger. And is gonna try and bury it in your tummy."
332,26,Justin," As he- as he goes under, you hear him say,"
333,26,        Garyl," Thank you for believiiiing… [Travis laughing] I’ll be back soon, it’s not an ish-"
334,26,Clint, [crosstalk] Can we take just a moment-
335,26,        Garyl," It’s not even a problem, no, don’t mourn Garyl."
336,26,Travis," (imitating Garyl) I’m a spectral horse, it’s not like-"
337,26,Garyl," Nah, he can just- he can just make me again, it’s no big thing."
338,26,Griffin," 22, I think is gonna hit your AC."
339,26,        Garyl," Exit stage Garyl, peace."
340,26,Travis, [laughter] 
341,26,Clint, Ow!
342,26,Griffin," He hits you for twelve points of damage, Merle."
343,26,Clint, Yikes. [pause] Alright.
344,26,Griffin," Uhhhhhh. Alright. Next in the order. Crate went, the boar’s dead, Magnus. "
345,26,Travis, Yes.
346,26,Griffin," Uhh. You’re standing on the car, uh, you got the whole crate  situation happening to your right, about 20 feet to your right, and you got the shark tank behind you, uh, you got-"
347,26,Travis, I feel like I need to focus on that spear.
348,26,Griffin," You got Klaarg, on the motorcycle right next to you. ‘Kay."
349,26,Travis," Okay. Uh, I’m- I’m gonna make my way back to where the spear is in the back of the car."
350,26,Griffin, ‘Kay.
351,26,Travis, Is that something I can just do? 
352,26,Griffin," Yeah, that’s your move."
353,26,Travis," Okay. Um, and then, uhhhh….. Okay. How- how thick is the spear?"
354,26,Griffin," It’s fuckin’ huge, man. It’s like, um, it’s like a foot thick, like it is a solid iron spear covered in these gnarly barbs that sort of have um, uh, hooked its way into the battlewagon."
355,26,Travis, Cool. And how deep into the car is it?
356,26,Griffin," It’s real deep. It’s actually, you can see it poking into, uh, Taako’s gunner compartment, where he was spending most of his race, in fact you think if Taako had been in there, he would have, um, gotten, um, Washed. Which is um, a- a- a- verb I came up with based on what happens to Alan Tudyk’s character in the Firefly movie."
357,26,Travis, Spoilers.
358,26,Clint, (groans)
359,26,Travis," Um, so-"
360,26,Griffin," Every- I fuckin’ guarant- this is a Dungeons and Dragons podcast, everybody who’s listening has seen that movie."
361,26,Travis," Um, do-- am I more likely to cut through the cable or through the spear?"
362,26,Griffin," I mean, the- the cable is thinner than the spear, but it’s also a-"
363,26,Travis, Metal.
364,26,Griffin," A really solid cable, yeah."
365,26,Travis," Uhhhhhhhhhhh. (sighs) I guess I’ll attack the spear, then."
366,26,Griffin," Mmkay. You’re- you’re gonna have to make an attack roll on it, it’s got a pretty- pretty dope AC."
