,episode,speaker,lines
31,74,Richard," Well it was too expensive! I mean, financially and his reputation, y’know— for five years he couldn’t beat a bunch of scrowdy row farmers in a war? Y’know, other colonies were talkin’ about it, the other crown heads of Europe were talkin’ about it, so Georgie Three was y’know, lookin’ bad to France and Spain and all his country club buddies, all the hoi polloi. So King George the Third decided he’d make a last-ditch hail Mary play to hold onto his rep. He realised he was probably gonna take a check in the loss column, but maybe he could put an asterisk next to it. August 12th, 1781, he signed a royal decree naming a regent over the Americas, basically naming a king to rule. But he did this in secrecy, and in secrecy, he had that decree immediately dispatched to America on his fastest ship. But it doesn’t matter how fast your ship is, the Atlantic Ocean? Not a good collaborator. So it didn’t show up until October 26th, that was one week after General Cornwallis surrendered to George Washington in Yorktown! Which basically made the American colonies a free state— but not… not really. Not legally."
32,74,Remy, Should I be taking notes on all this?
33,74,Richard," Oh no no no no no, no, bud, just let it work on you, let the story wash over ya, [Remy Okay.] ‘kay? Now, what people forget, there was almost a year of negotiations with England! Negotiating the peace! And those negotiations were headed up by the very man who was in fact, the new king of this country. And that was Ben Franklin. Ben Franklin was named the king of the colonies. And it makes sense, for most of his life, Ben really considered himself to be an Englishman. As a matter of fact for like, 10 years he was in England and before the war started he argued for colonial independence, so he was loved in all of Europe. "
34,74,Travis," Uh, side note, Clinton. This is Travis speaking, not Nadiya. How much of this is real to actual historical fact, and how much is Dad’s game bullshit. "
35,74,Clint," Well, the royal decree is, could have happened."
36,74,Travis," Ah, right."
37,74,Griffin," Ah right, hey, second question follow up— are you uhh… Illuminati? Maybe? A little bit?"
38,74,Justin," Just, you will have to tell us if you’re Illuminati."
39,74,Griffin, You legally have to tell us.
40,74,Travis," You mean Dad, or the character?"
41,74,Justin, I think Dad.
42,74,Griffin," Uh right now, Dad."
43,74,Justin, Yeah right now Dad. Dad?
44,74,Clint," I’m really not allowed to tell you if I’m Illuminati, boys."
45,74,Travis, Ah right. Okay.
46,74,Justin, And that’s a confirmation.
47,74,[Griffin wheezes],
48,74,Richard," Alright and so, when the document finally got to Ben, he was torn, didn’t know what to do. Uh… but he really thought that this young country would have a better chance of survival as a democracy so he never told his wife. And he never told his son William. Who was a bastard by the way, don’t know if you knew that or not."
49,74,Nadiya, Hey that’s not very nice.
50,74,Remy, Yeah that’s kinda mean. He’s a kid.
51,74,Richard," But Ben did tell his grandson, Temple was his name. Also a bastard. Y’know, Game of Thrones didn’t invent this shit. It was Temple who kept all of this going. And down through the ages, it passed from grandparent, to grandchild. And that was the legacy of the King of the USA. With a bloodline leading all the way to—"
52,74,Richard, [crosstalk] Moi!
53,74,Remy, [crosstalk] Dick.
54,74,[brief pause],
55,74,Richard, To Dick!
56,74,Nadiya, To King Dick.
57,74,Richard, King Dick! I love that! Don’t you? Don’t you love that? King Dick the First?
58,74,Remy," I don’t think I can overstate how much I don’t love it. I- I— this is, this is great, and all, very National Treasure Book of Secrets 2, I just— it doesn’t confer any special powers right?"
59,74,Nadiya," Yeah, it’s not really how it works, like… I’m queen of Belgium! Like, it— it doesn’t— [Remy One time—] Once everybody kind of agrees on it, it’s… "
60,74,Remy," One time in middle school I won the state spelling bee and I got a sash that said “Best Speller in the State” on it, but I don’t— I’m not still the best speller in the state and it didn’t give me any sort of like, control of an army, y’know what I mean? It’s just a title."
61,74,Richard," Oh no yeah, it’s a title but that’s what my family has done, down through the generations. "
62,74,Kardala," Irene’s grandmother once gave her a star. She did not claim the star. She never visited her star. It’s like that, yes."
63,74,Remy, It’s a lot— yes it’s a great example.
64,74,Richard," Yeah, those are great points. But the key is the Do-Good Fellowship has been doing great things for hundreds of years. And it’s an example of what can be accomplished under, well, basically, my leadership. Let me give you an example, I understand your concerns, I understand your fears, but I, and my descendants before me, we really believe in this. We’ve made all this money— y’know, Ben didn’t believe in patents. He said that if you invented something then it’d be shared with everybody. Temple didn’t agree with that. And so, he has arran— he arranged things, and all through history, that’s what my family has been doing. Do you know that Ben was the first US Postmaster? [Remy Yes] Postmaster General of the United States. [Remy [crosstalk] I did know that] The first one."
65,74,Nadiya," Yeah, even Remy knows that. "
66,74,Remy, Yeah I knew that.
67,74,Richard, And it was— but what you didn’t know is—
68,74,Remy, Is he’s the secret king of America. 
69,74,Richard," As a reward to Ben Franklin and his descendants, it was decided that a tenth of every penny for every stamp minted would go to the Franklin family."
70,74,Nadiya," How did they cut that up, I mean—"
71,74,Remy," Yeah, how are you going to spend a little sliver of metal—"
72,74,Nadiya, Just this little wedge of a penny—
73,74,Richard," Savings. Oh! Oh you’re taking me literally, I understand."
74,74,Nadiya," Yes, it was a joke. I don’t know if that— was that clear?"
75,74,Remy, Yeah we do jokes here. 
76,74,Richard," We invented bitcoin too, so."
77,74,Remy," Are you asking us to be subjects to your secret monarchy? Is that the sort of, tl;dr here?"
78,74,Richard," I’m glad you called the question. Tonight is my first big step towards assuming the throne. I would like you guys to be on my side in this. You’ve seen what we can do, you’ve seen what the Do-Good Fellowship can accomplish, you see the technical breakthroughs we’ve come up with, and everything else, and… I would like to know if you guys are with me, or against me."
79,74,Remy, If we choose the latter are you going to— is it gonna turn into this sort of a kill-on-sight situation in here or what’s the deal there?
80,74,Richard," Oh! No! [Remy Richard…] If you decide— No! If you decide that you don’t want to do it, we call a deal a deal, you go see Mr. Garfield in the finance department, [someone snickers] you get your last pay checks, and it’s, “Thanks!” [Nadiya Um.] Listen, listen! This is not a military coup, this is not a revolution or anything like that—"
81,74,Clint, Just then there’s a voice that you hear behind you in the room.
82,74,Unknown person, Alexa. Play “Royal playlist M.”
83,74,Clint, And Tears for Fears’ “Everybody Wants to Rule the World” starts to play.
84,74,Remy, It’s a good jam. A little on the nose.
85,74,Clint, Richard says
86,74,Richard," Damn you do love that song, my love. Oh, by the way guys I think you’ve met the royal consort, Martine?"
87,74,Clint," And Martine walks into the room, and stands next to Richard."
88,74,{10,50}
89,74,Remy, Is Martine the one that threatened us with a gun while we were getting our spray tan?
90,74,Martine," I was just doing my job, fellas, head of security, you know that."
91,74,Nadiya," Oh the one I— I’ve hit, with i think a cinderblock or a hammer—"
92,74,Remy," Do you mind? Can we— we’re kind of a package deal I guess, do you mind if we confer for a little bit?"
93,74,Richard," Oh absolutely, this is what it all comes down to. The time has come for you… to show your commitment. The greatest president— although I’m not really that big a fan of the title— John Adams said, “There are only two creatures of value on the face of the Earth, those with the commitment, and those who require the commitment of others.” You know, we’re talking like commitment to a friend, commitment to a lover, commitment to a family, commitment to an organization, to a government, to an ideology… I just want to know if you three — Remy, Nadiya, Kardala, Irene if you’re in there — If you are committed… to me! I’m gonna leave you guys alone, Martine and I are gonna leave you alone, let you talk about it a little bit. When you’ve made up your minds, just tell Alexa, and she’ll give you instructions. [Remy D’you—] I gotta go, Martine and I gotta get ready. Okie dokies?"
94,74,Remy," Sounds good, thanks, [Nadiya [crosstalk] Great, great, great] thanks a lot. Mmhmm."
95,74,Richard," Alright, you guys."
96,74,Nadiya, Bye!
97,74,Remy, Yeah have a good one!
98,74,Nadiya," Bye, weirdos!"
99,74,Remy," See ya, okay, yeah bye byebye bye."
100,74,Clint, And they walk out the door. 
101,74,Remy, [urgently] Okay hey we need to get the fuck out of here right?
102,74,Nadiya," Yeah, yeah."
103,74,Kardala," It would seem, yes."
104,74,Remy," Okay cause w-what do you say to um, all of that, great, but secret king of America I don’t— this guy seems pretty dangerous."
105,74,Nadiya," Okay listen it’s not that I just super, duper love our current government, or— [Remy No it’s whack.] the idea of government in general, but as soon as someone starts talking about like, I’m the secret king of America and ascend the throne or whatever, it starts to kind of cross outside the realm of y’know, normalcy and logic and into the realm of “Okay, bye!”"
106,74,Remy," Also, Martine did threaten us with guns when we didn’t really do anything. [Nadiya Yeah yeah yeah yeah] So I’m worried about what sort of— where they—"
107,74,Nadiya, I mean she’d fit in well leading America right now but.
108,74,Remy," Sure. Uh, Kardala, how’re you feeling?"
109,74,Kardala, Kardala serves no man. [Remy Yeah.] This should not come as a surprise.
110,74,Remy, And it doesn’t.
111,74,Nadiya, Yeah yeah that’s fine.
112,74,Kardala, I serve no one. But— 
113,74,Nadiya, The rhythm. 
114,74,[sputtering and laughter],
115,74,Kardala," Kardala, and Irene, we are bound. Kardala serves no one, but I am bound to you two. I care not for the king. I care not for the president. I care not for anything other than you two because we are bound and without you, I am forced back into the intolerable prison of Irene, which is a fate I shall not pursue. You have my support."
116,74,Nadiya, You old softie.
117,74,Kardala," It is not, I should make clear, an emotional decision for me. [Remy Fantastic.] If the two of you were to die and be replaced by others in different shapes and personages and personalities, and different looks and different everything, Kardala would still feel the same. I still—"
118,74,Remy," [crosstalk] No no no, yeah—"
119,74,Nadiya," [crosstalk] No no no, we get it. "
120,74,Remy, We’re still workin’ on this thing.
121,74,Kardala," If you do die, is there a plan to replace you as soon as humanly possible? This is my worry. If we lose this “Do-Good Fellowship,” and one of you two were to die and I would be, of course, inextricably locked in the prison of Irene, never to return, [Remy Right. Right.] that would be a problem for me. "
122,74,Remy, Sure.
123,74,Nadiya, Yes.
124,74,Remy," I mean Kardala brings a good point, if we take off we might lose these powers? I’m not exactly sure how this works."
125,74,Nadiya," If I may. Let us approach this logically. If we leave, we abandon all influence of the situation. If we remain, and say yes, we are not bound by law to do anything. "
126,74,Remy, Oh hell yeah dude sedition time! Is that what you’re—
127,74,Nadiya, That’s exactly what I’m saying. We could do more from the inside than the outside. 
128,74,Remy, Oh once— hey hold on one second. Alexa?
129,74,Alexa, Yes? 
130,74,Remy," You’re not like recording all this, are you?"
131,74,Alexa," I don’t know, maybe? [crosstalk] You don’t know how I work—"
132,74,Nadiya, [crosstalk] Okay delete the last—
133,74,Griffin," Um. I go over and unplug the Alexa machine, if there is one."
134,74,[Clint laughing],
135,74,Kardala, Wait. Plug it back in for a moment.
136,74,Griffin, Okay I plug it back in.
137,74,Kardala, We were just kidding. Ha! Another fine joke from you two. I can’t wait to serve… this… great king.
138,74,Remy, Yes. Very powerful and just.
139,74,Nadiya, Ha ha ha.
140,74,Griffin, Okay so Alexa— I’m just gonna unplug it.
141,74,Kardala, Did you see? Subterfuge!
142,74,Nadiya, Yeah you did great.
143,74,Remy," That was very good, you’re the royal spy! Let’s… I guess tell them that we’re in?"
144,74,Kardala, You get me? I didn’t mean it! 
145,74,Remy, Yes
146,74,Nadiya, Uh huh.
147,74,Kardala," We won’t serve the king, you see. It was a joke! A joke I played on the robot. "
148,74,[Clint snickering],
149,74,Nadiya, Yup.
150,74,Remy," Alright. So. Let’s. It might get tough. Like, we don’t really know what we’re going up against, and to be frank I don’t really know why I’m going up against this, it’s just sort of like this—[crosstalk] gut feeling, and—"
151,74,Nadiya," [crosstalk] Well, let’s take stock, alright? You have like, you can jump real good, and punch real good."
152,74,Remy, Mm.
153,74,Nadiya," I can turn my body into weapons, and Kardala is a god. "
154,74,Kardala, Thank you.
155,74,Nadiya, So I think we’re cool.
156,74,Remy, Alright.
157,74,Griffin," Uh, I plug Alexa back in."
158,74,Remy," Uh Alexa, we’re down to clown."
159,74,Alexa," Step out into the lobby, and follow the 24 question mark logo."
160,74,Nadiya, Oh god.
161,74,Remy, Alright.
162,74,{16,44}
163,74,Clint," So you step out into the hallway and there is a big, projected 24 question mark logo, and it leads you down the hallway. It leads you from the security wing into the very central hub of, of the Berg. Um, you have not been in this particular area before. It’s a very large chamber. It’s a large chamber that is similar to the installation room you were in before, in the fact that it’s cut in half by a very large glass wall with a door in the middle of it. In the far side is a raised platform, a big square platform in the far side, in the far half, with a 24 question mark logo on it, and on this side of the door, you have three of your friends— well, co-workers that you remember from the mixer. Sylvane, the security guy who is carrying two very large knives. [crosstalk] Also—"
164,74,Griffin, [crosstalk] Great.
165,74,Travis," [crosstalk] Is that his superpower, he can have two knives?"
166,74,Griffin, Knife-haver. 
167,74,Clint," You will find out soon, ho— well, maybe not. Maybe you won’t find out soon. Uh, another male, Lid, and, uh, Jamie, who you’ve also met. And they’re all geared up in their vests, and ready to go. But in front of them, between you and them, stands Richard. King Dick wannabe. Smiling, his arms spread wide, and he says"
168,74,Richard," Alright, my friends, have you made your decisions?   "
169,74,Kardala," Yes! We’re very excited to serve you, a real king. "
170,74,[Griffin laughs],
171,74,Richard, Excellent! What about you guys? 
172,74,Kardala, It may seem—
173,74,Nadiya," Oh, god."
174,74,Kardala, Like we are too excited.
175,74,Nadiya," [crosstalk] Yup! Yup, yup, yup, yup, we are in. "
176,74,Remy," [crosstalk] Yes, yes, super excited, super excited. "
177,74,Nadiya, [crosstalk] We are in. Super in. To- totally.
178,74,Richard," Well, I want to make sure—"
179,74,Remy," Ah, ah, ah— My liege."
180,74,Richard, [thrilled laughter] I love it! So all three of you are in? 
181,74,Kardala," We had no hesitation, [more laughter] so glorious was your vision. We are—[snickers] we are so excited to serve you, a real king."
182,74,Richard," That is what I— [Nadiya Yep.] I— see, I told you, this is gonna work. I told ya! "
183,74,Clint," And he’s calling back through the open door to Martine, who’s standing there"
184,74,Richard," I told you this was gonna work, I told you they’d be on board. Excellent. Okay. We’re about ready to get started. Um, I tell you what, since you’re the most fervent and the most excited, Kardala, I want you to come with me and help me out with the next phase of this plan. And you, you guys, y’know just, Nadiya, Remy just chill out here for a while with uh, your buddies, with Lid and them. Kardala would you come with me? Just into the- into the next half of the room?"
185,74,Kardala," No, my king! No! [Clint laughs] Thank you for your kind guidance, my king!"
186,74,Richard," Well I could really use your help, and as your king, I’m kinda making it a royal decree. "
187,74,Travis," Nadiya just makes eye contact with Kardala and like, kinda nods a little bit, like, “Nngh yes, go.”"
188,74,Remy," Hey my liege this is— and I’m— your royal authority is beautiful, and uh, the chosen one and all that, but it does feel a little— it’s— there’s a bit of like a sort of a trap vibe…? If I’m being totally honest and like to— we said we’re down, I don’t really know… why [crosstalk] we’re in this situation—"
189,74,Richard," [crosstalk] I understand, no no no no— [crosstalk]"
190,74,Travis," [crosstalk] Uh, Nadiya turns both of her hands into blades and points them at Kardala and [Griffin Woah] uh, and Remy and says"
191,74,Nadiya, How dare you question the king! 
192,74,Kardala," Yes, you are right, I do love the king, and everything he says is… so grand. And I will come with him, I just need… these two to come with me. I’m like, their king. Uh, I—"
193,74,Remy, A sub-king [crosstalk] situation.
194,74,Kardala," [crosstalk] You’re my king, and I’m sort of their king. I think— If I understand [crosstalk] the relationship."
195,74,Richard," [crosstalk] That’s cool, that’s fine! That’s— you know what, let’s all go into the the other half. "
196,74,Kardala, Yes. 
197,74,Richard," Everybody, come on, everybody come in there, I want you to see what’s up, because… I think you still aren’t completely convinced. I know you’ve agreed to be on my side, so let me tell you what’s going on. Like I said, there’s no— there’s no coup, there’s no blood, this is gonna play out in the court of public opinion. I am going to debate, and everybody in the country is gonna watch. I’m just gonna lay my case out there, get the public behind me like I convinced you three…"
198,74,Remy, Mmhmm.
199,74,Nadiya, Yes.
200,74,Richard," Not attacking anybody, not hurtin’ anybody, [Remy Um.] but I just need one of you, somebody who is plugged into their humanity I guess, to serve as, as my… debator! We’re gonna debate this! And I need one of you to debate me!"
201,74,Griffin," Is there a roll I can do to like, get a feel for Dick’s… [crosstalk] in—"
202,74,Travis, [crosstalk] Is there an insight?
203,74,Griffin," There’s an Empathy roll, but I don’t know if that’s necessarily it."
204,74,Clint, Who has the highest Empathy among the three of you?
205,74,Griffin," Ha, fuckin’ Irene."
206,74,Justin, Right.
207,74,Griffin," We could— I have two, I have two Empathy, I could take a— I could take a swing at it. "
208,74,Clint, Alright.
209,74,Griffin, No. [Clint starts laughing] I got a negative—
210,74,Travis, No that’s a negative—
211,74,Griffin," [crosstalk] Wait a minute. [Travis Mmhmm] You have to contest it with Deceive, or Rapport, if you’re telling the truth, but—"
212,74,Clint," I tell you what, um, you get a read from Richard that he’s sincere! That he’s honest! This is really what he feels!"
213,74,Remy," He seems to be level… Uh uh Richard, my liege, my king, uh my lord. Do you… think that if uh you go public with this right now we’re gonna have the, y’know, the Marines or something on— on top of us by like, the end of the hour. "
214,74,Richard," Well, trust me we’ve thought about that. This? This base, the Berg, is completely defensible. Trust me, and if things work out the way I think they are, we’re not gonna need very long. "
215,74,Remy, Let’s just kind of see how this plays out.
216,74,Clint," From the other room, Martine says"
217,74,Martine," Dick, honey. Time to go, we gotta get started."
218,74,Travis, His name is Dick Honey?
219,74,Clint," No it’s actually Dick Poor, Richard Poor [Travis Oh. Oh I see.] Poor—"
220,74,Travis, Like Poor Richard!
221,74,Griffin," [Exasperated] Oh come on— Ohhh, gooooosh."
222,74,Travis, I see!
223,74,Richard," Come on in, guys, come on, come on, everybody come on in the room."
224,74,Clint," So everybody goes into that half of the room. And I’m moving icons here, so you don’t freak out—"
225,74,Justin, Aww here goes!
226,74,Griffin," You have to like, set it as the [Clint Got it.] active page, there we go, got it."
227,74,Travis, Ohh there we are!
228,74,Clint, Got it wrapped up.
229,74,Justin," Eeeeyah, yabba yabba. "
230,74,Griffin, Well this is a… this is a heck of a map—
231,74,Travis, It doesn’t seem like a welcoming room…?
232,74,Clint," Alright, right off the bat, you notice something. On the far side of the raised platform, Richard is now standing on the raised platform. There is a— a large chair. And seated in that chair, is… Mary Sage, Space Cadet. And standing next to her on either side, are two men, and they are operatives you remember from the mixer that weren’t total jerks— Addison, and Flanagan. Also in this general area is another operative named Grey, who I don’t think you’ve encountered yet. Richard steps up onto the raised platform, and says"
233,74,Richard," Kardala! Come on, we’re getting ready to get started."
234,74,Kardala, Yes.
235,74,Clint," So Kardala goes up onto the raised platform with Richard. Martine turns and looks at Flanagan, who raises a hand in the air, and suddenly this black energy surrounds Flanagan. And Flanagan places a hand on Addison’s shoulder, and that black energy seems to flow through, through Addison, into Mary Sage. And Mary’s thing of her hair starting to wave up, her eyes lighting up, she is powering up. But she’s powering up like never before. Her powers are, incredibly enhanced. And Richard turns to you and says"
236,74,Richard, See? This is how I’m gonna talk to everybody. 
237,74,Remy, You couldn’t get a fuckin’ webcam or something my dude?
238,74,Richard," I did— that wouldn’t ensure that everybody would see this. This is gonna show up on every screen, in every digital readout, in every computer, in every game, anything with a chip in it, hell it might even show up in somebody’s microwave oven, I don’t know! But this message is gonna go to every. Body. Courtesy of Mary’s power, enhanced by these two! Is that not awesome! "
239,74,Nadiya," I mean yeah, actually like, yeah."
240,74,Remy, When you’re done doing your thing can I just put my mixtape out there?
241,74,Richard," [Laughs uproariously] Hey! Oh, that’s a great idea. I wish we had, eh I don’t know if we can do sound."
242,74,Justin," So Addison’s a conduit, Flanagan creates—"
243,74,Clint, The energy.
244,74,Justin," The energy, okay—"
245,74,Clint, And it goes into Mary.
246,74,Justin, [crosstalk] Okay.
247,74,Griffin," [crosstalk] Got it, okay. "
248,74,Travis," So they are three operatives, they are three—"
249,74,Clint," They are three operatives, correct. "
250,74,Travis, Okay.
251,74,Clint," So. Richard looks up, and says"
252,74,Richard, Alexa? Play “Royal Fanfare 1.” 
253,74,{26,18}
254,74,[Music plays],
255,74,Clint, And he says
256,74,Richard, [grandly] Friends! I am your king. 
257,74,Remy, Big bold start.
258,74,Richard, Richard Poor! King Dick. Ha! 
259,74,Justin, Public opinion.
260,74,Richard," And I am here to pass along a very important message to you. This nation has outgrown its method for choosing its leaders. [Music ends] Think about this. Every four years, sometimes eight years, this country is bitterly divided. Every four years a new person steps into the leadership of this country, and has to reinvent the wheel! Reforge alliances! Restate his or her vision! I believe in vision, not di-vision. [Nadiya [under her breath] Gross.] Let me bring everybody together. I am the legal, rightful king of the United Sovereignty of America. Alexa? Attach the file “Visual of the royal decree.”"
261,74,Justin," Dad, do you assume at this point everyone thought they were getting viral marketing for a new Kingsman movie and are already trying to close it."
262,74,[laughter],
263,74,Clint, Yeah!
264,74,Justin, You have to assume. 
265,74,Clint, Can’t close it. 
266,74,Justin, [crosstalk] Can’t close it.
267,74,Clint, Can’t close it. Nuh uh. [clears throat]
268,74,Richard," I want to provide the leadership to you, that will make this country not only the most powerful country on the planet, but the best country in the planet, doing great stuff like the Do-Good Fellowship has done, for years! I want you to show the same courage that those scrowdy row farmers showed! I’m not talkin’ about a revolution, I’m not talking about a coup, I’m talking about replacing a CEO! What if you had to change the boss of the business every four years? And start all over again? No violence, no bloodshed, just me providing a vision. Kardala! Tell ‘em what we’re talkin’ about!"
269,74,Kardala," … Yes. My name is Kardala, and I love this excellent king. For many… minutes, I have served [Griffin laughing loudly] him, and he has always shown himself to be the king… of… America. And… I am very excited about how much I love this great king, [snort] and um, this is not a joke. Or a trick. "
270,74,Richard," Uh good try, good try. Right now, uh, my head of information tech is uploading a file to each one of you listing all the amazing things the Do-Good Fellowship has done for the last couple of centuries. "
271,74,Clint, And Potts pushes a button from his operating station. 
272,74,Richard, From our R&D department comes a list of all the marvelous scientific innovations we have initiated.
273,74,Clint, And Joe pushes a button.
274,74,Richard, Medical breakthroughs!
275,74,Clint, Grace pushes a button.
276,74,Richard, New techniques in finance!
277,74,Clint, Mr. Garfield pushes a button.
278,74,Richard, International relationships!
279,74,Clint, Scully pushes a button.
280,74,Travis, Dance moves!
281,74,Richard," [laughing] Look at all these attachments go. Recipes! This is what I am offering! This kind of leadership from an organization that believes in me and what I stand for, that a king would be the best thing for this country. "
282,74,Clint," And at that moment, Mary Sage starts to scream. "
283,74,Remy," Hey, hey hey hey!"
284,74,Clint," Mary Sage is completely surrounded by this quivering black energy, and she screams again. And you see blood coming out of her nose. Addison says"
285,74,Addison, Uhhh… boss? I-it’s too much for her! I- I- I- I- I- I- I think it’s way too much for Mary!
286,74,Justin, Kardala looks into the camera and says
287,74,Kardala," America. Meet your king. You have met him, and you know his great wisdom. Now, behold your god."
288,74,Justin, And then tackles Addison.
289,74,Clint, Okay.
290,74,Travis," Nadiya is also ready to— like, Nadiya has just been watching Kardala this whole time and kind of counting down an imaginary countdown in her head like—"
291,74,Griffin," [crosstalk] Yeah, sure."
292,74,Justin, [crosstalk] Mmhm.
293,74,Clint," Alright so you move to tackle her, okay."
294,74,Justin, Uh that’s a… four. Which in the Fate ladder is great! Great tackle from Kardala.
295,74,Clint," A great tackle from Kardala. As Kardala starts to make the move towards Mary, Sylvane moves. And… with super speed, which is his power, places himself between Mary and Kardala. Kardala tackles Sylvane, and Sylvane’s momentum carries Kardala off the platform, and off to the uh left side, off to the floor. He takes two in physical Stress, and a mild Consequence that his uh, ankle, is kinda dinged up. He can still move, but he can’t move very fast—"
296,74,Justin," [crosstalk] The injured ankle, that’s his Aspect— "
297,74,Griffin," [crosstalk] Owie owie, owie on the ankle."
298,74,Clint, He’s got an owie. He’s got a big owie. 
299,74,Griffin, Yeah.
300,74,Travis, Oh my goodness. 
301,74,Clint, Richard says
302,74,Richard," Woah, woah woah woah woah wait a minute waaaait a minute there’s no need, no need for that, let— let— y’know, if it’s, if it’s killin’ Mary, let’s shut it down, and we’ll— we’ll y’know, we’ll finish this later. We’ve kinda made our case already."
303,74,Clint," And Martine takes her gun out, and points it at Mary’s head, and says"
304,74,Martine, I… don’t think so sweetheart. I think we need to finish this.
305,74,Griffin, Um. I say
306,74,Remy, Well this sure didn’t last very long.
307,74,Griffin," And I jump at Martine to try to interrupt this hostage situation. [Clint Awesome.] I mean if this thing is popping off we may as well do this. Uh, I got a five on my Athletics roll."
308,74,Clint, Okay.
309,74,Griffin," I’m not trying to like tackle or like, injure in any way, I’m just literally trying to uh jump, jump into her to keep— keep, to- to cool this situation a little bit."
310,74,Clint," And as you’re coming down on her, her eyes flash red because she too is augmented with Stimplants."
311,74,Griffin," Fantastic, fantastic."
312,74,Clint," Her eyes flash, and heat beams come out of them."
313,74,Remy," Son of a— no, this sucks! This is bullshit!"
314,74,Clint," They just barely— they miss you, but she does shoot heat beams out of her eyes."
315,74,Remy, Damn it.
316,74,Clint," Nadiya, what do you do?"
317,74,Travis," Uh, well while this is going on, Nadiya walks up calmly, turns her hand into a knife and puts it to Richard’s throat. "
318,74,Clint, [laughing slightly] Okay?
319,74,Nadiya," Martine, I think we’re done. "
320,74,Clint," Let’s say, let me think here for a second, gimme a second, I did not expect this."
321,74,Travis, Yeah I can roll to intimidate.
322,74,Clint, Do a roll to intimidate!
323,74,Travis," Oh, sorry, I said intimidate, and then, I realized there is no intimidate in Fate. [Clint laughs] It’s uh, um, I believe what I meant to say was Provoke, um, so plus five Provoke. And I am attempting to create an advantage by, uh, invoking, or provoking, an emotional state from my target, and the target opposes with Will."
324,74,Griffin, So what did Martine roll on the Will roll. Did uh— 
325,74,Clint," Martine… uh… pl- uh zero, and Martine’s…"
326,74,Justin, You gotta talk into the mic.
327,74,Clint, Sorry.
328,74,Justin, Yup.
329,74,Travis," These mics, when did we start using them?"
330,74,Justin," Our last dad was a radio professional, so it’s [Clint laughs] hard for us to keep up with our new dad."
331,74,Clint," Uh, plus one on that roll. So… [Griffin [crosstalk] What’s the—] you successfully provoke her."
332,74,Griffin, What’s the emotional Aspect that you have put?
333,74,Travis," I would like to, uh, create an advantage with hesitant?"
334,74,Clint, Okay. 
335,74,Justin," Ummm. Just, y’know, she’s got a gun pointing at Mary…"
336,74,Griffin," Well, she’s got heat eyes and it seems redundant to also have guns, but."
337,74,Travis," Well I just want to create a little, just some hesitation there to be invoked later."
338,74,Clint," Alright. I like that. That’s good, there’s a little hesitation there. She isn’t quite sure. So. She uh, she powers down her eye beams, and says"
339,74,Martine," You— you really wouldn’t hurt him. He’s an innocent, he’s a—"
340,74,Nadiya, Oh.
341,74,Martine, He’s a good man!
342,74,Nadiya, I really would.
343,74,Remy," She super would, trust— trust me on this one."
344,74,Nadiya, I super duper would.
345,74,Martine," Alright. Okay, well we’ll… up the ante a little bit."
346,74,Clint," And she turns to Mary, and she says "
347,74,Martine," Mary, shut down all electronics in the United States of America."
