,episode,speaker,lines
121,8,Magnus," Madam Director, we’re more than we appear, we promise. Just answer his question. Tell us a little about the organization. Then we’ll do the gauntlet-destroying, have some tea, a nice oolong."
122,8,Director," You think just because I’m a woman who is in her mid-fifties, that I enjoy drinking tea?"
123,8,Magnus," No, I love tea. That was for me. I don’t care if you have any."
124,8,Director, Okay.
125,8,Merle, Did you get my Animal House joke earlier?
126,8,[Laughter],
127,8,Director," The Bureau of Balance has a singular purpose, and that is to collect and destroy certain… let’s call them weapons of mass destruction. I guess you could call us a sort of disarmament organization, who is tasked with making the world safer by destroying the things that threaten it, namely powerful artifacts like the gauntlet that you have in your possession right now."
128,8,Magnus, Gotcha.
129,8,Taako, Sounds good to me!
130,8,Magnus," Yeah, seems pretty solid."
131,8,Justin, I chuck her the gauntlet.
132,8,Griffin," One of the— There are two big burly guards sort of standing on the dais in front of the director. One of them walks into a room, walks through a door behind the wall where the throne is positioned, and comes out carrying a cart with a heavy sort of iron sphere. A heavy, perhaps, lead sphere, with a sort of glass window on it, a circular glass window, that he pops open and asks you to plop that gauntlet— “Plop that bad boy right in there,” he says."
133,8,Travis," Could you do a voice for him, please?"
134,8,Guard, [Southern accent] Plop that bad boy right in there.
135,8,[Laughter],
136,8,Travis, [Imitating Griffin’s southern accent] Dinosaurs!
137,8,Justin," Alright, I plop the bad boy in there."
138,8,Clint, It’s in there.
139,8,Griffin," Okay. He shuts it and draws a curtain on one side of the room, which reveals sort of a large window overlooking a enormous chamber. Sort of imagine the— Oh shit, what’s it called? In X-Men?"
140,8,Justin, Cerebro?
141,8,Clint, Cerebro.
142,8,Griffin," Cerebro, yeah. Sort of imagine like the Cerebro chamber from X-Men. He wheels the cart inside, lifts up this heavy ball with the gauntlet inside of it, sets it on the floor, walks out of the room. The Director takes her staff, walks to the window, invites you guys to watch from this viewing window, sort of like those rooms that they have over, like, surgery operating rooms."
143,8,Travis, Uh-huh.
144,8,Justin, Right.
145,8,Griffin," She taps her staff on the glass, and suddenly the ball starts to float in the air, and these bright pillars of light begin to shoot out of the walls of this chamber, stabbing through the iron sphere, and it’s very, very bright. This production goes on for a minute or so, and then all of a sudden the pillars disappear. The ball very slowly floats down to the floor of the chamber. The same guard walks in, grabs it, puts it back on the cart, and wheels it back in."
146,8,Travis," Does he do kind of like a “oh, hot, hot, oohhh.”"
147,8,[Laughter],
148,8,Griffin," Yeah. He’s wearing two fantasy oven mitts, and he picks it up and puts it back on the cart."
149,8,Clint," “Watch it, hot sphere, hot sphere.”"
150,8,Griffin," Wheels it out and says,"
151,8,Guard, That’s one spicy meatball!
152,8,[Laughter],
153,8,Griffin," And then he cracks open the glass door on the sphere, and it is empty. "
154,8,Justin," Oh, that dipshit said spicy. What’s up, counting it."
155,8,Griffin, Noooo!!!
156,8,Clint and Travis, [Simultaneous] Ohhh!!
157,8,Justin, Spicy meat.
158,8,Clint, Spicy!
159,8,Griffin," Dammit, that wasn’t supposed to happen until the next adventure! Okay, no, I said it."
160,8,Clint," Yeah, and you also said meat."
161,8,Griffin," Oh, shit!"
162,8,Justin, I actually had ground meat from the—
163,8,Clint," No, we only had ground."
164,8,Justin," I had ground— well, oh, I understand grinding. Spicy meat? Spicy meat!?"
165,8,Griffin, Guys.
166,8,Clint, Yep.
167,8,Griffin," Can you give me a full rundown? ‘Cause I have to like, oh man."
168,8,Clint," I got it, spicy ground—"
169,8,Griffin, I’m gonna have to invent a different monster that can erase people’s memory so I can take some of your taco discoveries.
170,8,Clint," No, no, no."
171,8,Justin, Sour cream.
172,8,Clint, You’re not taking this away from us.
173,8,Justin, Sour cream—
174,8,Clint," We got sour cream, spicy meat, and a word cheese, but we don’t know—"
175,8,Justin," Cheese, I don’t know what that means, and I understand grinding."
176,8,Griffin," [Laughing] He says,"
177,8,Guard, I just fucked up.
178,8,[Laughter],
179,8,Griffin," Yeah there’s nothing in the chamber, and the director looks very pleased, and she says,"
180,8,Director," Okay, payment upon obliteration, I suppose."
181,8,Griffin, And Davenport hands over the tray with the sack of money on it.
182,8,Travis, How much?
183,8,Griffin," Inside, you find 600 gold pieces, a small fortune, for the three of you."
184,8,Justin, I’m never allowed to buy anything. I don’t know why we keep trying to get gold.
185,8,Travis," I’m sorry, how much?"
186,8,Clint, Six hundred.
187,8,Griffin, Six hundred. After this— After this adventure you will be able to spend your money however you see fit.
188,8,Travis, So how much do we have now?
189,8,Griffin, A lot.
190,8,Justin, I have 600.
191,8,Griffin, You all have like—
192,8,Clint," Yeah, like, a thousand thirty"
193,8,Griffin, You have a thousand and thirty?!
194,8,Clint, Yeah.
195,8,Griffin, That math ain’t right. We’ll figure it after. We’ll fix it in post.
196,8,Travis, We’re rich!
197,8,Griffin, The Director says… She looks over the moon. She is extremely happy. She is—
198,8,Justin, Or inside the moon.
199,8,[Griffin laughs],
200,8,Justin, [Singing a vaudeville-esque tune] And that’s when the podcast faults.
201,8,Griffin," She says,"
202,8,Director, That gauntlet you just destroyed is responsible for some of the worst atrocities our world has ever known.
203,8,Magnus, Cool!
204,8,Director, Yeah.
205,8,[Travis laughs],
206,8,Director," The three of you should be very, very proud of yourselves."
207,8,Magnus, Do you know anything about this umbrella?
208,8,Griffin," She looks it over and she says,"
209,8,Director," No, but our artificer might. I can send you his way after—"
210,8,Magnus," Yeah, just give me his contact info."
211,8,Director," Yeah, I’ll LinkedIn recommend you to him. The Phoenix Fire Gauntlet—"
212,8,Griffin," She says,"
213,8,Director," Is a very special, extremely powerful magic item. It is a weapon that was created by a band of wizards and warlocks and other magic-users, who refused to limit themselves. They refused to rein in their experimentation, if you will, and that resulted in the creation of what we call the grand relics. There are seven of them in the world."
214,8,Magnus, Six.
215,8,Director," Now there are six, yes, that’s right. I— this is the first— We’ve searched for so long for these relics. Our entire organization’s sole purpose is to find these relics, and—"
216,8,Taako," Wait a minute. I need to clarify something. Just so I’m clear Your whole organization, that lives in a moon, so far the score is zero?"
217,8,[Travis laughs],
218,8,Clint, One!
219,8,Travis," No, that was us. That was us."
220,8,Clint," Oh, yeah."
221,8,Taako," I couldn’t get out of a jizz-cave without nearly dying, and we— we destroyed one."
222,8,Director," Two assertions First, don’t sell yourself short. I think the three of you are capable of a lot more—"
223,8,Taako," No, we aren’t—"
224,8,Magnus, We can get out of whole tunnels of jizz-caves!
225,8,[Griffin laughs],
226,8,Director," Second, how long do you think we’ve been in operation?"
227,8,Clint, Sounds like about a half an hour.
228,8,[Laughter],
229,8,Taako," You spend all your time on your moon base, and didn’t go looking for— I’ve been there. I know how this game is played."
230,8,Griffin," She says,"
231,8,Director," We, the Bureau of Balance as you now know us— We have only been in operation for a little less than a year, now. What we do was not possible until we discovered the voidfish. See, the war and the calamity and turmoil that the three of you now remember was a direct result of these relics. When these items were crafted, and word about their power spread, every kingdom in the land, every political organization, every mercenary guild, every religious community founded their own attempts to claim them for their own. And that contest for these relics led to a war the likes of which our world had never seen, and we simply couldn’t do what we do now until that turmoil subsided. And the only way that we could force it to subside is to make everyone forget about the relics in the first place."
232,8,Magnus," Well, seems pretty straightforward."
233,8,Director, It’s—
234,8,Magnus, Pretty textbook.
235,8,Director," It’s actually incredibly circuitous, and difficult to understand, but I’m hoping the three of you are on board."
236,8,Merle," Taako, did you get that?"
237,8,Taako," Oh, yeah. Every word."
238,8,Merle, Sounds like you’re offering us a gig.
239,8,Director, I would be happy to hire the three of you as reclai—
240,8,Magnus, Do we get license to kill?
241,8,Director, You don’t.
242,8,Magnus, Ugh.
243,8,Director," We, well, I mean, You can— you don’t need one, is what I’m saying."
244,8,Magnus," Oh, okay."
245,8,Director," You can just sort of do it. We would be happy, actually, to hire the three of you on as reclaimers."
246,8,Travis," Oh, The Reclaimers!"
247,8,Taako, [Singing “I’m Gonna Be (500 Miles)” by The Proclaimers] I would walk 500 miles—
248,8,Clint, [Joins in and keeps singing] and I would walk 500 more.
249,8,Taako," Love that track. Love that track, on board."
250,8,Director," Yes, you may in fact—"
251,8,Taako," Sunshine On Leith, right?"
252,8,[Clint laughs],
253,8,Griffin, [In the Director’s voice] Did you just Google “The Proclaimers” to think of other songs that they did?
254,8,Clint," No, that—"
255,8,Taako," No, I had that—"
256,8,Clint, He knew it.
257,8,Taako," I had that on cassette, homie."
258,8,Griffin," She says,"
259,8,Director," Let me explain Our organization is made up of three main roles. We have seekers who look out for intelligence, regarding—"
260,8,Travis," Beaters, and the keepers."
261,8,Griffin, We have snitch-grabbers— what are they called?
262,8,Travis, [Laughing] They’re called snitch-grabbers. You got it.
263,8,Director," The seekers look out for any information that can aid in the finding of these relics, but they are forbidden from claiming them themselves. That is where you come in The reclaimers. This is actually a very hard position for us to fill, because most of the time anybody who discovers one of the grand relics is unable to fight off the temptation to claim it for their own. The three of you have proven that you are capable of avoiding that temptation, and so we would be happy to have you as a part of that illustrious role."
264,8,Taako," I, just to be clear, I have proven that. I just put it in my backpack."
265,8,Magnus," Yeah, we keep him around ‘cause he’s our— He’s too stupid to give in to temptation."
266,8,Griffin," She says,"
267,8,Director," That brings us to the third role, which we call the regulators. Anybody who goes AWOL, if you will, anybody who uses information gathered about the relics for their own whim, anybody who uses a relic, even once, will be hunted down and properly dealt with by the regulators."
268,8,Magnus, Super cool. Which one of these is Killian?
269,8,Director," Oh, Killian is actually one of our star regulators. She was hunting down one of our wayward seekers, who you met also. You know him, I believe, as The Black Spider, or—"
270,8,Magnus, Magic Brian.
271,8,Director, Magic Brian.
272,8,Clint," Brian, yeah."
273,8,Magnus, We killed him.
274,8,Director," Yes, that was, uh— That was very kind of you. Thank you for doing that."
275,8,Magnus, You are welcome.
276,8,Taako, I killed him.
277,8,Magnus, It was a group effort!
278,8,Griffin," She says,"
279,8,Director," I will be happy to welcome the three of you on board the Bureau of Balance as reclaimers, the only thing standing in the way is the test, if you wish to get your bracers."
280,8,Magnus," Oh, is it like, written?"
281,8,Taako," Oh, well, I’ll see you guys later."
282,8,[Laughter],
283,8,Merle, He doesn’t test well.
284,8,Taako, We had good run.
285,8,Merle," Can we have a proctor, for Taako? A procto?"
286,8,Magnus," Because of Taako’s special magic abilities, he gets to take it untimed."
287,8,Griffin," She says,"
288,8,Director," No, there’s no written component."
289,8,Magnus, Sweet.
290,8,Director," All I need to know is, between the three of you,"
291,8,Griffin," She says,"
292,8,Director, Which of you is the smartest? Which of you is the strongest? And which of you is the bravest?
293,8,Magnus," I think that’s Taako, all of the above."
294,8,[Laughter],
295,8,Taako, Listen—
296,8,Director," Each of you must claim one of those three titles, and I’ll leave it to you to decide among yourselves."
297,8,Taako," I think that, um—"
298,8,Merle, You’ve got a lot of street smarts.
299,8,Taako," Yeah, that’s very kind, thanks. I’m not kidding myself, I think betw— Merle is sort of the smartest by default, right?"
300,8,Magnus," Yeah, I would say— So, I would say Taako’s the bravest, and I’m the strongest."
301,8,Taako, I’m cool with that.
302,8,Magnus," Unless you want to go for strength, and it’s like strength of will and mind, and I’m brave. Either one of those is fine with me."
303,8,Merle, Square root of 37.
304,8,[Everyone makes agreeing noises],
305,8,Griffin," No, go ahead and tell me what that is, Dad?"
306,8,[Laughter],
307,8,Clint," 6.333, and repeat the 3."
308,8,Magnus," So, quick question, Director."
309,8,Director, Yes.
310,8,Magnus," When you say strongest, do you mean like physically? Or like—"
311,8,Director, I cannot tell you any more. You are in the test now.
312,8,Magnus," You can, you just choose not to."
313,8,Director," Oh, you’re so deep in the test,"
314,8,Griffin," She says,"
315,8,Director," Oh, goodness, you are knee-deep—"
316,8,Travis, [Laughs] “Just the way you’re standing is part of the test.”
317,8,Director, You are knee-deep in test-town.
318,8,Merle," Alright. I am smartest. My friend, Taako is—"
319,8,Director," Well, listen to you."
320,8,[Laughing],
321,8,Clint," No, you guys—"
322,8,Travis," Well, la dee da."
323,8,Taako, I’m the bravest.
324,8,Magnus, I’m the strongest.
325,8,Griffin," She says,"
326,8,Director, Okay.
327,8,Griffin," And she taps her staff on the ground, and the three of you are unconscious."
328,8,Travis, Super cool.
329,8,Clint, How do we know?
330,8,Travis, Good question.
331,8,Griffin, I’m telling you.
332,8,Travis, We wake up unconscious.
333,8,Griffin, I’m telling your earth-avatars that your game-bodies are now unconscious.
334,8,{Ad break 23,00 — 2825}
335,8,Griffin," The three of you awaken all at the same time, and—"
336,8,Travis, We’re sleeping in the same bed.
337,8,Griffin, You’re spooning.
338,8,Clint, Aww!
339,8,Griffin, And you never felt—
340,8,Justin, Nice.
341,8,Griffin," No. You are actually in three different places. Taako, you awaken on the dusty floor of a circular arena. There are several features to this arena. There are three gates, three large iron-lattice gates, all around the circular arena. There’s a giant stone pillar in the middle of the arena. And there is an alcove on the outside wall, where you can clearly see Merle."
342,8,Justin," You know, it’s hard to believe Taako has woken up in weirder places. Believe it or not."
343,8,Griffin," That is… probably true. Merle, you are in this alcove, about 20 feet up. You can clearly see the arena, and Taako inside of it. You are strapped in, very securely, to a mounted cannon. This cannon is large, you are at the helm of it essentially, the firing controls of it. The cannon has four rows of glass balls lining it, and there— Each of the first of those rows is filled with different-colored fluid… and that is where you are. And you can also see a sky-bridge above the arena, where you can see… Magnus. Magnus you are on this sky—"
344,8,Travis, I wave at him.
345,8,Griffin, You wave. Everybody’s waving.
346,8,Taako, Hello!
347,8,Magnus, Hi!
348,8,Griffin, Just sort of getting— Do a quick Ms. Doubtfire reference.
349,8,Justin, Hello poppet!
350,8,Griffin," Magnus, you are on this skybridge. Both of the exterior walls running the span of the arena are made of glass, so you can see everything."
351,8,Travis, Am I nude?
352,8,Griffin, You are fully clothed. Everybody has all of their equipment. Magnus—
353,8,Travis, Could I be nude?
354,8,Griffin," Magnus, you are right next to one of the defining features of this skybridge. Right in the center of it, is a metal pedestal, and on top of it is a big red button. And on the outside span of this skybridge, in either direction, is a large metal door about… each one is about 40 feet away from you. So the span of the arena is about 80 feet."
355,8,Travis, And how high off the ground am I?
356,8,Griffin, You are about 20 feet off the ground as well.
357,8,Travis, Okay.
358,8,Griffin," Suddenly, you hear almost like an intercom kick in, and you hear the voice of the Director, who says,"
359,8,Director, Welcome to—
360,8,Travis," Just so we know, what kind of celebrity would you compare her to?"
361,8,Griffin," She is an original creation of my own design. Trademark 2015, Griffin McElroy, Adventure Productions. It’s— You’ve never heard a voice like hers before. It’s dripping with gravitas."
362,8,Travis, And sexuality.
363,8,Griffin," Nope, just gravitas. "
364,8,Clint, And a little sexuality.
365,8,Griffin," If that’s your thing, sure, if gravitas gets you totally boned. Awesome. But I don’t want to— I don’t necessarily need to hear about that. You hear her say,"
366,8,Director," Welcome to the test of initiation. The point of this test is to balance the combatants that will soon enter the arena where Taako is currently in repose. These foes are going to be far too strong for you to fight outright. You will need to work together to ensure that they defeat one another, as the consequences of allowing one too much power will be quite dire indeed. Merle, you are strapped into a very special cannon, which you will use to keep these monsters at equal footing. Each of the different potions that the cannon is equipped with will affect these ogres in different ways. You have one that can heal, one that can hurt, one that can strengthen, and one that will draw the attention of the other two. You only have one of each of the different types of ammunition. You can fire two on each—"
367,8,Griffin," Well, that’s more game-talk. She wouldn’t talk about the rules of the game. "
368,8,Director, You only have one of each of the different types of ammunition.
369,8,Clint," Okay, so strengthen, weaken…"
370,8,Griffin," You have healing, hurting, strengthen, and aggro, essentially. You can fire two of those on each turn, or you can focus your fire and aim one shot, and you’ll have advantage on that roll. Does that make sense?"
371,8,Clint, Uh-huh.
372,8,Griffin, Okay. 
373,8,Director," Taako, you are going to be in the arena with the ogres. I would not recommend attempting to fight them. Certainly you could try. You are able to use any of your magical tools in this test, if you so choose. I would recommend not doing that, because they’re very big, very strong, as ogres typically are. Your test will be to retrieve three gemstones from various parts of these ogres’ person, and by doing so, you will grant Merle extra ammunition for the cannon, which will in turn help you pass this test. Each gem that you collect will grant one of each type of ammunition. If you draw their ire, though, you will almost certainly perish, as many before you have. We have a very high turnover rate, here at the Bureau of Balance."
374,8,Justin, Excellent. Excellent.
375,8,Director, To aid you in this test—
376,8,Travis, Maybe that’s why they hadn’t found any of the items before we got there.
377,8,Clint, Yeah.
378,8,Director," To aid you in this test, you have a single potion of invisibility if shit gets crazy."
379,8,[Travis laughs],
380,8,Clint," Said with the gravitas that she did, that’s—"
381,8,Justin," Yeah, that’s—"
382,8,Griffin," Again, ooey, ooey, gooey, gravitas."
383,8,Travis, The chewiest gravitas you ever heard.
384,8,Director," Magnus, you have been designated the strongest, and in this test you will use your strength to protect your allies. You stand in the center of the skybridge, next to a button that, if pressed, will emit a shock to both Merle and Taako, which will incapacitate them for a short time. If any enemies who will approach from either side of the skybridge—"
385,8,Travis, Magnus eyes the button.
386,8,Griffin, Press the bu—[Laughs]
387,8,Director," If any enemies press that button, your friends will be harmed and paralyzed temporarily. So you will need to use your strength to protect that button at all costs."
388,8,Clint, We’re dead.
389,8,Travis," Magnus gently brushes his finger over the button, and hums Johann’s song."
390,8,Director," If the three of you understand the test fully, we can begin."
391,8,Taako," Listen, you don’t have the spare hours I would need to understand this test fully. [Travis and Griffin laugh] Get some shiny things off the monsters. Dig."
392,8,[Travis laughs] ,
393,8,Griffin, You hear a [Buzzer sound] and the three—
394,8,Travis, Did we lose?
395,8,Griffin," Yes, instantly. The three gates slide open, and entering the arena with Taako are three ogres. There is a blue ogre who is kind of puny, as far as ogres go."
396,8,Travis, He’s the babiest ogre.
397,8,Griffin," He’s the babiest ogre, yeah certainly. And then the middlest ogre, a green ogre, walks out, maybe a—"
398,8,Travis, He’s the handsomest.
399,8,Griffin," [Laughs] Maybe a hill ogre walks out. He is larger than the blue, but smaller than the red ogre, the oldest ogre, who exits from the other gate, who is bigger and more badass than the other two, handily. So you have a blue little one, a green middle one, and a red big one. They enter out into the battlefield. They’re disarmed, but I mean, they have arms that are very big, that they can use for punching. And you get the sense that they could easily slaughter Taako, if they so choose. We will start at the top of the order, which I have decided ahead of time, or else this test would be impossible. Magnus, you go first. On your turn, before you begin, the doors on either end of the hallway slide open, and two automatons, two metallic golems, enter in from either side. But they have not taken any movement or done anything. Again, both of them are about 40 feet away from you. And it is your turn."
400,8,Travis," Okay, great. And just so I’ve got the lay of the land, Griffy, how wide is the— Like, what are the dimensions of the—"
401,8,Griffin," It’s about six feet. About six feet wide by 80 feet long, the skybridge is."
402,8,Travis, M’kay. And I’m at the center by the button.
403,8,Griffin, Uh-huh.
404,8,Travis," I’ve got one dude at either end, 40 feet away."
405,8,Griffin, Mm-hmm.
406,8,Travis, Cool. I am going to position myself so that I’ve got my shield in one hand and my axe in the other.
407,8,Griffin, ‘Kay.
408,8,Travis," And I’m going to put the shield on one side of the button, blocking it from one automaton, and stand with my axe on the other, and ready an action that whichever one gets there first is the one I’m going to attack. "
409,8,Griffin," Okay. Good idea, yeah. So you sort of stand with your arms splayed out, just getting ready for business. Next in the order is going to be Taako. Taako, you have these three, one of—"
410,8,Justin, Are they all facing me?
411,8,Griffin," You are in the center of the arena, so yes at this moment they are all facing you. "
412,8,Justin," Okay, do I—"
413,8,Griffin, You sort of have your back to this big pillar in the center of the arena.
414,8,Justin," Do I have any of the, uh— Do any of them have gems immediately visible on their front halves that I can see?"
415,8,Griffin," Two of them do, yes. The blue one has a gem fastened to his forehead. The green one is wearing a gem on a chain around his neck. The red one is actually the only one wearing clothes, but you cannot see— He’s wearing some crude shorts and what looks like a fisherman’s vest, that is just full of pockets. Like, three pockets on the left, three pockets on the right. But his gem is not immediately visible."
416,8,Justin," Okay, I’m just gonna— How far can I run away?"
417,8,Griffin, Whatever your speed is.
418,8,Justin," I mean, that’s 30 feet, I’m just gonna run."
419,8,Griffin, Okay.
420,8,Justin, Away.
421,8,Griffin," Like, towards the outside of the arena?"
422,8,Justin, Are they encircling me?
423,8,Griffin," Yeah, in a manner of speaking, yeah."
424,8,Justin," Okay, I’ll run between the red one and the blue one. "
425,8,Griffin," Mkay. Towards the outside, away from the middle?"
426,8,Justin," Towards the outside of the arena, away from the middle, yeah."
427,8,Griffin," Okay, are you going to take any actions, also?"
428,8,Travis, Do you have any illusory magic?
429,8,Justin," Not much, a little bit. I mean, I can charm a person. They ain’t people."
430,8,Travis," No, ogres ain’t people. You heard it here first, folks."
431,8,Griffin," Wow, Jesus Christ. What if there are ogres listening to the show?"
432,8,Travis, Ogres can’t use iPods. They’re too dumb.
433,8,Justin, Do they seem to have a look like they’re coming for me? Like—
434,8,Griffin," No, in fact, they haven’t even noticed you yet."
435,8,Justin," Groovy. Okay, then I’m not going to do anything. Let me— You guys let me know when you need ammo or whatever. But right now I am just running away from them and not getting killed."
