,episode,speaker,lines
19,67,"The medium, Paloma, saw it too, in a manner of speaking. In the morning, her crystalline prophecies which hung for decades from the ceiling of her humble hut in the town of Refuge, fell and shattered in unison. Her home was flooded with visions of the two catastrophes this day could bring"," a world of darkness or a world of ash. When the visions cleared, Paloma surveyed her ruined home; her livelihood was gone, save for one prophecy that stayed suspended. Carefully, she cut it down and gathered the citizens of this once time-sick village. They would travel east to the time and place where they were required."
20,67,"The scientist Lucas Miller couldn't see The Hunger, but in his gemstone windows to the worlds outside he could see the chaos it inflicted, the troubled currents of the Elemental Planes, the explosive disruptions of the Plane of Magic, the outright panic in the bustling cities of the Plane of Thought, and here, in his world, the damage was… indescribable. Months ago, he had made a promise to atone for his past sins by doing some measure of good with his life. Today, he would see that promise fulfilled.",
21,67,"And Istus, the Goddess of Fate, well, she sees everything. While the other deities toiled and conspired to find a way out of this Celestial Plane in which they were trapped, Istus continued her divine and meticulous work. The tapestry she wove would tell the story of this day, but the tapestry was incomplete; she didn't know the shape of it, not yet. That simply wasn't how it worked. In time, the full arc of her efforts would be revealed to her, but for now all she could see was its origins"," a dome-shaped room where a family that once wandered through existence for a century were reunited, truly reunited, at last."
22,67,[Music fades],
23,67,Griffin," In the sixty seconds that passed since your memories returned, a lot of stuff happened. So here's the scene in the center of this main dome of the Bureau of Balance Headquarters are you, Taako and Merle, and you're struggling to stay standing after the weight of the revelations that were just sort of bestowed to you. In front of you, near the dais at the back of the room are Lucretia, who is still inside of her semi-transparent bubble, channeling the final portion of the Light of Creation out of the Animus Bell and into her staff; and Davenport, who is kneeling just with his face in his hands."
24,67,"Magnus, you're on your knees near the entrance to this dome and Barry is helping to keep you upright. Uh, when you entered, he scrambled to you and helped you get inoculated, and sorta sent you down the same Century's worth of memories that your teammates just explored moments ago.",
25,67,"Near the Relic disposal chamber, that great white spherical room where all the relics were seemingly destroyed, uh, is Killian and Carey. And Carey's helping to bandage up Killian's wounded arm, and she just keeps nervously kissing her forehead over and over. And Barry throws them the flask of ichor after inoculating you, Magnus, and tells them to drink, and after reading the room a little bit, they oblige. NO-3113 has her robotic arms outstretched and she's barring the door into this dome, while Angus is magically levitating some furniture to build a wall, uh, in front of the entrance to the room, and outside through the glass walls of the dome you can see Bureau members running for cover, and a horde of Shadows just pounding at the entrance to this dome. And above, you see The Hunger, and for the first time in a long time you truly appreciate the fact that the Apocalypse is happening here and now.",
26,67,What do you do?,
27,67,{7,47}
28,67,Justin, I pull out the Umbra Staff and I point it at Lucretia.
29,67,Griffin," Um, she’s just kind of staring you down-"
30,67,Taako, [voice cracking] Ten. Nine.
31,67,Griffin," She says,"
32,67,Lucretia," Taako, I know you’re upset—"
33,67,Taako, Eight.
34,67,Travis, I pull the Flaming Raging Poisoning Sword of Doom and point it at her.
35,67,Lucretia, Listen -
36,67,Taako, Seven.
37,67,Lucretia," Please listen to me, please. "
38,67,Taako, Six.
39,67,Lucretia, Please stop— okay.
40,67,Clint," I look at the other two and say,"
41,67,Merle, What the hell are you doing?
42,67,Taako, Five.
43,67,Magnus, The chance to explain yourself was… mmm about a dozen memories ago.
44,67,Taako," And honestly, 7 seconds ago, I’m doing this cool countdown. [shouting] You fucking took everything from me!"
45,67,Lucretia," I know that things went wrong, I know I shouldn’t have kept you all in the dark for as long as I did. I swear, I had no idea how arduous a task this was gonna be, I know I have a lot for atone for. But please, just— I’m begging you let me finish this and then we can talk about it."
46,67,Taako, [defeatedly] …Fine.
47,67,Merle, [slight hysterical laugh] What are you finishing?
48,67,Griffin," She says,"
49,67,Lucretia, I’m gonna cast my barrier around this world and stop The Hunger once and for all!
50,67,Merle," Uh, aren’t they already here?"
51,67,Griffin," She says,"
52,67,Lucretia," It’s not— it’s not too late, I can still— I can still keep them out."
53,67,Griffin," And Barry turns to— towards Lucretia and he says,"
54,67,Barry," Lucretia, you can't do this! We told you why the barrier’s not gonna work. It's going to sever every bond this world’s ever had. Please, I— I know why you did what you did, but you just— you can’t do this!"
55,67,Taako," [brokenly] You know, honestly—do whatever you want. I don’t care anymore."
56,67,Griffin," Lucretia says,"
57,67,Lucretia," Taako, please just trust me. It’s— what we did to this world, it— you know it wasn’t right. We made a promise almost a hundred years ago -"
58,67,Magnus," [crosstalk] Lucretia, do you realize that - you remember that Taako just realized he lost his sister. This isn’t the time for you to explain yourself! Taako, listen. I know this is tough but— you found her! Maybe not how you expected to, but when you weren’t looking you found her. That’s the connection— that’s how strong your connection is to Lup. She’s still helping you, you’re still working together! And she wouldn’t want you to give up!"
59,67,Taako," [steadily] I appreciate what you’re trying to do. And I’m on board for whatever the plan is. But understand this I have nothing, and I don’t give a shit. The world is ending, and I. Don't. Care."
60,67,Griffin," Lucretia says,"
61,67,Lucretia," I— this is going to be hard to hear but remember almost a century ago, Lup made us promise that we would never again put a world in danger just to thwart The Hunger's plans. And that is exactly, exactly, what we did to this world! And— and that’s why I took steps to fix it. What makes you think she wasn’t out there trying to do this exact same thing when she disappeared?"
62,67,Griffin," And Davenport turns towards Lucretia and kinda looks up from his kneeling position and he says,"
63,67,Davenport," …where’s the ship, Lucretia? We need to leave before it’s too late. This plan, it didn’t work, so we leave here and we— we try again. We leave here and—"
64,67,Griffin," And he turns to you, uh, Taako, and he says,"
65,67,Davenport," Barry, Taako, we leave here and Lup comes back."
66,67,Taako, What?
67,67,Merle, Oooooh. Okay…
68,67,Davenport," We leave here and we start a new cycle and we’re all back together again. That’s how it works, remember?"
69,67,Merle," Okay ya’know, we can’t run away this time, dude! [laughs a little] I mean! I mean, Taako’s life has gone to shit, okay that’s fine! But I got kids! And you know— Magnus, we got all these people relying on us."
70,67,Griffin," And you hear Angus speak up from the door he says,"
71,67,Angus," Sirs, please don’t… don’t… don’t go! Don’t leave us to this. Please."
72,67,Griffin," And Davenport says,"
73,67,Davenport," I’m sorry, kid, but it’s… it’s— this is— this is the end of everything if we get caught up here. We just— Lucretia, where’s the Starblaster?"
74,67,Griffin," And Lucretia doesn’t answer, she just keeps channeling this spell."
75,67,Merle," I’m sorry, you guys can do what you want, but I’m not runnin’ this time. Can’t do it! I’m too old for this shit. I’m gonna hang around, you guys do what you think best!"
76,67,Magnus," Well, uh, here’s the good news as far as that plan goes only one of us needs to take the ship, the rest of us can stay and fight!"
77,67,Griffin," Carey says— actually Killian speaks up first. She says,"
78,67,Killian," Uh hey, Merle? Uh, I could really— I could use a heal over here, bud, if you can break me one off."
79,67,Merle," [Laughs humorlessly] Yeah, that would be awesome, wouldn’t it? Wouldn’t that be great if I could do a heal! Sorry, kiddo, I’ve been cut off from the source! Pan ain’t answering my calls!"
80,67,Griffin," Carey stands up after fully bandaging up Killian’s arm and she says,"
81,67,Carey," Listen, running? Away? That’s not how we do things here in the fuckin’ B.O.B. Now everybody just stop and just explain what the fuck is going on so we know how to -"
82,67,Griffin," Taako and Merle, make a dexterity saving throw."
83,67,Justin, Hell yeah! Dungeons & Dragons is back!
84,67,Griffin," We’re back, and we’re rolling dice and these dice have 20 sides on ‘em."
85,67,Clint, Yeah! And we’re rolling dice!
86,67,Griffin," It got 20 sides and 20 numbers, it’s great."
87,67,Clint," Oh, that one, okay…"
88,67,[Dice roll],
89,67,Clint, 2!
90,67,[Sound of another dice roll],
91,67,Justin," Wow, good— whoa, I got a 2 as well. [snickers] An ignoble start."
92,67,Griffin," The ceiling above you explodes in a shower of glass and you hear something that sounds like a— a deafening roar, like a train speeding by you, um, and Taako and Merle you sort of dive backwards, um, but you are a little bit too slow. Um, both of you take— wow, uh, 16 points of damage as these big shards of glass fall and, uh, cut you as they smash down to the floor. [Justin Hachi machi.] Um, and you hear this noise and you’re, uh, uh, cut by this glass as the ceiling explodes as a thick, black opal tendril smashes down through the dome and fastens itself to the floor with a splat of inky slime. Let’s roll initiative."
93,67,[Dice rolling],
94,67,Justin," Ah, of course, now I have my natural 20. [laughs]"
95,67,Travis, 16 plus 2… 18!
96,67,Clint," Uh, 19— no, I have a 19."
97,67,Griffin," And… give me a second, because I have a lot of shit to roll for here."
98,67,Travis," [sarcastic] Oh, cool."
99,67,Justin, [sarcastic] Great.
100,67,Travis," Oh yeah, I guess you got a lot of NPCs in this battle, don’tchya."
101,67,Griffin, Sure do.
102,67,[Clint laughs],
103,67,Travis," How’s your Re’lar, Griffin?"
104,67,Griffin," Really good. Uh, I need to cut it into fucking 9 parts for this one."
105,67,[Justin giggles],
106,67,[Music begins],
107,67,Griffin," Five figures step out of the column in the center of this room. All of which are comprised of the same black opal material that comprises the rest of The Hunger. The first is a massive four-armed skeleton that leaps out of the column towards Carey and Killian, the latter of which rolls out of the way and readies her crossbow, and she yells,"
108,67,Killian, Dibs!
109,67,Griffin," And the second figure is a centaur, which I promise I had prepped before we recorded this last episode of MBMBaM, um, and he’s holding a massive battleaxe. Uh, and the centaur springs out of the column towards Lucretia, but he bounces awkwardly off of her barrier and crashes on top of Davenport. And Barry, seeing this, he runs to the aid of his Captain. And finally, three figures step out of the column and towards the three of you. Uh, the first is an enormous, floating hand, that is facing you with an open palm, and its fingers are waving maliciously in the air. Uh, the second is a tall, slender humanoid figure, with an odd cylindrical-shaped head, and it’s holding two deadly-looking scimitars. And the third figure is a fucking rhinoceros."
110,67,Magnus, Dibs!
111,67,Griffin," And as you grab your weapons and prepare for battle, Taako, you  feel something brush up beside you. It’s Angus, who’s taken position next to you with his wand held in the dueling position you taught him. And he looks up at you and, without speaking, just nods. Taako, you’re up first."
112,67,Travis," Wait, Griffin, I need— I need you to edit this, uh ‘cause I said the wrong word and I don’t want to hear about it on Twitter. It’s alar, not Re’lar. And I’m— I’m gonna say it now, so you can edit it later."
113,67,Griffin," Well, no, you’re— I’m gonna leave all this in, and people are just gonna [crosstalk] sort of dunk on—"
114,67,Travis," No, Griffin!"
115,67,[Clint laughs],
116,67,Griffin," No, you’re going to get dunked on."
117,67,Travis, No!
118,67,Justin, [Crosstalk] That’s life.
119,67,Griffin," The way I have this broken down is that those first two enemies I described are not going to be your sort of purview. Um, the three of you and Angus are going to be taking on these other three enemies. Uh, Taako. You’re first in the order. You have Hand, you have Swordsman, and you have Rhinoceros."
120,67,Justin, I spin towards the hand.
121,67,Griffin, ‘Kay.
122,67,Taako, Give— Hey! Give me five!
123,67,[Clint laughs],
124,67,Justin, I cast—
125,67,Griffin," Starting off with one of these, huh?"
126,67,Justin, —Immolation.
127,67,Griffin, Okay.
128,67,Justin," Uh, you gotta make a dexterity saving throw."
129,67,Griffin," Uh, 15."
130,67,Justin," [amused] Well, no, sir, that’s not going to beat 18. Which is the new shit you gotta beat."
131,67,Griffin," Oh yeah, let’s talk about this real quick. Uh, sorry I should have started this fight by talking about this. So, sorry for the interruption, folks at home, this fight is going to be— rad; but I had you all before we recorded this episode spend the experience points that you earned in the Stolen Century. [sound of Justin rolling dice in the background] Um, and I sent you a table of, uh, how you could spend them to either level up or unlock stat points or unlock feats, which is like a D&D 5th Edition thing that we have never ever touched on. They’re like special abilities and special properties that you can add onto your character when you level up instead of taking on stat points. Um, and so I sent you a table on how to spend these. I think Taako, you had a shit ton of experience at the end of it, um and Merle and Magnus had a little bit less. Uh, so how did you all level up? If you could give me just like a little bit of flavour on how your characters have changed, that would be awesome."
132,67,Clint," I went up three levels. I had six experience points. So I went up three levels, so I went to fifteen!"
133,67,Griffin, Did you get any new shit?
134,67,Clint," Uh, get back to me!"
135,67,Griffin, [laughing] Alright! 
136,67,Clint," Let the other guys go first, I feel like I’m hogging all the mic time."
137,67,Travis," I’ll go. Um, so remembering my training on the animal planet, um, my strength, my, my— the cunning I learned training with the bear, um, I have gone up two levels."
138,67,Griffin, [amused] Okay.
139,67,Travis, To become a level twelve fighter and a level two rogue.
140,67,Griffin, You were watching a bunch of Jackson Galaxy My Cat From Hell on Animal Planet and you unlocked these hot memories.
141,67,Travis," That’s right. So now my strength is maxed at twenty, uhhh, and my constitution went up. So that’s good. Umm, also— uh, so let’s see. That gives me uh, another extra attack. So now I attack three times per turn. Umm— let’s see, what else did I do? Um, and then I used my remaining experience to pick up another ability point in constitution and I used my last two experience points to pick up the feat Dual Wielder. Um, so now I can uh— hold a weapon in both hands and gain +1 bonus to AC when wielding separate melee weapons in each hand."
142,67,Griffin, Shit.
143,67,Travis," Um, you can use two weapon fighting even when the one-handed melee weapons you’re wielding aren’t light, and you can draw or stow two one-handed weapons when you would normally be able to draw or store— stow only one."
144,67,Justin," I— mainly through remembering the bond I had with Lup and all the times that we had practiced together, I went up four wizard levels."
145,67,Griffin, Jesus.
146,67,Justin," I’m basically the dopest fucking wizard on Earth. I have twenty intelligence, um— I, uh, I’m just the best at casting spells and I know all of them basically, pretty much, except for level 9, which like I could learn? But I'm just not going to. Should I talk slower so everyone that’s been complaining about us not playing D&D has time to nut? Or should I—"
147,67,[All laugh],
148,67,Justin, How— how’s everyone enjoying this great compelling audio?
149,67,Griffin," Um, alright and— cool. I think at level fourteen you unlock something called an Arcane Tradition feature?"
150,67,Justin," Yes, that is uh. Yeah, got that for sure. And my Transmutation Stone got way doper too."
151,67,Griffin," Oh, that’s right. I forgot you had that."
152,67,Justin," Yeah. That’s what that was by the way, the Arcane Tradition feature was the transmutation shit that I learned. The Transmutation Stone, it can do a lot of crazy stuff now."
153,67,Griffin, Alright.
154,67,Clint," Uh, well if I’m at level fifteen, I now can uh, destroy undead."
155,67,Griffin, At a higher level?
156,67,Clint, Up to level— up to three.
157,67,Griffin," Okay. Well, you will when God starts answering your calls."
158,67,Clint, If. If and when God starts answering me.
159,67,Griffin," Uh, cool. Alright so, Immolation. I failed my roll, what’s it do?"
160,67,Justin," Uh, you’re gonna take 20 points of damage—"
161,67,Griffin, Yipes.
162,67,Justin," —of burning damage. Uh, and then you are going to— you’re on fire. The hand’s on fire. So uh—"
163,67,Travis," So like, don’t even."
164,67,Justin," And at the end of each of its turns, it’s going to repeat the saving throw."
165,67,Griffin," Okay, [crosstalk] what happens if it doesn't?"
166,67,Justin, And it’s going to take— it takes 3d6 fire damage.
167,67,Griffin," Jesus Christ, that’s a good fire you made on this hand."
168,67,Justin," Yeah, I think it’s a pretty good fire on your— on that hand."
169,67,Griffin," Next up is the hand, uh, which doesn’t look great after that hit. Uh well, this hand is going to attack you, Taako, because you just set it on fire. Uh, and it is going to try to grab you. Just like float over and fucking like grab you in a clenched fist. Um, make a dexterity save."
170,67,Justin," Uhhhh, 19."
171,67,Griffin," Wow, Jesus. Yeah, yeah, alright. You uh, very nimbly, uh, flip wizard your way out of its, uh, grasp, right as it tries to crush you. Uh, and then it rolls a d20 to save. Uh, that is a 21. Which is… sufficient."
172,67,Justin, That’ll do it.
173,67,Griffin," The hand is doused. Next in the order is Merle. Now Merle, you can’t cast spells but you can still attack and do other things to sort of make yourself valuable here."
174,67,Clint," Alright, well… "
175,67,Griffin," I forget which weapon you have though, because you gave up— did you give up the wrench in Wonderland?"
176,67,Clint," Yeah, but I still have uh… Lil’ Smusher, my uh— "
177,67,Griffin, Okay. 
178,67,Clint, —my warhammer. 
179,67,Griffin, Alright. 
180,67,Clint, So I guess with these limited options I’m just gonna whack the swordsman with my hammer. 
181,67,Griffin," Okay! Uh, go ahead and roll an attack roll."
182,67,Clint, 15!
183,67,Justin," Plus… that’s a 20 then, because you add 5. Your proficiency bonus is 5 now."
184,67,Griffin," Okay. Yeah, that is a hit on the mark— on the swordsman, and roll a uh, a d8 plus I think 5?"
185,67,Clint," Uh, isn’t it 2d8?"
186,67,Travis, No.
187,67,Griffin," No, it shouldn’t be."
188,67,Clint, Okay.
189,67,Travis," If so, you'd be a more powerful fighter than me."
190,67,Clint," 4 and 5, so that’s 9."
191,67,Griffin," Okay! Uh, you— the swordsman like tries to dodge out of the way, tries to parry your attack as you swing this hammer in but, uh, the weight of your hammer is a little bit too much for its scimitars to— to cushion. So it takes the hit in the side. Um, next in the order is… uh, Carey and Killian. So this four-armed skeleton grabs onto Killian, and Carey just like runs up its back and, uh, starts just sort of like bashing it in the skull, uh, with the flat side of one of her daggers. Um, next in the order is Magnus."
192,67,Travis, I am going to jump onto the back of the rhinoceros.
193,67,Griffin," [exasperatedly] Of course you are. Uh, go ahead and roll uh… I guess acrobatics?"
194,67,Travis, Are you sure it’s not athletics?
195,67,Griffin," Um… I think it could be athletics. Yeah, sure. Athletics describes sort of non-flip based jumping."
196,67,Travis," [crosstalk] Okay, cool! Then that’s an 18. 9 plus 9."
197,67,Griffin," Uh, alright! You are up on top of the rhinoceros’ back."
198,67,Travis, Uh huh.
199,67,Griffin," I think if you actually want to try to like do something up here, I’m going to roll a strength contest as this thing [crosstalk] tries to like buck you off."
200,67,Travis," [crosstalk] Well Griffin, I’m going to use my animal handling proficiency which I’ve never actually used."
201,67,Griffin, [amused] Okay.
202,67,Travis," Um, so it’s a wisdom check to control the mount when you attempt a risky maneuver, which I would say that this is."
203,67,"[Justin and Clint laugh, Justin says something inaudible]",
204,67,Justin," [laughs] [inaudible] … Chaining it in the head, yes!"
205,67,Griffin," Uh, okay. Uh, yeah. So paint me a picture of like— do you have like some sort of belt or something you're fucking like throwing across this thing’s neck to try to get some sort of steerability? Or are you like grabbing the horn? Or like tell me how— [rest inaudible]"
206,67,Travis," Oh, I’m not grabbing the horn! I’m not dumb."
207,67,Griffin, Okay.
208,67,Travis," I— maybe I’m like throwing my rope, uh— like you know, under its belly. [crosstalk] To hogtie myself to it, to tie myself down."
209,67,Griffin, [crosstalk] Okay. Alright.
210,67,Travis," You know, it's all about knee pressure, Griffin."
211,67,Griffin, Sure.
212,67,Travis," Really, a great rider like myself, like Magnus, doesn't need all that fancy tack and saddle stuff."
213,67,Griffin," Sure. Um, alright, so is that it for your turn?"
214,67,Travis," Well, no. I’m— I’ve got to roll the wisdom check, I’ve got to do a bunch of stuff. Do you not remember me saying that I now have like nineteen attacks on each turn?"
215,67,Griffin," Uh, sure, but I mean— jumping up there and getting control of this thing is technically an action. So—"
216,67,Travis," Correct, yes."
217,67,Griffin," —um, I’m tempted to just kinda like have that be your thing, and if you are successful in doing it, you’re in charge of the rhino, but that’s your turn."
218,67,Travis," [skeptically] Hmm, okay!"
219,67,Griffin," Uh, so go ahead and roll animal handling."
220,67,Travis," So, I also went back and did a lot of inventory management and I have something called the Champion’s Belt?"
221,67,Griffin, Okay?
222,67,Travis, And the Champion’s Belt lets me substitute once a day— substitute my strength modifier for wisdom or charisma modifier. So I’m going to do that here.
223,67,Griffin, Alright. 
224,67,Travis," Uh, that’s a 14 plus 5, 19."
225,67,Griffin," [amused] Yeah, I think it’s more interesting if this works. So yeah, you manage to, uh, get a hold of this rhinoceros. Uh, on its turn, I think it’s going to have to spend an action to buck you off. Um, and if it can do that it’ll knock you off, but that’ll be its action. Otherwise, I don’t know, [amused] I guess we’re going to do some mounted combat. Um, next in the order is the swordsman, who is going to keep fighting you, Merle. Uh, it takes one of its scimitars and swings it down at your neck. Um, and he rolls a 17 versus AC?"
226,67,Clint, 18?
227,67,Griffin, 17?
228,67,Clint," My armor class is 18, right?"
229,67,Griffin," Okay. Uh, you manage to, uh, take that hit, and it just sort of bounces off of your armour. And then it takes its other scimitar and swings that down at you. Um, that is a 21 versus AC. That one’s gonna hit. Uh, and he hits you for 17 damage [crosstalk] as he sort of catches you across the stomach with its scimitar."
230,67,Justin, [crosstalk] Oof.
231,67,Griffin," Uh, next in the order is Davenport and Barry. I think Barry helps Davenport up off the ground and right as this centaur is about to attack, uh, Davenport uses his illusion magic and just flashes this bright flash right in his eyes, uh, and sort of dazes this, uh, this centaur. Next up is the rhino. I think— let’s just do a strength contest. [crosstalk] I think that’s the best way to see whether or not you stay onboard."
232,67,Travis, [crosstalk] Okay.
233,67,Griffin," Uh, that’s a 16."
234,67,Travis," Okay, I got a 19."
235,67,Griffin," Okay! You are still on top of this rhinoceros. I think it charges, um… it rears up and sort of runs, uh, kinda close to where N0-3113 is? Cause she's like blocking the door still? Um, but you sort of yank it back at the last second and now it’s still kind of just running around the room."
236,67,Magnus," Shhh, shhhh, shhhh. Shhh, shhhh, shhhh. Good rhino. Shhh, shhhh, shhhh."
237,67,Griffin," [laughing] Uh, next in the order is Angus, who uh… points his wand at the hand and Angus casts Lightning Bolt. Uh, and the hand, uh, just barely dodges out of the way as this crackling bolt of electricity shoots out of his wand. Oh, but he still takes half damage. Uh, he takes 12 points of damage as he gets caught by one of the forks of lightning coming off this bolt. Um, and the bolt keeps going and a corner of this room catches this bolt and uh, uh, some of the furniture back there is— is caught up in flames. Uh, we’re back up to the top of the order. ‘S a nice fast fight. Taako?"
238,67,Justin, How close are they together?
239,67,Griffin, Uh— the hand and swordsman are fairly close together. You and Merle are kinda side-by-side fightin’ these two things out. And Angus is by you too.
240,67,Justin," Um… are they in a l— uh, okay. Hah. I’m going to cast Wall of Fire."
241,67,Griffin, [amused] Okay.
242,67,Justin," In a straight line, I’m gonna make a wall that’s up to 60 feet long, but just enough to get all three of ‘em in it is fine. And it’s 20 feet high and one foot thick."
243,67,Griffin," Uh, okay! So you’re not gonna make it 60 feet long, right?"
244,67,Justin," No, I’m gonna make it as long as it needs to to get all of ‘em. That’s why I was asking about the positioning."
245,67,Griffin," Um, when the wall appears, each creature within its area must make a dexterity saving throw. Okay! I’ll go ahead and do that. Uh, the swordsman crits. And, uh, dashes forward out of the way of the spell. The hand… gots a 3. The hand gots a 3. That’s not good."
246,67,[Travis and Justin chuckle],
247,67,Taako," Hey, hand, down low!"
248,67,Griffin, Okay.
249,67,Justin, Okay.
250,67,Griffin," Uh, gonna take 5d8 fire damage, huh?"
251,67,Justin," Yup. Hold on one second, I’m gonna cook that up for you real quick. Uh, 16."
252,67,Griffin," Jesus. Alright, this hand’s lookin’ pretty bad."
253,67,Taako, Too slow.
254,67,Travis, [snickers] Nice.
255,67,Griffin," Uh, next in the order is the hand. Um -"
256,67,Justin," Wait did I get the other idiot? Oh, I guess Magnus is on the rhino. I did not make it hit the rhino. [laughs]"
257,67,Griffin, Okay good. Although I will make this rhino run— how long does the wall last?
258,67,Justin," [crosstalk] Uh, a minute."
259,67,Griffin," [crosstalk] Uh, I guess it’s concent— concentration of up to a minute so you can dispel it whenever you want. Um, actually the next time you cast a spell it’ll go away. Um, so the hand, uh, is going to… take a long swipe at the three of you, Merle and Taako and Angus. So make a dexterity saving throw."
260,67,Justin, Oof. Me too?
261,67,Griffin, Yep.
262,67,Justin, Okay.
263,67,Clint, 18!
264,67,Justin, 14.
265,67,Griffin," Uh, Merle and Taako, both of you kinda drop down real quick and get out of the way of this thing. Uh, Angus is not as fast. Angus is just sorta slapped by this hand, uh, and he goes flying backwards sort of into the pile of furniture that he bundled up in front of the door. Uh, and Angus takes… yikes. 19 points of damage. You just kinda watch his— his little form just kind of go bouncing backwards, um, into this pile of— of chairs and tables and stuff. Uh, next in the order is Merle."
266,67,Clint, [confidently] Okay. I jump on the Vroom Broom!
267,67,Griffin, [amused] Okay.
268,67,Clint," I yell out,"
269,67,Merle, Hang ten!
270,67,Clint, I grab the swordsman by the hair and drop him on the rhino’s horn.
271,67,Justin, Wh— Cool.
272,67,Griffin," Yeah! So the rhino’s like, runnin’ around the room. So I think you can just like, drag him into the path of the rhino, uh, as you fly around. But, this is going to be— uh, yeah, I think this is just an attack roll, um, that you do to grab him as you fly past. Um… so roll a— roll a d20. And add your strength."
273,67,Clint, 17… plus 2…
274,67,Griffin," Jesus, these fucking rolls, guys!"
275,67,Clint, 19! Am I lyin’?
276,67,Griffin," No, I mean you got it. Um… and now, uh, make a— you have it, right, you’ve got this— you’ve got this swordsman, uh, not by the hair but just sorta by this weird cylindrical head thing that it’s got at top of its head? Kinda in a headlock as you fly off with it. Uh, and then make a… uh, let’s say… [clicks]"
277,67,Justin, Dexterity?
278,67,Griffin," I guess dexterity, yeah, to [crosstalk] try and like, fly this fuckin’ thing, like into the path of this rhino without you gettin’ hit yourself."
279,67,Clint," [crosstalk] God no, not dexterity! Alright… yep, 2."
280,67,Justin," [laughing] It was a very good idea, though."
281,67,Griffin, Here’s— here’s what I’ll give you. Either -
282,67,Clint, Isn’t all I gotta do is drop ‘im?
283,67,Griffin," Yeah, but I mean— you do have— this is a fucking— you gotta think about this, like you’re tryin’ to fly and release this thing into the way of a rhino without getting clobbered by it yourself. Here’s what I’ll do for you um, I’ll let this happen, but you’re gonna get hit by the rhino too."
284,67,Travis, I think you should have advantage ‘cause I’m steering the rhino.
285,67,Griffin," No, no, no no no. I’m giving Dad a tough choice right now. You can either do this and just miss completely, or you can take the damage also."
286,67,Clint," Oh, give me the damage!"
287,67,Griffin," Alright, you fuckin’ fly this thing right into the path of a rhinoceros as it charges into you. Um… yowzers Bowzers. Both of you take 22 points of damage."
288,67,Travis," Should we exchange insurance information, or what’s the— I never know [rest inaudible]"
289,67,Clint," Wait a minute! Woah, w- w- w- w- wait! Wait. Magnus isn’t takin’ damage, is he?"
290,67,Griffin," No. No, this is mostly you flying into a fucking charging rhinoceros. I think it’s gonna be you two. And you are knocked off of the Vroom Broom when this happens, and you are prone."
291,67,Clint, Okay. 
292,67,Griffin," Um, next in the order is Carey -"
293,67,Justin, How’s the swordsman looking?
294,67,Griffin, What’s that?
295,67,Justin, How’s the swordsman lookin’?
296,67,Griffin," Uh, not great. The swordsman’s also prone, uh, on the ground kinda close to Lucretia’s bubble. Um, next in the order is Carey and Killian. Uh, and I think Killian grabs one of the skeleton’s four arms and just kinda like puts a shoulder into it and just snaps it clean off. Uh -"
297,67,Travis," I yell across the room,"
298,67,Magnus, Nice!
299,67,Griffin," Uh, you yell that as it is your turn. Uh, you are now mounted on the back of a rhinoceros. What do you want to do? "
300,67,Clint, That just ran over your buddy.
